acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z;quat_w;quat_x;quat_y;quat_z;cal_sys;cal_acc;cal_gyr;cal_mag
-5.360000;0.380000;6.980000;-0.601048;3.020510;-0.041452;0.975000;0.475000;-0.654688;0.892395;0.118042;0.340759;-0.271179;0;3;3;1
-5.030000;1.010000;6.770000;0.123264;2.838342;-0.287979;1.075000;0.492187;-0.489062;0.871460;0.130737;0.390320;-0.266602;0;3;3;2
-5.020000;-1.380000;5.810000;-0.194168;2.467459;-0.573777;1.121875;0.521875;-0.350000;0.820740;-0.173645;0.423828;0.341492;0;3;3;2
-4.940000;1.450000;6.780000;-0.534507;2.759802;-0.034907;1.164063;0.529688;-0.206250;0.799805;-0.198059;0.459045;0.332275;0;3;3;2
-5.600000;1.810000;1.820000;-0.967567;3.920446;-0.165806;1.164063;0.567187;-0.062500;0.762878;-0.234192;0.508545;0.323303;0;3;3;2
-8.180000;-1.340000;-0.600000;0.380700;3.681554;-0.669770;1.164063;0.567187;-0.062500;0.723816;-0.266541;0.560913;0.300720;0;3;3;2
-8.770000;-1.590000;0.500000;1.132282;2.429280;-0.545415;1.164063;0.567187;0.150000;0.701477;-0.272766;0.604004;0.262085;0;3;3;2
-9.010000;-1.870000;0.870000;-0.347975;2.032218;-0.613047;1.100000;0.612500;0.309375;0.679443;-0.288391;0.629517;0.242554;0;3;3;2
-8.090000;-2.290000;-0.090000;-0.266163;2.421644;-0.509418;1.054688;0.650000;0.404687;0.652161;-0.308899;0.654724;0.224915;0;3;3;3
-8.170000;-0.610000;-2.270000;-0.824668;2.059489;-0.184350;1.054688;0.650000;0.404687;0.628479;-0.323730;0.672913;0.217529;0;3;3;3
-7.770000;-0.140000;-3.330000;-0.860666;1.610066;-0.543234;0.996875;0.659375;0.537500;0.593384;-0.354858;0.690186;0.213684;0;3;3;3
-7.390000;0.010000;-3.820000;-0.469057;1.664608;-0.544325;0.904688;0.650000;0.651563;0.569702;-0.373474;0.703552;0.202515;0;3;3;3
-5.910000;-1.230000;-6.250000;-1.066833;1.476985;-0.862847;0.831250;0.650000;0.734375;0.543640;-0.398865;0.712708;0.193604;0;3;3;3
-5.830000;-4.040000;-6.890000;-1.047198;0.754855;-0.536689;0.756250;0.639063;0.804687;0.529114;-0.416626;0.713440;0.193604;1;3;3;3
-6.400000;-3.670000;-5.870000;-0.003272;0.004363;0.150535;0.756250;0.639063;0.804687;0.522278;-0.423218;0.713928;0.195923;1;3;3;3
-7.120000;-1.160000;-4.470000;0.211621;-0.316341;0.217075;0.693750;0.639063;0.862500;0.527832;-0.411560;0.716431;0.196655;3;3;3;3
-8.330000;-1.680000;-2.830000;0.343612;-0.150535;0.206167;0.684375;0.593750;0.871875;0.533325;-0.403687;0.717224;0.195496;3;3;3;3
-8.560000;-1.250000;-3.340000;0.201804;0.040361;0.033816;0.729688;0.612500;0.842188;0.535706;-0.396851;0.720398;0.191223;3;3;3;3
-8.440000;-2.290000;-3.680000;0.055632;-0.001091;0.000000;0.718750;0.612500;0.842188;0.536316;-0.395447;0.721252;0.189270;3;3;3;3
-8.180000;-1.610000;-3.750000;0.118901;-0.037088;0.065450;0.718750;0.612500;0.842188;0.537354;-0.393188;0.721863;0.188599;3;3;3;3
-8.300000;-1.630000;-3.590000;0.091630;-0.123264;0.093811;0.717188;0.639063;0.831250;0.539673;-0.388550;0.723206;0.186462;3;3;3;3
-8.380000;-1.500000;-3.440000;0.056723;-0.130900;0.010908;0.726562;0.629687;0.814062;0.542419;-0.384949;0.723389;0.185181;3;3;3;3
-8.020000;-1.550000;-3.470000;-0.093811;-0.081812;-0.123264;0.709375;0.629687;0.817187;0.543030;-0.385742;0.722656;0.184631;3;3;3;3
-7.990000;-2.430000;-4.000000;-0.154898;-0.143990;0.009817;0.737500;0.629687;0.834375;0.543213;-0.387146;0.721313;0.186340;3;3;3;3
-8.700000;-1.480000;-3.310000;0.110174;-0.446150;0.211621;0.737500;0.629687;0.834375;0.547791;-0.383240;0.718994;0.189880;3;3;3;3
-8.900000;-1.070000;-2.400000;0.034907;-0.258527;0.029452;0.743750;0.650000;0.796875;0.554321;-0.376770;0.717224;0.190735;3;3;3;3
-8.410000;-1.720000;-3.720000;-0.178896;0.018544;-0.149444;0.764063;0.629687;0.800000;0.554199;-0.378601;0.716370;0.190552;3;3;3;3
-8.390000;-1.740000;-3.980000;-0.117810;-0.320704;-0.015272;0.764063;0.639063;0.787500;0.557434;-0.378052;0.713623;0.192749;3;3;3;3
-8.550000;-1.100000;-3.050000;0.219257;-0.531235;0.054542;0.764063;0.621875;0.787500;0.563293;-0.374023;0.710815;0.193848;3;3;3;3
-8.200000;-1.310000;-2.870000;0.076358;-0.419970;-0.130900;0.764063;0.621875;0.787500;0.571167;-0.370911;0.706055;0.194214;3;3;3;3
-7.960000;-2.870000;-2.740000;-0.064359;-0.477784;-0.074176;0.781250;0.629687;0.776563;0.579285;-0.370728;0.698730;0.196838;3;3;3;3
-8.550000;-1.690000;-2.770000;0.159261;-0.435241;0.258527;0.809375;0.639063;0.737500;0.585693;-0.363220;0.696594;0.199463;3;3;3;3
-8.300000;-0.900000;-2.590000;0.053451;-0.419970;0.079631;0.829687;0.639063;0.712500;0.590759;-0.357727;0.694824;0.200439;3;3;3;3
-8.030000;-1.750000;-3.300000;-0.380700;-0.507236;-0.117810;0.846875;0.650000;0.721875;0.595764;-0.358826;0.688660;0.205078;3;3;3;3
-8.160000;-2.880000;-3.160000;-0.215984;-0.842121;0.020726;0.846875;0.650000;0.721875;0.603027;-0.360962;0.678467;0.213867;3;3;3;3
-8.050000;-1.700000;-2.100000;0.255254;-1.031926;0.454876;0.856250;0.621875;0.681250;0.615662;-0.350586;0.669617;0.222839;3;3;3;3
-8.680000;-1.170000;-1.690000;0.107992;-1.318814;0.467966;0.881250;0.614062;0.671875;0.629883;-0.337219;0.659363;0.234009;3;3;3;3
-9.080000;-0.290000;0.090000;0.185441;-1.409353;0.509418;0.939062;0.614062;0.606250;0.646790;-0.321533;0.646118;0.246582;3;3;3;3
-8.820000;-0.070000;-0.550000;-0.435241;-1.085377;0.158170;0.975000;0.584375;0.546875;0.659485;-0.312866;0.632446;0.259277;3;3;3;3
-8.190000;-1.150000;-0.460000;-0.613047;-1.193369;-0.112356;0.975000;0.584375;0.546875;0.670044;-0.315308;0.614197;0.272827;3;3;3;3
-7.830000;-2.220000;-0.510000;-0.005454;-1.267545;0.189805;1.021875;0.567187;0.479688;0.682495;-0.311768;0.597107;0.283691;3;3;3;3
-8.660000;-1.140000;0.770000;0.067632;-1.815142;0.524690;1.067188;0.567187;0.431250;0.698853;-0.296265;0.579407;0.296814;3;3;3;3
-8.370000;1.440000;2.760000;0.018544;-1.726785;0.331613;1.087500;0.521875;0.375000;0.717407;-0.277405;0.557556;0.312256;3;3;3;3
-8.440000;-1.540000;2.340000;-0.115628;-1.414808;-0.075267;1.131250;0.512500;0.267188;0.731812;-0.271179;0.536255;0.321472;3;3;3;3
-8.270000;0.180000;3.400000;-0.051269;-1.398445;0.073086;1.131250;0.512500;0.267188;0.746033;-0.261108;0.516052;0.330078;3;3;3;3
-8.010000;-2.270000;2.790000;0.105811;-1.271909;-0.166897;1.150000;0.512500;0.179687;0.758972;-0.255554;0.496948;0.334229;3;3;3;3
-7.900000;-0.890000;5.030000;0.338158;-1.740966;0.452695;1.179688;0.512500;0.114063;0.775024;-0.235962;0.476868;0.340942;3;3;3;3
-8.190000;0.410000;5.510000;-0.092721;-1.395173;0.244346;1.159375;0.512500;0.026563;0.786621;-0.222107;0.455200;0.353210;3;3;3;3
-7.780000;-0.800000;5.620000;-0.100356;-1.271909;0.044724;1.187500;0.464063;-0.056250;0.796814;-0.214783;0.434509;0.360779;3;3;3;3
-7.400000;-0.590000;5.700000;-0.292343;-1.347176;0.117810;1.187500;0.464063;-0.056250;0.805786;-0.207764;0.413513;0.369507;3;3;3;3
-6.800000;-0.040000;5.140000;-0.356702;-1.419171;0.007636;1.179688;0.475000;-0.125000;0.814514;-0.202576;0.389404;0.379272;3;3;3;3
-6.080000;-1.130000;5.560000;-0.309796;-2.072578;-0.095993;1.196875;0.464063;-0.164062;0.826660;-0.195374;0.358704;0.387085;3;3;3;3
-5.760000;-0.460000;7.310000;0.045815;-2.359467;0.150535;1.168750;0.475000;-0.267188;0.840576;-0.179565;0.320862;0.397766;3;3;3;3
-5.400000;-0.040000;9.020000;0.212712;-2.132574;0.306523;1.142187;0.454688;-0.364062;0.852905;-0.156372;0.285828;0.407898;3;3;3;3
-5.670000;1.060000;8.890000;-0.231256;-1.516255;0.205076;1.142187;0.454688;-0.364062;0.859863;-0.142395;0.257324;0.417236;3;3;3;3
-4.950000;1.250000;7.450000;-0.203985;-1.168280;-0.126536;1.093750;0.446875;-0.468750;0.864502;-0.136292;0.234131;0.423340;3;3;3;3
-4.510000;0.110000;8.510000;0.559596;-1.685334;-0.379609;1.067188;0.439063;-0.500000;0.873230;-0.121765;0.210754;0.422119;3;3;3;3
-3.130000;0.380000;9.140000;0.308705;-1.687515;-0.472330;1.031250;0.446875;-0.567187;0.883484;-0.102844;0.184265;0.418213;3;3;3;3
-3.690000;-0.300000;10.170000;0.881391;-1.644973;-0.379609;1.031250;0.446875;-0.567187;0.893799;-0.077942;0.161255;0.411133;3;3;3;3
-3.630000;1.300000;10.780000;0.282525;-1.050470;-0.496328;1.009375;0.475000;-0.662500;0.901184;-0.058411;0.143677;0.404785;3;3;3;3
-1.220000;-1.440000;10.070000;0.277071;-0.966476;-1.063560;0.937500;0.446875;-0.717188;0.910706;-0.052002;0.126038;0.389954;3;3;3;3
-2.650000;-1.720000;11.350000;0.407971;-1.205368;-0.182169;0.909375;0.475000;-0.801562;0.918396;-0.035950;0.109131;0.378662;3;3;3;3
-2.500000;-0.020000;11.000000;-0.598866;-0.950114;0.081812;0.831250;0.484375;-0.809375;0.919495;-0.035767;0.088501;0.381287;3;3;3;3
-1.270000;-0.390000;9.840000;-0.646863;-0.467966;-0.147262;0.831250;0.484375;-0.809375;0.920410;-0.041931;0.076599;0.381104;3;3;3;3
-1.240000;-1.030000;8.770000;0.040361;-0.346884;-0.234529;0.793750;0.475000;-0.867187;0.922546;-0.047424;0.067688;0.376892;3;3;3;3
-1.820000;-0.230000;10.770000;0.414516;-0.796306;0.083994;0.787500;0.539062;-0.850000;0.924255;-0.033630;0.057983;0.375854;2;3;3;3
-1.070000;-0.330000;10.630000;-0.175624;-0.151625;-0.008727;0.768750;0.539062;-0.884375;0.924561;-0.031494;0.049988;0.376465;2;3;3;3
-1.300000;0.040000;9.680000;0.051269;0.116719;-0.049087;0.739062;0.529688;-0.884375;0.924561;-0.032837;0.050293;0.376221;2;3;3;3
-1.300000;-0.300000;9.470000;0.184350;-0.086176;-0.175624;0.739062;0.529688;-0.884375;0.925659;-0.029968;0.051819;0.373596;2;3;3;3
-1.070000;0.230000;10.230000;0.197440;-0.249800;-0.083994;0.750000;0.539062;-0.871875;0.925171;-0.023865;0.047913;0.375671;2;3;3;3
-1.320000;-0.020000;9.610000;-0.215984;-0.049087;-0.150535;0.731250;0.529688;-0.900000;0.924561;-0.026123;0.045288;0.377441;2;3;3;3
-0.610000;-0.230000;9.500000;0.151625;-0.119991;-0.222529;0.737500;0.539062;-0.912500;0.924683;-0.024109;0.043823;0.377502;2;3;3;3
-1.130000;-0.400000;9.900000;0.218166;-0.271617;-0.138536;0.718750;0.546875;-0.912500;0.924744;-0.020081;0.041992;0.377686;2;3;3;3
-0.550000;-0.400000;9.690000;-0.114537;-0.249800;-0.117810;0.718750;0.546875;-0.912500;0.925232;-0.017761;0.036865;0.377136;2;3;3;3
-0.860000;-0.140000;10.060000;0.170170;-0.238892;-0.047997;0.709375;0.539062;-0.900000;0.924866;-0.014343;0.032471;0.378601;2;3;3;3
-0.640000;-0.220000;10.750000;-0.054542;-0.273799;-0.037088;0.684375;0.529688;-0.929687;0.924011;-0.012512;0.027405;0.381226;2;3;3;3
-0.650000;-0.760000;10.890000;0.175624;0.061087;-0.001091;0.684375;0.546875;-0.918750;0.923096;-0.010437;0.028381;0.383362;2;3;3;3
-0.850000;0.060000;10.390000;0.045815;0.325068;0.135263;0.692187;0.512500;-0.929687;0.920410;-0.010620;0.032837;0.389465;2;3;3;3
-1.000000;-0.240000;10.280000;0.049087;0.251982;0.088357;0.692187;0.512500;-0.929687;0.919495;-0.013550;0.038025;0.390991;2;3;3;3
-1.080000;-0.330000;10.880000;0.263981;0.261799;0.103629;0.701563;0.512500;-0.918750;0.916626;-0.010986;0.045593;0.397034;2;3;3;3
-1.200000;0.310000;10.730000;0.133081;0.429787;0.158170;0.692187;0.512500;-0.901563;0.914490;-0.010193;0.051758;0.401184;2;3;3;3
-1.020000;-0.320000;11.010000;0.363247;0.517054;0.021817;0.729688;0.501562;-0.881250;0.912231;-0.009338;0.065186;0.404358;2;3;3;3
-1.210000;0.800000;10.940000;0.362156;0.765763;0.217075;0.737500;0.492187;-0.892187;0.910217;-0.007751;0.076721;0.406921;2;3;3;3
-1.180000;1.400000;10.780000;0.819214;0.773399;0.031634;0.737500;0.492187;-0.892187;0.907776;-0.003601;0.095337;0.408447;2;3;3;3
-1.280000;0.290000;11.960000;0.143990;1.137737;-0.127627;0.767187;0.454688;-0.889063;0.906189;-0.003174;0.115784;0.406677;2;3;3;3
-3.150000;0.690000;9.960000;-0.678497;2.081305;0.409062;0.792188;0.429687;-0.871875;0.900024;-0.023560;0.143005;0.411011;2;3;3;3
-4.570000;1.470000;8.330000;-0.303251;1.934043;0.424333;0.867187;0.439063;-0.784375;0.888977;-0.045715;0.175476;0.420471;2;3;3;3
-3.560000;-0.270000;9.570000;0.379609;1.065742;-0.081812;0.942187;0.429687;-0.717188;0.882751;-0.054260;0.200439;0.421448;2;3;3;3
-4.030000;1.010000;11.160000;0.640318;1.349358;0.356702;0.942187;0.429687;-0.717188;0.877991;-0.052185;0.223999;0.419739;2;3;3;3
-4.320000;1.450000;8.880000;-0.045815;2.224204;0.220348;0.987500;0.418750;-0.659375;0.865784;-0.063660;0.259155;0.423279;2;3;3;3
-4.720000;1.390000;7.940000;-0.009817;2.264565;-0.055632;1.014063;0.371875;-0.618750;0.852905;-0.082642;0.296387;0.421692;2;3;3;3
-5.650000;0.930000;7.210000;0.350157;2.321288;-0.105811;1.059375;0.381250;-0.521875;0.840271;-0.099243;0.335083;0.414551;2;3;3;3
-5.870000;1.340000;6.230000;0.435241;2.325651;-0.098175;1.096875;0.371875;-0.404687;0.825073;-0.111938;0.376343;0.406433;2;3;3;3
-6.770000;0.800000;6.410000;0.230165;2.022400;-0.284707;1.096875;0.371875;-0.404687;0.811401;-0.125061;0.412842;0.394348;2;3;3;3
-7.570000;2.470000;6.310000;0.101447;2.064943;-0.175624;1.151562;0.392188;-0.296875;0.796509;-0.139282;0.444702;0.385315;3;3;3;3
-7.250000;2.000000;4.440000;0.202895;2.359467;-0.716676;1.171875;0.371875;-0.209375;0.779846;-0.158020;0.479248;0.370361;3;3;3;3
-7.440000;0.680000;3.810000;-0.007636;2.020219;-0.968658;1.187500;0.401563;-0.112500;0.766174;-0.180786;0.509460;0.347534;3;3;3;3
-7.590000;-0.500000;3.640000;0.158170;1.927498;-0.800670;1.168750;0.439063;0.050000;0.752625;-0.202148;0.534485;0.327209;3;3;3;3
-7.680000;-0.370000;2.100000;-0.055632;2.088941;-0.610865;1.168750;0.439063;0.050000;0.735535;-0.220947;0.561218;0.308533;3;3;3;3
-7.980000;-0.760000;0.850000;-0.064359;1.916590;-0.433060;1.139063;0.521875;0.117188;0.716370;-0.238159;0.587646;0.291138;3;3;3;3
-8.280000;-0.610000;0.480000;0.081812;1.702787;-0.178896;1.137500;0.556250;0.225000;0.698242;-0.249817;0.610840;0.277405;3;3;3;3
-8.210000;0.260000;-0.570000;-0.302160;1.605703;-0.279253;1.092188;0.567187;0.339063;0.679016;-0.262695;0.630981;0.267883;3;3;3;3
-8.150000;-0.650000;-1.160000;-0.231256;1.459532;-0.323977;1.043750;0.576563;0.437500;0.660706;-0.278992;0.646851;0.259277;3;3;3;3
-8.120000;-1.140000;-2.000000;-0.040361;1.268636;-0.308705;1.043750;0.576563;0.437500;0.644043;-0.290405;0.662354;0.249207;3;3;3;3
-7.850000;-0.800000;-2.670000;-0.205076;1.003564;-0.238892;0.981250;0.584375;0.501562;0.630371;-0.300232;0.673889;0.241638;3;3;3;3
-8.060000;-1.340000;-2.950000;0.066541;0.707949;-0.077449;0.981250;0.604688;0.568750;0.620483;-0.305664;0.683228;0.234070;3;3;3;3
-8.480000;-0.250000;-2.750000;0.080721;0.490874;-0.042542;0.954687;0.604688;0.617187;0.614197;-0.307129;0.690002;0.228638;3;3;3;3
-8.420000;-0.940000;-2.420000;0.138536;0.597775;-0.229074;0.954687;0.604688;0.617187;0.610107;-0.309265;0.694641;0.222717;3;3;3;3
-8.050000;-2.200000;-3.290000;-0.074176;0.290161;-0.129809;0.942187;0.621875;0.646875;0.603455;-0.315186;0.699829;0.216187;3;3;3;3
-7.910000;-1.690000;-3.210000;0.005454;0.044724;0.038179;0.896875;0.629687;0.675000;0.601990;-0.315186;0.701416;0.215149;3;3;3;3
-8.270000;-1.140000;-3.040000;0.098175;-0.089448;0.059996;0.876562;0.614062;0.675000;0.602844;-0.313110;0.701721;0.214844;3;3;3;3
-8.440000;-0.770000;-2.700000;0.034907;-0.098175;-0.031634;0.904688;0.639063;0.643750;0.604858;-0.309631;0.702271;0.212463;3;3;3;3
-8.370000;-1.600000;-2.370000;0.017453;-0.161443;0.039270;0.904688;0.639063;0.643750;0.607178;-0.309265;0.700256;0.212830;3;3;3;3
-8.860000;-0.740000;-2.150000;0.000000;-0.270526;0.142899;0.887500;0.650000;0.664062;0.610840;-0.304260;0.698547;0.215271;3;3;3;3
-9.140000;-0.470000;-2.090000;0.017453;-0.283616;0.004363;0.876562;0.639063;0.651563;0.614563;-0.301575;0.696045;0.216431;3;3;3;3
-8.800000;-1.320000;-1.860000;-0.020726;-0.253073;-0.082903;0.904688;0.629687;0.593750;0.618958;-0.299133;0.693604;0.215210;3;3;3;3
-8.690000;-0.750000;-2.170000;-0.027271;-0.303251;0.017453;0.925000;0.621875;0.593750;0.622192;-0.296753;0.691711;0.215210;3;3;3;3
-8.290000;-1.050000;-2.680000;-0.230165;-0.439605;-0.239983;0.925000;0.621875;0.593750;0.626648;-0.298706;0.685913;0.218140;3;3;3;3
-8.380000;-2.100000;-2.270000;0.342521;-0.649044;0.075267;0.925000;0.650000;0.614062;0.637939;-0.293091;0.677734;0.218628;3;3;3;3
-8.640000;-0.760000;-0.770000;0.285798;-0.880300;0.194168;0.925000;0.629687;0.614062;0.649780;-0.282837;0.669800;0.221680;3;3;3;3
-8.480000;-1.110000;-1.730000;-0.447241;-0.580322;-0.118901;0.979688;0.650000;0.576563;0.656555;-0.284668;0.660095;0.228455;3;3;3;3
-8.380000;-2.310000;-1.640000;-0.200713;-1.050470;-0.006545;0.989062;0.639063;0.526563;0.664001;-0.285339;0.650085;0.234680;3;3;3;3
-7.960000;-0.490000;-0.760000;0.041452;-1.174825;0.373064;0.989062;0.639063;0.526563;0.678040;-0.276123;0.635864;0.244324;3;3;3;3
-8.780000;-0.230000;-2.490000;-0.246528;-1.856594;0.088357;1.006250;0.650000;0.489062;0.700317;-0.265381;0.609985;0.258911;3;3;3;3
-7.900000;-1.440000;4.600000;0.511600;-2.631084;0.268344;1.017187;0.621875;0.421875;0.730774;-0.243530;0.577881;0.269714;3;3;3;3
-8.490000;0.700000;1.860000;-0.506145;-1.031926;0.489783;1.051563;0.593750;0.306250;0.740723;-0.235718;0.560669;0.285339;3;3;3;3
-8.710000;-1.350000;2.070000;-0.317432;-1.622065;-0.010908;1.117188;0.584375;0.250000;0.749146;-0.234985;0.544617;0.294983;3;3;3;3
-7.530000;-0.420000;3.200000;-0.235619;-1.521709;0.146171;1.117188;0.584375;0.250000;0.765503;-0.225952;0.519653;0.304688;3;3;3;3
-7.640000;-2.080000;3.120000;0.029452;-1.610066;0.167988;1.143750;0.576563;0.134375;0.782593;-0.213684;0.492187;0.315735;3;3;3;3
-7.390000;-0.040000;4.740000;0.082903;-1.547889;0.626137;1.109375;0.567187;0.075000;0.794800;-0.195679;0.471069;0.328796;3;3;3;3
-7.270000;0.260000;3.830000;0.009817;-1.263182;0.429787;1.134375;0.521875;-0.021875;0.800842;-0.185669;0.458191;0.337952;3;3;3;3
-7.110000;0.260000;5.230000;0.244346;-1.682061;0.559596;1.143750;0.512500;-0.087500;0.812073;-0.167664;0.437195;0.348267;3;3;3;3
-7.050000;0.810000;6.000000;-0.199622;-1.587159;0.447241;1.143750;0.512500;-0.087500;0.822083;-0.153259;0.412109;0.361755;3;3;3;3
-7.050000;0.460000;6.860000;0.154898;-1.654790;0.362156;1.164063;0.475000;-0.187500;0.831726;-0.139465;0.387329;0.372437;3;3;3;3
-6.280000;0.880000;7.370000;-0.026180;-1.505347;0.225802;1.143750;0.454688;-0.243750;0.841248;-0.123108;0.363892;0.380493;3;3;3;3
-6.190000;0.620000;7.270000;-0.299978;-1.426807;0.100356;1.154688;0.429687;-0.321875;0.849365;-0.115662;0.338684;0.387939;3;3;3;3
-4.460000;-0.390000;6.530000;-0.993747;-1.515164;-0.275980;1.109375;0.429687;-0.389062;0.857544;-0.116516;0.309570;0.393982;3;3;3;3
-5.020000;-0.900000;7.840000;-0.418879;-2.147846;0.033816;1.109375;0.429687;-0.389062;0.868042;-0.117065;0.270996;0.399170;3;3;3;3
-5.100000;1.740000;9.590000;0.189805;-2.320197;0.602139;1.071875;0.446875;-0.446875;0.875488;-0.095459;0.233887;0.411926;3;3;3;3
-4.230000;1.320000;10.120000;-0.124355;-2.350740;0.019635;1.062500;0.446875;-0.534375;0.882690;-0.074463;0.195435;0.420898;3;3;3;3
-2.810000;-0.810000;11.270000;-0.279253;-2.252566;-0.190895;0.976562;0.439063;-0.629687;0.892273;-0.060852;0.152039;0.420837;3;3;3;3
-3.110000;0.000000;11.610000;-0.301069;-1.746420;0.309796;0.912500;0.454688;-0.726562;0.895569;-0.050049;0.115906;0.426636;3;3;3;3
-2.070000;0.770000;11.030000;-0.471239;-1.138827;0.075267;0.912500;0.454688;-0.726562;0.895996;-0.045715;0.089111;0.432556;3;3;3;3
-1.310000;-0.790000;10.440000;0.005454;-0.773399;-0.134172;0.846875;0.464063;-0.793750;0.897705;-0.042908;0.071777;0.432617;3;3;3;3
-2.280000;0.450000;10.350000;0.006545;-0.765763;0.158170;0.817187;0.464063;-0.821875;0.897522;-0.033386;0.060303;0.435608;3;3;3;3
-1.270000;0.430000;10.160000;-0.152716;-0.858484;-0.034907;0.779688;0.464063;-0.859375;0.897156;-0.028748;0.044189;0.438599;3;3;3;3
-0.820000;-0.200000;10.270000;0.043633;-0.734129;-0.266163;0.743750;0.464063;-0.879687;0.899109;-0.022827;0.029907;0.436035;3;3;3;3
-0.540000;-0.380000;10.450000;0.105811;-0.568323;-0.310887;0.743750;0.464063;-0.879687;0.901672;-0.016663;0.019653;0.431641;3;3;3;3
-0.160000;-1.130000;10.180000;-0.013090;-0.202895;-0.311978;0.721875;0.475000;-0.906250;0.903625;-0.013367;0.013794;0.427856;3;3;3;3
-0.950000;0.120000;10.330000;0.134172;-0.154898;0.005454;0.687500;0.475000;-0.884375;0.903687;-0.010559;0.012329;0.427917;3;3;3;3
-0.320000;-0.590000;10.030000;-0.184350;-0.178896;-0.182169;0.668750;0.464063;-0.904688;0.903442;-0.009399;0.008667;0.428528;3;3;3;3
-0.150000;-0.400000;9.680000;-0.152716;-0.066541;-0.047997;0.668750;0.512500;-0.934375;0.903992;-0.011658;0.005493;0.427307;3;3;3;3
-0.510000;0.120000;10.700000;0.170170;-0.305433;-0.005454;0.668750;0.512500;-0.934375;0.904236;-0.007813;0.002563;0.427002;3;3;3;3
-0.200000;-0.570000;10.440000;-0.221439;0.032725;-0.085085;0.676562;0.501562;-0.925000;0.903870;-0.008850;-0.000427;0.427734;3;3;3;3
-0.440000;-0.180000;9.980000;-0.035997;0.220348;-0.046906;0.668750;0.501562;-0.951563;0.903687;-0.012085;0.001648;0.428040;3;3;3;3
-0.390000;-0.310000;9.910000;0.177805;0.183260;-0.146171;0.659375;0.512500;-0.943750;0.904419;-0.011292;0.006165;0.426514;3;3;3;3
-0.140000;-0.050000;9.790000;0.404698;0.106901;-0.351248;0.659375;0.512500;-0.943750;0.906189;-0.005066;0.011597;0.422729;3;3;3;3
-0.680000;1.120000;9.450000;0.631591;0.004363;-0.894481;0.668750;0.492187;-0.934375;0.911499;0.001770;0.016541;0.410950;3;3;3;3
0.920000;1.540000;10.340000;0.878119;0.051269;-2.106394;0.650000;0.512500;-0.951563;0.923645;0.014404;0.022034;0.382263;3;3;3;3
0.970000;4.070000;11.120000;1.840232;0.611956;-3.836452;0.639063;0.501562;-0.943750;0.944153;0.036316;0.041443;0.324951;3;3;3;3
0.970000;3.030000;10.240000;0.797397;0.777762;-5.678865;0.604688;0.512500;-0.943750;0.964050;0.046753;0.060059;0.254578;3;3;3;3
1.470000;0.090000;9.200000;-0.265072;0.841031;-6.699883;0.604688;0.512500;-0.943750;0.987305;0.033447;0.081360;0.132263;3;3;3;3
-0.550000;-3.290000;10.330000;-0.891209;1.262091;-6.123924;0.526563;0.621875;-0.943750;0.994202;-0.001465;0.105408;-0.021362;3;3;3;3
-1.420000;-2.540000;9.380000;-0.299978;1.725694;-4.475679;0.392188;0.776563;-0.914062;0.983765;-0.020447;0.134460;-0.117004;3;3;3;3
-2.800000;-3.850000;7.970000;0.026180;1.392991;-4.255331;0.243750;0.901563;-0.846875;0.966736;-0.031860;0.159973;-0.197144;3;3;3;3
-2.810000;-6.010000;6.690000;-0.361065;0.327249;-3.046690;0.139062;0.925000;-0.829687;0.954041;-0.042358;0.167053;-0.245178;3;3;3;3
-3.340000;-4.040000;5.940000;-0.184350;-1.254455;-1.433352;0.139062;0.925000;-0.829687;0.945801;-0.061523;0.156311;-0.277954;2;3;3;3
-3.700000;-3.130000;7.810000;4.881468;-1.755147;-0.289070;0.029687;0.967188;-0.839063;0.950256;-0.006042;0.086487;-0.299255;2;3;3;3
1.840000;3.580000;12.690000;2.066034;-2.703079;0.433060;-0.096875;0.943750;-0.831250;0.954346;0.033081;0.022278;-0.295959;2;3;3;3
-0.990000;-0.520000;10.050000;-1.063560;-0.512690;-0.545415;-0.189063;0.721875;-0.967188;0.952637;0.014099;0.010010;-0.303650;2;3;3;3
-1.800000;-0.090000;6.470000;-1.430079;-0.148353;-0.775581;-0.281250;0.718750;-0.918750;0.949890;-0.007690;0.015564;-0.312073;2;3;3;3
1.500000;-1.820000;8.760000;-0.020726;-1.487893;-2.355104;-0.281250;0.718750;-0.918750;0.939331;-0.027283;0.002319;-0.341980;2;3;3;3
1.090000;-1.640000;10.740000;-0.644681;-1.087558;-1.654790;-0.321875;0.764063;-0.929687;0.921143;-0.046082;-0.025391;-0.385620;2;3;3;3
1.580000;2.320000;9.470000;-0.522508;0.265072;-2.875430;-0.450000;0.775000;-0.850000;0.900146;-0.052063;-0.021973;-0.431885;2;3;3;3
2.900000;-1.260000;8.820000;-0.153807;0.102538;-4.977461;-0.551562;0.726562;-0.812500;0.856750;-0.052979;-0.022339;-0.512512;1;3;3;3
2.100000;-4.420000;8.040000;0.114537;-0.045815;-4.100433;-0.662500;0.625000;-0.839063;0.822021;-0.051331;-0.025269;-0.566589;1;3;3;3
2.560000;-5.630000;8.140000;0.704677;-0.581413;-1.928589;-0.662500;0.625000;-0.839063;0.790222;-0.045715;-0.038330;-0.609863;1;3;3;3
