time index;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z;quat_w;quat_x;quat_y;quat_z
13;-9.9400000000;-0.7100000000;1.6300000000;-4.3125000000;13.0000000000;-1.1875000000;31.8750000000;-10.6875000000;-14.2500000000;0.2039790000;0.6052250000;0.1950070000;-0.7443850000
14;-9.6100000000;-0.5300000000;1.7600000000;-1.3125000000;5.1250000000;-3.2500000000;31.1875000000;-11.0625000000;-13.0625000000;0.2022710000;0.6072390000;0.1963500000;-0.7427980000
15;-9.8100000000;0.1200000000;1.8100000000;-6.1875000000;8.0000000000;5.3750000000;32.2500000000;-10.6875000000;-13.5000000000;0.2022090000;0.6089480000;0.1964110000;-0.7414550000
16;-9.6200000000;0.2800000000;1.5400000000;-31.6875000000;10.1875000000;15.2500000000;32.2500000000;-10.6875000000;-13.5000000000;0.2088620000;0.6106570000;0.2002560000;-0.7371220000
17;-9.7300000000;-0.7200000000;1.2800000000;-40.3125000000;11.0000000000;7.6875000000;31.8750000000;-10.6875000000;-14.6875000000;0.2202150000;0.6108400000;0.2094730000;-0.7310790000
18;-9.0300000000;-0.6000000000;2.0400000000;-6.0625000000;9.6875000000;-7.7500000000;31.8750000000;-10.6875000000;-14.6875000000;0.2236940000;0.6110840000;0.2164310000;-0.7278440000
19;-9.7800000000;0.6800000000;2.0900000000;0.2500000000;27.6250000000;0.5625000000;31.8750000000;-10.0000000000;-14.6875000000;0.2220460000;0.6161500000;0.2185670000;-0.7233890000
20;-10.0100000000;-0.3800000000;1.6300000000;-30.2500000000;20.8750000000;-5.3125000000;32.6875000000;-9.5625000000;-13.0625000000;0.2236940000;0.6209720000;0.2261960000;-0.7163700000
21;-9.2200000000;-0.4400000000;1.8300000000;-18.1250000000;3.4375000000;3.3750000000;32.6875000000;-9.5625000000;-13.0625000000;0.2279660000;0.6209720000;0.2327880000;-0.7128910000
22;-10.0100000000;-0.1100000000;1.5700000000;-14.1875000000;11.0000000000;7.7500000000;33.0625000000;-10.2500000000;-11.5000000000;0.2302250000;0.6227420000;0.2340090000;-0.7102050000
23;-10.4200000000;-1.3000000000;1.1400000000;-27.5000000000;-4.8125000000;3.5000000000;32.2500000000;-10.0000000000;-13.0625000000;0.2363280000;0.6221310000;0.2393800000;-0.7069700000
24;-9.8300000000;-0.7000000000;1.1400000000;5.0000000000;-20.8750000000;7.1875000000;33.3750000000;-10.0000000000;-11.8750000000;0.2397460000;0.6182250000;0.2375490000;-0.7099000000
25;-10.0400000000;-1.3900000000;1.2900000000;-3.5625000000;-18.6250000000;-4.8750000000;31.8750000000;-9.1875000000;-13.0625000000;0.2418210000;0.6134640000;0.2360230000;-0.7137450000
26;-10.2600000000;-1.4700000000;0.8500000000;34.3125000000;-25.6875000000;-14.3750000000;31.8750000000;-9.1875000000;-13.0625000000;0.2377320000;0.6090700000;0.2325440000;-0.7200320000
27;-9.6700000000;0.0300000000;1.3600000000;53.8125000000;-28.3750000000;-15.2500000000;31.8750000000;-10.0000000000;-13.5000000000;0.2249760000;0.6045530000;0.2202150000;-0.7316890000
28;-9.4800000000;-0.5500000000;1.4600000000;28.6875000000;-16.3125000000;-25.3125000000;32.2500000000;-9.5625000000;-14.2500000000;0.2139890000;0.6004640000;0.2145390000;-0.7399900000
29;-9.2600000000;-0.5200000000;1.8800000000;15.8125000000;-6.5000000000;-19.5625000000;31.5625000000;-9.5625000000;-13.8750000000;0.2048340000;0.5972290000;0.2129520000;-0.7456670000
30;-9.9200000000;-0.3600000000;1.7500000000;3.4375000000;5.8750000000;-14.3750000000;32.2500000000;-10.0000000000;-15.5000000000;0.1990360000;0.5976560000;0.2141110000;-0.7465820000
31;-9.6600000000;-0.5800000000;1.7600000000;10.3750000000;-6.5625000000;-10.1250000000;32.2500000000;-10.0000000000;-15.5000000000;0.1946410000;0.5966800000;0.2156370000;-0.7481080000
32;-9.4100000000;-0.3900000000;1.7000000000;4.3125000000;0.5000000000;-3.3750000000;32.6875000000;-8.7500000000;-13.5000000000;0.1912230000;0.5960080000;0.2137450000;-0.7500610000
33;-10.0000000000;-0.3900000000;1.2300000000;-7.7500000000;3.6250000000;0.3125000000;32.2500000000;-8.5000000000;-13.5000000000;0.1910400000;0.5968020000;0.2148440000;-0.7491460000
34;-9.8100000000;-0.6100000000;1.1000000000;-14.4375000000;-0.1875000000;5.9375000000;31.1875000000;-8.1875000000;-13.8750000000;0.1945190000;0.5961300000;0.2175290000;-0.7479860000
35;-9.8100000000;-0.8700000000;0.9800000000;-6.8125000000;8.2500000000;5.8750000000;32.2500000000;-8.5000000000;-14.2500000000;0.1975100000;0.5983280000;0.2196040000;-0.7448120000
36;-10.0900000000;-0.3800000000;0.6900000000;-12.5000000000;13.1875000000;2.4375000000;32.2500000000;-8.5000000000;-14.2500000000;0.1997070000;0.6030270000;0.2217410000;-0.7398070000
37;-9.9300000000;-0.5400000000;0.5900000000;-18.6250000000;22.7500000000;6.8125000000;32.2500000000;-8.7500000000;-13.0625000000;0.2021480000;0.6069340000;0.2254030000;-0.7348020000
38;-9.4800000000;-0.8500000000;0.7900000000;-4.0000000000;42.6250000000;8.0625000000;32.6875000000;-8.1875000000;-13.8750000000;0.2037350000;0.6154790000;0.2290040000;-0.7260740000
39;-10.0300000000;-0.3400000000;0.9600000000;0.5000000000;54.5625000000;6.3125000000;32.6875000000;-9.1875000000;-13.3750000000;0.2012330000;0.6287840000;0.2304690000;-0.7149050000
40;-10.2000000000;-0.4700000000;0.5900000000;1.0625000000;50.3125000000;13.2500000000;32.6875000000;-8.5000000000;-13.5000000000;0.2009280000;0.6417240000;0.2329710000;-0.7025760000
41;-11.0200000000;-0.1600000000;-0.7000000000;-22.4375000000;45.6875000000;12.9375000000;32.6875000000;-8.5000000000;-13.5000000000;0.2031250000;0.6531980000;0.2354740000;-0.6903690000
42;-10.0600000000;-0.7800000000;-1.0000000000;-5.1875000000;47.3750000000;14.6875000000;33.7500000000;-10.0000000000;-11.5000000000;0.2059940000;0.6632690000;0.2396850000;-0.6783450000
43;-10.1800000000;-0.1900000000;-0.6700000000;1.4375000000;69.3125000000;13.3125000000;34.1875000000;-9.5625000000;-9.0625000000;0.2036740000;0.6785280000;0.2398680000;-0.6637570000
44;-10.9000000000;0.1000000000;-1.3900000000;-7.3750000000;72.5000000000;15.3125000000;33.7500000000;-10.2500000000;-7.5000000000;0.2020260000;0.6954350000;0.2423710000;-0.6455690000
45;-10.8600000000;-0.3100000000;-1.7200000000;-9.1875000000;69.0000000000;21.1250000000;34.1875000000;-10.6875000000;-6.0000000000;0.2025760000;0.7114870000;0.2440190000;-0.6270750000
46;-10.5000000000;0.4100000000;-2.9300000000;0.1250000000;68.8750000000;24.3125000000;34.1875000000;-10.6875000000;-6.0000000000;0.2025150000;0.7279050000;0.2434690000;-0.6081540000
47;-9.8600000000;0.1700000000;-2.1000000000;-14.1875000000;97.0625000000;30.0000000000;33.3750000000;-11.5000000000;-4.3750000000;0.2031250000;0.7482910000;0.2441410000;-0.5823970000
48;-11.2400000000;0.1000000000;-4.3900000000;16.8125000000;106.0625000000;24.7500000000;34.1875000000;-12.5000000000;-2.7500000000;0.1972050000;0.7715450000;0.2435910000;-0.5535890000
49;-9.9000000000;1.4500000000;-3.7500000000;13.5000000000;108.0625000000;45.3750000000;33.3750000000;-14.0000000000;0.7500000000;0.1905520000;0.7955930000;0.2347410000;-0.5249630000
50;-11.0800000000;0.2700000000;-5.8400000000;-18.4375000000;131.1250000000;37.0000000000;33.3750000000;-14.0000000000;0.7500000000;0.1920780000;0.8137210000;0.2355350000;-0.4954220000
51;-8.9800000000;1.5500000000;-4.9200000000;41.2500000000;119.6875000000;46.2500000000;33.7500000000;-14.0000000000;3.8750000000;0.1790160000;0.8439940000;0.2255250000;-0.4524540000
52;-7.7800000000;1.6700000000;-7.0400000000;17.0625000000;152.3750000000;30.4375000000;31.0625000000;-15.5000000000;7.5000000000;0.1668700000;0.8693850000;0.2207030000;-0.4094240000
53;-6.1400000000;1.5700000000;-4.4000000000;41.0000000000;133.3125000000;60.3750000000;29.0000000000;-16.2500000000;11.8750000000;0.1519780000;0.8932500000;0.2048950000;-0.3701780000
54;-8.4300000000;-0.1000000000;-6.6500000000;-37.1875000000;165.0000000000;50.0000000000;27.2500000000;-17.0000000000;15.0625000000;0.1557620000;0.9100950000;0.2001340000;-0.3278200000
55;-4.8300000000;2.6400000000;-3.7200000000;18.9375000000;110.8125000000;56.9375000000;27.2500000000;-17.0000000000;15.0625000000;0.1512450000;0.9263920000;0.1901250000;-0.2877200000
56;-5.4800000000;3.6600000000;-5.8000000000;-57.6250000000;136.5000000000;54.2500000000;24.6875000000;-18.5000000000;19.0625000000;0.1627200000;0.9429930000;0.1784670000;-0.2289430000
57;-6.5600000000;3.5500000000;-5.5600000000;-121.6250000000;101.9375000000;76.0625000000;22.0625000000;-19.5625000000;21.7500000000;0.1962280000;0.9480590000;0.1686400000;-0.1849370000
58;-3.9600000000;1.9200000000;-6.9500000000;-83.7500000000;32.8125000000;58.6875000000;18.0625000000;-23.2500000000;21.5000000000;0.2249150000;0.9478150000;0.1556400000;-0.1636960000
59;-4.0400000000;4.6500000000;-7.6300000000;-36.5625000000;33.0625000000;36.1875000000;15.5000000000;-26.0000000000;21.0000000000;0.2336430000;0.9490360000;0.1465450000;-0.1525880000
60;-3.6500000000;4.6100000000;-8.5000000000;-79.9375000000;27.4375000000;41.2500000000;15.5000000000;-26.0000000000;21.0000000000;0.2537840000;0.9474490000;0.1392820000;-0.1361690000
61;-2.6400000000;1.5700000000;-8.3500000000;4.3125000000;28.1250000000;36.3125000000;14.0625000000;-27.0625000000;20.3750000000;0.2625120000;0.9489750000;0.1275020000;-0.1195680000
62;-2.8400000000;3.6000000000;-7.4900000000;94.2500000000;47.7500000000;13.4375000000;13.2500000000;-28.5625000000;18.6875000000;0.2345580000;0.9583130000;0.1228030000;-0.1076050000
63;-2.5900000000;2.3400000000;-6.6700000000;24.1250000000;32.2500000000;-0.1250000000;11.0625000000;-29.0000000000;20.2500000000;0.2204590000;0.9628300000;0.1213380000;-0.0983890000
64;-2.6600000000;0.3000000000;-8.2300000000;70.1875000000;3.0625000000;-30.0000000000;11.5000000000;-27.5000000000;22.2500000000;0.2090450000;0.9646000000;0.1274410000;-0.0982060000
65;-2.7800000000;3.8000000000;-8.9200000000;32.0625000000;-13.8125000000;-34.3125000000;11.5000000000;-27.5000000000;22.2500000000;0.1882320000;0.9672850000;0.1329350000;-0.1060180000
66;-2.2600000000;2.3700000000;-10.1100000000;29.6875000000;-17.0625000000;-43.3750000000;10.5000000000;-27.0625000000;24.1875000000;0.1773680000;0.9659420000;0.1473390000;-0.1173710000
67;-2.4800000000;3.0600000000;-10.0600000000;22.0000000000;4.6250000000;-37.2500000000;11.8750000000;-26.0000000000;23.5000000000;0.1669310000;0.9657590000;0.1577760000;-0.1206050000
68;-3.1300000000;2.5000000000;-10.1200000000;66.2500000000;9.9375000000;-16.3125000000;13.0000000000;-24.5000000000;24.6875000000;0.1517940000;0.9675900000;0.1611330000;-0.1214600000
69;-2.1400000000;1.4600000000;-8.8500000000;70.3750000000;16.2500000000;-24.5000000000;12.6875000000;-23.0000000000;26.2500000000;0.1289670000;0.9703370000;0.1636960000;-0.1227420000
70;-2.8300000000;2.7600000000;-8.7100000000;81.5000000000;29.2500000000;-13.2500000000;12.6875000000;-23.0000000000;26.2500000000;0.0986330000;0.9736940000;0.1673580000;-0.1191410000
71;-2.5800000000;0.2200000000;-9.2200000000;48.3750000000;10.6250000000;-28.3125000000;13.7500000000;-21.0625000000;26.5625000000;0.0802000000;0.9746700000;0.1728520000;-0.1171260000
72;-1.7700000000;3.2600000000;-8.2900000000;82.0625000000;28.4375000000;-7.4375000000;12.6875000000;-19.0000000000;29.3750000000;0.0502930000;0.9765010000;0.1737670000;-0.1171880000
73;-2.9500000000;1.7700000000;-9.6000000000;19.9375000000;30.1875000000;-20.5625000000;11.8750000000;-17.0625000000;30.1875000000;0.0369260000;0.9777830000;0.1763920000;-0.1073610000
74;-2.3900000000;1.9900000000;-9.2700000000;1.3125000000;16.7500000000;-7.1875000000;11.8750000000;-16.6875000000;31.3750000000;0.0313110000;0.9781490000;0.1776120000;-0.1032710000
75;-2.6200000000;1.7600000000;-10.6400000000;1.2500000000;-0.5000000000;1.6250000000;11.8750000000;-16.6875000000;31.3750000000;0.0313720000;0.9783330000;0.1784670000;-0.1001590000
76;-1.9200000000;0.0300000000;-9.5900000000;-18.7500000000;-6.8125000000;2.1875000000;11.8750000000;-16.0000000000;31.0000000000;0.0360110000;0.9781490000;0.1770630000;-0.1027220000
77;-2.2600000000;-0.2000000000;-9.7000000000;9.6250000000;-1.1875000000;7.6250000000;11.5000000000;-15.2500000000;29.3750000000;0.0369260000;0.9783940000;0.1752320000;-0.1032710000
78;-1.8800000000;0.0700000000;-9.3200000000;-5.8125000000;-8.1250000000;-4.2500000000;11.8750000000;-16.3750000000;31.0000000000;0.0358890000;0.9784550000;0.1738280000;-0.1055300000
79;-2.0600000000;0.2500000000;-9.4900000000;-4.6875000000;-4.9375000000;-9.0625000000;12.2500000000;-16.3750000000;30.5000000000;0.0387570000;0.9776000000;0.1772460000;-0.1066890000
80;-2.5400000000;0.2100000000;-9.6300000000;3.7500000000;-4.8125000000;-5.0625000000;12.2500000000;-16.3750000000;30.5000000000;0.0384520000;0.9771120000;0.1790160000;-0.1083370000
81;-2.2000000000;1.4900000000;-9.3900000000;7.9375000000;-6.6875000000;-8.7500000000;12.6875000000;-16.6875000000;30.5000000000;0.0356450000;0.9765010000;0.1812740000;-0.1111450000
82;-2.3200000000;0.2500000000;-9.4600000000;-5.5000000000;-8.8125000000;0.0000000000;12.6875000000;-16.0000000000;30.0625000000;0.0363160000;0.9760740000;0.1818240000;-0.1136470000
83;-2.2900000000;1.1200000000;-9.5600000000;10.0000000000;-2.7500000000;-2.0000000000;12.6875000000;-15.8750000000;30.8750000000;0.0353390000;0.9759520000;0.1813960000;-0.1156620000
84;-2.5600000000;-0.2600000000;-9.3000000000;-8.4375000000;-0.7500000000;-8.0000000000;12.2500000000;-16.0000000000;31.0000000000;0.0356450000;0.9758910000;0.1814580000;-0.1159670000
85;-2.4600000000;0.5500000000;-9.5900000000;2.3125000000;-8.6875000000;0.2500000000;12.2500000000;-16.0000000000;31.0000000000;0.0361330000;0.9754640000;0.1823730000;-0.1180420000
86;-2.4300000000;0.4400000000;-9.6100000000;-2.9375000000;-0.9375000000;-12.1250000000;13.3750000000;-16.0000000000;31.3750000000;0.0368650000;0.9747920000;0.1843870000;-0.1199950000
87;-2.4800000000;1.2400000000;-10.0000000000;-3.1250000000;-0.2500000000;-0.6250000000;12.2500000000;-16.0000000000;30.5625000000;0.0365600000;0.9747920000;0.1846920000;-0.1198730000
88;-2.4400000000;0.3100000000;-9.3600000000;9.3125000000;-0.8750000000;-2.8750000000;13.0000000000;-15.5625000000;30.1875000000;0.0369870000;0.9746700000;0.1849370000;-0.1200560000
89;-2.4200000000;0.7700000000;-9.3300000000;3.1250000000;6.6250000000;-2.6250000000;13.3750000000;-15.2500000000;30.5000000000;0.0333860000;0.9747310000;0.1857300000;-0.1196290000
90;-2.5700000000;0.5500000000;-9.2900000000;-0.3750000000;-0.6250000000;-0.3750000000;13.3750000000;-15.2500000000;30.5000000000;0.0336910000;0.9748540000;0.1854250000;-0.1187740000
91;-2.3800000000;0.3000000000;-9.6300000000;2.4375000000;-3.5625000000;-0.9375000000;13.7500000000;-15.5625000000;29.7500000000;0.0333860000;0.9747920000;0.1854250000;-0.1195070000
92;-2.3400000000;0.6700000000;-9.2200000000;-1.8125000000;1.4375000000;-6.0000000000;13.3750000000;-16.3750000000;29.6875000000;0.0330810000;0.9744870000;0.1868290000;-0.1199340000
93;-2.5700000000;0.3000000000;-9.5500000000;-11.2500000000;-3.9375000000;-1.0000000000;13.0000000000;-16.0000000000;30.1875000000;0.0358890000;0.9744870000;0.1863400000;-0.1198120000
94;-2.1300000000;0.6000000000;-9.8000000000;8.9375000000;-7.4375000000;-0.2500000000;13.7500000000;-14.7500000000;30.1875000000;0.0350340000;0.9741820000;0.1867680000;-0.1221310000
95;-2.8700000000;0.4700000000;-9.3200000000;-5.8750000000;2.6250000000;-1.4375000000;13.7500000000;-14.7500000000;30.1875000000;0.0353390000;0.9741820000;0.1873170000;-0.1207890000
96;-2.3700000000;0.4000000000;-9.5300000000;-4.3750000000;-5.2500000000;-0.0625000000;13.7500000000;-16.0000000000;28.8750000000;0.0372310000;0.9739380000;0.1879270000;-0.1215820000
97;-2.3400000000;0.4600000000;-9.4300000000;6.0000000000;-3.4375000000;2.5000000000;13.3750000000;-15.5000000000;30.1875000000;0.0367430000;0.9739380000;0.1870730000;-0.1230470000
98;-2.6200000000;1.0300000000;-9.4900000000;-12.5625000000;-1.0000000000;-3.6250000000;14.1875000000;-15.5625000000;29.3750000000;0.0394290000;0.9735720000;0.1884770000;-0.1229860000
99;-2.5000000000;0.0600000000;-9.5300000000;1.6875000000;-2.7500000000;-5.0000000000;13.3750000000;-16.3750000000;29.6875000000;0.0405270000;0.9731450000;0.1898800000;-0.1235960000
100;-2.3500000000;0.6400000000;-9.3900000000;1.8125000000;2.8750000000;-5.0000000000;13.3750000000;-16.3750000000;29.6875000000;0.0387570000;0.9730220000;0.1907960000;-0.1239010000
101;-2.5500000000;0.5900000000;-9.5000000000;-3.6875000000;0.8125000000;-3.3750000000;13.3750000000;-15.8750000000;29.3750000000;0.0389400000;0.9728390000;0.1920170000;-0.1232910000
102;-2.5500000000;0.2800000000;-9.2000000000;2.3125000000;-1.5000000000;-1.0625000000;14.1875000000;-15.8750000000;31.2500000000;0.0386350000;0.9727170000;0.1923220000;-0.1237790000
103;-2.6500000000;1.0100000000;-9.4100000000;-0.4375000000;-2.3750000000;-2.6250000000;14.5000000000;-16.2500000000;30.0625000000;0.0382080000;0.9724730000;0.1930540000;-0.1247560000
104;-2.6300000000;0.1200000000;-9.3200000000;-3.1875000000;-3.5000000000;-2.9375000000;14.5000000000;-16.2500000000;30.0625000000;0.0394290000;0.9721680000;0.1936040000;-0.1258540000
105;-2.2100000000;0.7000000000;-9.5100000000;-1.6250000000;-1.8750000000;-3.1250000000;13.7500000000;-15.5000000000;30.5000000000;0.0396730000;0.9718630000;0.1946410000;-0.1265260000
106;-2.6200000000;0.1100000000;-9.2600000000;-0.6875000000;3.0625000000;-9.1875000000;14.5000000000;-15.5000000000;30.5000000000;0.0396120000;0.9714970000;0.1972050000;-0.1253660000
107;-2.5200000000;0.9400000000;-9.2600000000;8.4375000000;-8.5625000000;-2.6250000000;14.1875000000;-15.5000000000;30.0625000000;0.0376590000;0.9711300000;0.1981200000;-0.1276250000
108;-2.4400000000;0.1300000000;-9.5200000000;-10.0000000000;0.5625000000;-8.6875000000;14.1875000000;-15.1875000000;31.3750000000;0.0397950000;0.9705810000;0.2003170000;-0.1275630000
109;-2.7700000000;0.6200000000;-9.7300000000;3.2500000000;6.0000000000;-1.7500000000;14.1875000000;-15.1875000000;31.3750000000;0.0392460000;0.9707030000;0.2008060000;-0.1262210000
110;-2.8900000000;0.4500000000;-9.4600000000;5.8125000000;0.6250000000;1.4375000000;15.2500000000;-15.5000000000;30.5625000000;0.0370480000;0.9709470000;0.2001340000;-0.1260990000
111;-2.5100000000;0.7600000000;-9.4300000000;6.0000000000;-0.8125000000;0.6250000000;14.1875000000;-15.2500000000;30.5625000000;0.0355220000;0.9710080000;0.1991580000;-0.1271970000
112;-2.6600000000;0.5800000000;-9.6100000000;-3.3125000000;3.0000000000;-1.5000000000;14.1875000000;-14.8750000000;29.3750000000;0.0363770000;0.9710690000;0.1994630000;-0.1264040000
113;-2.4900000000;0.2100000000;-9.6400000000;0.5625000000;-1.1250000000;1.8750000000;14.5000000000;-15.2500000000;30.0625000000;0.0366820000;0.9710690000;0.1992800000;-0.1262210000
114;-2.5000000000;0.6600000000;-9.0600000000;5.8125000000;2.3750000000;3.0625000000;14.5000000000;-15.2500000000;30.0625000000;0.0349120000;0.9713130000;0.1981810000;-0.1265870000
115;-2.4000000000;0.7000000000;-9.5100000000;-4.7500000000;-1.7500000000;1.2500000000;14.1875000000;-15.5625000000;30.5625000000;0.0357060000;0.9714970000;0.1976930000;-0.1260990000
116;-2.6000000000;0.3900000000;-9.4200000000;-8.6250000000;1.0625000000;-2.7500000000;14.5000000000;-15.1875000000;30.6875000000;0.0388180000;0.9712520000;0.1987300000;-0.1250610000
117;-2.6800000000;0.5600000000;-9.2200000000;4.0625000000;-2.1250000000;0.6250000000;14.1875000000;-15.2500000000;30.1875000000;0.0384520000;0.9711910000;0.1987920000;-0.1255490000
118;-2.3900000000;0.7600000000;-9.5200000000;1.7500000000;-3.3125000000;0.1875000000;15.2500000000;-14.8750000000;29.3750000000;0.0383910000;0.9707640000;0.2001950000;-0.1264650000
119;-2.8600000000;-0.2600000000;-9.6300000000;-3.3750000000;2.4375000000;-0.9375000000;15.2500000000;-14.8750000000;29.3750000000;0.0394290000;0.9707640000;0.2003780000;-0.1262820000
120;-2.6300000000;0.6700000000;-9.4800000000;4.6250000000;-3.7500000000;2.6875000000;14.5000000000;-15.2500000000;30.5000000000;0.0377200000;0.9708860000;0.1990360000;-0.1278080000
121;-2.3300000000;0.3300000000;-9.2500000000;3.7500000000;-4.8750000000;-1.4375000000;14.8750000000;-14.5000000000;29.5000000000;0.0372920000;0.9705810000;0.1998290000;-0.1292110000
122;-2.8400000000;0.4400000000;-9.2300000000;-1.6250000000;3.5625000000;-0.3125000000;13.3750000000;-14.8750000000;29.3750000000;0.0371700000;0.9708250000;0.1993410000;-0.1281740000
123;-2.6800000000;0.1700000000;-9.3900000000;-5.2500000000;-5.9375000000;-4.0000000000;14.8750000000;-15.5625000000;29.7500000000;0.0383910000;0.9705200000;0.2000120000;-0.1287230000
124;-2.6200000000;0.7400000000;-9.4200000000;3.5625000000;-1.1875000000;-0.0625000000;14.8750000000;-15.5625000000;29.7500000000;0.0385740000;0.9702760000;0.2003170000;-0.1303100000
125;-2.6700000000;0.3200000000;-9.4100000000;-8.1250000000;-2.5625000000;-1.8750000000;14.5000000000;-15.2500000000;29.7500000000;0.0396730000;0.9701540000;0.2004390000;-0.1307370000
126;-2.8600000000;0.2600000000;-9.3400000000;0.8125000000;0.0000000000;-1.4375000000;14.5000000000;-15.5625000000;29.3750000000;0.0404660000;0.9700320000;0.2005620000;-0.1308590000
127;-2.6400000000;0.3000000000;-9.5700000000;-1.9375000000;0.3125000000;0.3125000000;14.8750000000;-14.8750000000;29.0000000000;0.0410160000;0.9699100000;0.2007450000;-0.1314700000
128;-2.7000000000;0.2900000000;-9.6400000000;-0.2500000000;1.3125000000;-1.1875000000;14.1875000000;-15.2500000000;29.3750000000;0.0415040000;0.9700930000;0.2001950000;-0.1307370000
129;-2.9200000000;0.4300000000;-9.3700000000;-0.1250000000;-0.5000000000;-2.1875000000;14.1875000000;-15.2500000000;29.3750000000;0.0405270000;0.9700320000;0.2005620000;-0.1312870000
130;-2.6700000000;0.2100000000;-9.4300000000;-2.2500000000;-2.9375000000;-0.3750000000;14.5000000000;-15.2500000000;30.1875000000;0.0419920000;0.9699100000;0.2003780000;-0.1318970000
131;-2.7100000000;0.4100000000;-9.4800000000;-6.8750000000;0.9375000000;1.5625000000;14.1875000000;-16.0000000000;31.2500000000;0.0421750000;0.9702760000;0.1979980000;-0.1324460000
132;-2.6500000000;0.8200000000;-9.4600000000;4.0000000000;-0.4375000000;2.7500000000;14.8750000000;-15.5625000000;29.7500000000;0.0427860000;0.9705200000;0.1972050000;-0.1319580000
133;-2.7400000000;0.3500000000;-9.2200000000;-2.5625000000;3.8750000000;0.9375000000;15.2500000000;-15.2500000000;30.5625000000;0.0426640000;0.9706420000;0.1970210000;-0.1313480000
134;-2.6800000000;0.3600000000;-9.3200000000;-1.8750000000;0.6875000000;-0.6250000000;15.2500000000;-15.2500000000;30.5625000000;0.0429080000;0.9707030000;0.1970210000;-0.1305540000
135;-2.6400000000;0.2100000000;-9.4300000000;3.6875000000;0.6250000000;-0.9375000000;14.8750000000;-15.5625000000;31.0000000000;0.0426640000;0.9707030000;0.1971440000;-0.1307370000
136;-2.5300000000;0.6600000000;-9.4900000000;-1.4375000000;0.8750000000;1.4375000000;14.1875000000;-15.8750000000;29.0000000000;0.0422360000;0.9710080000;0.1958620000;-0.1304930000
137;-2.6700000000;0.7200000000;-9.4700000000;-0.1250000000;-0.4375000000;-1.0625000000;14.8750000000;-15.5000000000;29.6875000000;0.0427250000;0.9710080000;0.1961060000;-0.1301270000
138;-2.6200000000;0.4400000000;-9.3200000000;-0.2500000000;-1.5000000000;0.6875000000;14.1875000000;-15.5000000000;30.5000000000;0.0437620000;0.9709470000;0.1959840000;-0.1303710000
139;-2.5200000000;0.9800000000;-9.4600000000;3.1875000000;1.3125000000;1.8125000000;14.1875000000;-15.5000000000;30.5000000000;0.0430910000;0.9709470000;0.1958620000;-0.1306760000
140;-2.8200000000;0.1800000000;-9.5600000000;-5.3125000000;1.9375000000;0.7500000000;14.5000000000;-15.8750000000;29.3750000000;0.0440060000;0.9711300000;0.1951290000;-0.1298220000
