acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z
-9.7818000000;-0.7854000000;-0.4488000000;0.0637500000;1.3387500000;1.0837500000;50.6875000000;-10.2500000000;-7.0625000000
-9.8430000000;-0.9078000000;-0.4794000000;-2.4862500000;-0.5737500000;-0.2550000000;49.5625000000;-10.6875000000;-7.0625000000
-9.7716000000;-0.7038000000;-0.4998000000;4.9725000000;-0.2550000000;-1.2750000000;49.5625000000;-10.6875000000;-6.3750000000
-9.8124000000;-0.7854000000;-0.4080000000;-3.5700000000;-0.1912500000;-0.3187500000;49.5625000000;-10.6875000000;-6.3750000000
-9.8124000000;-0.8568000000;-0.5304000000;1.2112500000;-1.0200000000;-1.1475000000;50.0000000000;-10.2500000000;-6.6875000000
-9.8022000000;-0.6936000000;-0.3978000000;2.4225000000;-0.2550000000;-0.8925000000;49.5625000000;-9.8750000000;-5.8750000000
-9.8532000000;-0.7956000000;-0.4896000000;-5.1637500000;-0.1275000000;-0.8925000000;50.0000000000;-10.2500000000;-6.3750000000
-9.7410000000;-0.6120000000;-0.4794000000;6.1837500000;-0.3187500000;-1.3387500000;51.0000000000;-9.5625000000;-6.6875000000
-9.8430000000;-0.7446000000;-0.3570000000;-3.2512500000;1.3387500000;0.0637500000;51.0000000000;-9.5625000000;-6.6875000000
-9.8124000000;-0.9180000000;-0.5304000000;-0.1912500000;-1.2112500000;-0.5737500000;50.0000000000;-11.3750000000;-7.0625000000
-9.7614000000;-0.5712000000;-0.4896000000;4.3987500000;-0.1275000000;-2.0400000000;49.5625000000;-10.6875000000;-8.2500000000
-9.8328000000;-0.7548000000;-0.3672000000;-5.7375000000;0.2550000000;-0.3825000000;50.0000000000;-11.3750000000;-6.3750000000
-9.7206000000;-0.7038000000;-0.5406000000;4.9725000000;-0.6375000000;-0.5737500000;50.2500000000;-10.6875000000;-7.5000000000
-9.8532000000;-0.7140000000;-0.4284000000;-1.7850000000;0.9562500000;0.5737500000;50.2500000000;-10.6875000000;-7.5000000000
-9.8328000000;-0.9996000000;-0.5304000000;-2.9325000000;-0.3187500000;1.0837500000;50.2500000000;-10.2500000000;-6.2500000000
-9.7512000000;-0.5916000000;-0.5304000000;5.5462500000;-0.0637500000;-1.0200000000;50.0000000000;-9.5625000000;-7.5000000000
-9.8124000000;-0.8364000000;-0.4692000000;-5.3550000000;1.0837500000;0.7650000000;50.2500000000;-10.6875000000;-6.6875000000
-9.7920000000;-0.8058000000;-0.5508000000;3.3787500000;-0.3825000000;-0.2550000000;50.2500000000;-11.3750000000;-7.0625000000
