acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z
-9.8532000000;-0.9588000000;-0.9792000000;0.4462500000;2.0400000000;-2.6137500000;52.5000000000;-10.0000000000;-3.3750000000
-9.8430000000;-1.2036000000;-0.9384000000;-6.3112500000;-1.7212500000;1.6575000000;53.1875000000;-9.1875000000;-4.5625000000
-9.5778000000;-1.4280000000;-1.2648000000;-2.8687500000;-4.4625000000;0.5737500000;53.1875000000;-9.1875000000;-2.1875000000
-9.8328000000;-1.1220000000;-1.1628000000;1.0200000000;-0.1275000000;-0.1912500000;53.1875000000;-9.1875000000;-2.1875000000
-9.9756000000;-1.6014000000;-1.0710000000;-12.5587500000;0.6375000000;1.7850000000;53.1875000000;-8.0625000000;-3.7500000000
-9.7512000000;-1.5708000000;-1.2138000000;-2.2950000000;2.0400000000;-0.8287500000;53.1875000000;-7.7500000000;-4.1875000000
-9.7716000000;-0.9588000000;-1.0200000000;12.5587500000;3.8250000000;-1.9762500000;52.7500000000;-9.1875000000;-3.0000000000
-9.8328000000;-1.5912000000;-1.1424000000;3.1875000000;3.3150000000;4.8450000000;52.5000000000;-9.5625000000;-3.3750000000
-9.8124000000;-1.9584000000;-1.2444000000;-1.2750000000;4.3350000000;-0.4462500000;52.5000000000;-9.5625000000;-3.3750000000
-9.8634000000;-1.1424000000;-1.6116000000;5.1000000000;8.5425000000;-5.9925000000;52.5000000000;-7.7500000000;-2.1875000000
-9.7920000000;-1.3974000000;-1.6830000000;5.2912500000;9.0525000000;-1.1475000000;53.1875000000;-7.3750000000;-3.3750000000
-10.0266000000;-1.3158000000;-1.3056000000;10.5187500000;10.7100000000;1.3387500000;52.7500000000;-8.8750000000;-3.0000000000
-9.7410000000;-1.2342000000;-1.6524000000;6.4387500000;7.2675000000;0.2550000000;52.5000000000;-8.0625000000;-2.1875000000
-9.7920000000;-1.3464000000;-1.2750000000;2.1675000000;11.9212500000;2.3587500000;52.5000000000;-8.0625000000;-2.1875000000
-9.8124000000;-1.6116000000;-1.2954000000;5.5462500000;10.4550000000;1.5300000000;52.7500000000;-9.5625000000;-1.7500000000
-9.8430000000;-0.8874000000;-1.5198000000;13.8975000000;10.7737500000;-0.3187500000;52.7500000000;-8.0625000000;-1.0000000000
-9.6390000000;-1.0914000000;-2.6112000000;-2.0400000000;7.2675000000;2.0400000000;53.5000000000;-8.0625000000;-0.2500000000
-9.7716000000;-0.5406000000;-6.4362000000;34.5525000000;15.0450000000;0.6375000000;52.7500000000;-8.0625000000;-0.2500000000
-10.6998000000;-0.6630000000;-5.9772000000;45.5175000000;64.5787500000;13.4512500000;52.7500000000;-8.0625000000;-0.2500000000
