acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z
-9.3982000000;-0.7546000000;-0.4312000000;0.0612500000;1.2862500000;1.0412500000;50.6875000000;-10.2500000000;-7.0625000000
-9.4570000000;-0.8722000000;-0.4606000000;-2.3887500000;-0.5512500000;-0.2450000000;49.5625000000;-10.6875000000;-7.0625000000
-9.3884000000;-0.6762000000;-0.4802000000;4.7775000000;-0.2450000000;-1.2250000000;49.5625000000;-10.6875000000;-6.3750000000
-9.4276000000;-0.7546000000;-0.3920000000;-3.4300000000;-0.1837500000;-0.3062500000;49.5625000000;-10.6875000000;-6.3750000000
-9.4276000000;-0.8232000000;-0.5096000000;1.1637500000;-0.9800000000;-1.1025000000;50.0000000000;-10.2500000000;-6.6875000000
-9.4178000000;-0.6664000000;-0.3822000000;2.3275000000;-0.2450000000;-0.8575000000;49.5625000000;-9.8750000000;-5.8750000000
-9.4668000000;-0.7644000000;-0.4704000000;-4.9612500000;-0.1225000000;-0.8575000000;50.0000000000;-10.2500000000;-6.3750000000
-9.3590000000;-0.5880000000;-0.4606000000;5.9412500000;-0.3062500000;-1.2862500000;51.0000000000;-9.5625000000;-6.6875000000
-9.4570000000;-0.7154000000;-0.3430000000;-3.1237500000;1.2862500000;0.0612500000;51.0000000000;-9.5625000000;-6.6875000000
-9.4276000000;-0.8820000000;-0.5096000000;-0.1837500000;-1.1637500000;-0.5512500000;50.0000000000;-11.3750000000;-7.0625000000
-9.3786000000;-0.5488000000;-0.4704000000;4.2262500000;-0.1225000000;-1.9600000000;49.5625000000;-10.6875000000;-8.2500000000
-9.4472000000;-0.7252000000;-0.3528000000;-5.5125000000;0.2450000000;-0.3675000000;50.0000000000;-11.3750000000;-6.3750000000
-9.3394000000;-0.6762000000;-0.5194000000;4.7775000000;-0.6125000000;-0.5512500000;50.2500000000;-10.6875000000;-7.5000000000
-9.4668000000;-0.6860000000;-0.4116000000;-1.7150000000;0.9187500000;0.5512500000;50.2500000000;-10.6875000000;-7.5000000000
-9.4472000000;-0.9604000000;-0.5096000000;-2.8175000000;-0.3062500000;1.0412500000;50.2500000000;-10.2500000000;-6.2500000000
-9.3688000000;-0.5684000000;-0.5096000000;5.3287500000;-0.0612500000;-0.9800000000;50.0000000000;-9.5625000000;-7.5000000000
-9.4276000000;-0.8036000000;-0.4508000000;-5.1450000000;1.0412500000;0.7350000000;50.2500000000;-10.6875000000;-6.6875000000
-9.4080000000;-0.7742000000;-0.5292000000;3.2462500000;-0.3675000000;-0.2450000000;50.2500000000;-11.3750000000;-7.0625000000
-9.4080000000;-0.7448000000;-0.4508000000;-0.7350000000;0.9800000000;0.3675000000;50.2500000000;-11.3750000000;-7.0625000000
-9.4178000000;-0.8820000000;-0.5978000000;-2.1437500000;-0.9187500000;0.2450000000;49.1875000000;-9.8750000000;-7.0625000000
-9.4080000000;-0.5292000000;-0.3332000000;3.8587500000;1.7762500000;-0.2450000000;50.6875000000;-11.3750000000;-7.8750000000
-9.4374000000;-0.7546000000;-0.5292000000;-4.3487500000;-0.1225000000;0.9187500000;50.0000000000;-9.5625000000;-6.6875000000
-9.4178000000;-0.7546000000;-0.4508000000;-0.0612500000;0.9800000000;0.6737500000;49.5625000000;-9.5625000000;-7.0625000000
-9.3590000000;-0.7644000000;-0.4900000000;0.8575000000;-0.7350000000;0.1225000000;49.5625000000;-9.5625000000;-7.0625000000
-9.4276000000;-0.7252000000;-0.5390000000;-2.0825000000;0.2450000000;0.0000000000;51.0625000000;-10.2500000000;-8.2500000000
-9.4178000000;-0.6762000000;-0.2940000000;2.2662500000;1.2250000000;-0.1225000000;50.0000000000;-9.1875000000;-6.3750000000
-9.3786000000;-0.7644000000;-0.4900000000;-2.0212500000;-1.3475000000;0.0000000000;50.0000000000;-11.0625000000;-6.6875000000
-9.4178000000;-0.7350000000;-0.4802000000;0.1225000000;-0.2450000000;-0.0612500000;49.5625000000;-9.5625000000;-7.0625000000
-9.4080000000;-0.6860000000;-0.1960000000;3.5525000000;-0.1225000000;0.1225000000;49.5625000000;-9.5625000000;-7.0625000000
-9.3982000000;-0.8820000000;-0.5194000000;-3.3075000000;-2.0825000000;0.7350000000;49.5625000000;-11.3750000000;-7.0625000000
-9.3884000000;-0.6860000000;-0.5194000000;2.5725000000;-0.7962500000;-0.9800000000;50.2500000000;-10.6875000000;-7.0625000000
-9.4472000000;-0.6174000000;-0.4410000000;0.4287500000;-0.6737500000;1.0412500000;49.5625000000;-9.5625000000;-6.6875000000
