acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z
-1.4406000000;0.0686000000;9.4178000000;1.5312500000;-0.1837500000;0.1837500000;20.5000000000;1.1875000000;-45.6875000000
-1.4112000000;0.0294000000;9.3394000000;-3.3075000000;-1.1637500000;0.4900000000;20.5000000000;1.1875000000;-45.6875000000
-1.6464000000;-0.1274000000;9.4570000000;0.7962500000;1.0412500000;-0.3062500000;20.0625000000;2.2500000000;-46.5000000000
-1.5680000000;0.0000000000;9.4864000000;3.6137500000;1.1637500000;-0.7962500000;20.0625000000;1.5625000000;-47.2500000000
-1.5288000000;0.1568000000;9.3198000000;0.7350000000;-2.3275000000;-1.1025000000;20.0625000000;2.0000000000;-46.5000000000
-1.4896000000;0.1960000000;9.4668000000;1.6537500000;0.2450000000;-0.1225000000;20.8750000000;1.5625000000;-45.6875000000
-1.4994000000;0.1176000000;9.3688000000;0.4287500000;0.4900000000;0.4900000000;20.8750000000;1.5625000000;-45.6875000000
-1.4798000000;-0.0882000000;9.4472000000;-2.8787500000;0.4287500000;0.7350000000;20.0625000000;2.0000000000;-45.6875000000
-1.5484000000;-0.0980000000;9.4472000000;-0.4900000000;0.3062500000;-0.4287500000;20.8750000000;2.0000000000;-46.5000000000
-1.6268000000;0.1078000000;9.4276000000;3.1850000000;-0.4287500000;-0.9800000000;20.5000000000;1.1875000000;-46.5000000000
-1.5288000000;0.1078000000;9.4178000000;-0.2450000000;1.1637500000;-0.1837500000;21.1875000000;2.0000000000;-46.5000000000
-1.5288000000;0.1764000000;9.3590000000;-1.0412500000;-0.3062500000;0.4900000000;21.1875000000;2.0000000000;-46.5000000000
-1.5876000000;0.0882000000;9.4864000000;-2.8175000000;0.4287500000;1.9600000000;20.0625000000;1.5625000000;-44.8750000000
-1.4798000000;-0.2548000000;9.4570000000;-1.1637500000;0.8575000000;1.7762500000;20.0625000000;1.5625000000;-45.6875000000
-1.4896000000;-0.0882000000;9.4178000000;0.4287500000;-0.3062500000;-0.1837500000;20.0625000000;2.0000000000;-45.6875000000
-1.5680000000;0.0196000000;9.4668000000;2.4500000000;0.1225000000;-0.4900000000;21.1875000000;1.5625000000;-46.0625000000
-1.6072000000;-0.0196000000;9.4276000000;2.5112500000;0.6125000000;-0.9800000000;21.1875000000;1.5625000000;-46.0625000000
-1.5974000000;0.1862000000;9.3884000000;1.4087500000;-0.1225000000;-0.4287500000;20.8750000000;1.5625000000;-45.6875000000
-1.5190000000;0.0980000000;9.4080000000;-3.5525000000;-0.9187500000;0.0000000000;20.8750000000;2.0000000000;-46.5000000000
-1.5386000000;-0.1666000000;9.4766000000;1.6537500000;-0.7962500000;-0.1837500000;20.5000000000;1.5625000000;-47.2500000000
-1.4700000000;0.1176000000;9.3982000000;2.7562500000;1.1025000000;-0.9800000000;20.5000000000;1.5625000000;-48.0625000000
-1.5974000000;0.0588000000;9.3688000000;1.2250000000;0.5512500000;-0.4900000000;20.5000000000;1.5625000000;-48.0625000000
-1.6170000000;0.1176000000;9.4962000000;1.3475000000;-0.0612500000;0.3062500000;20.8750000000;2.0000000000;-46.5000000000
-1.4994000000;0.1078000000;9.3884000000;1.3475000000;0.4287500000;0.0612500000;20.0625000000;0.7500000000;-46.5000000000
-1.4994000000;-0.0588000000;9.4668000000;0.2450000000;0.6737500000;-0.2450000000;20.5000000000;1.5625000000;-46.8750000000
-1.5288000000;0.2842000000;9.3394000000;4.5937500000;-0.2450000000;-0.7350000000;20.8750000000;0.7500000000;-46.8750000000
-1.6366000000;0.1274000000;9.4374000000;1.5312500000;1.1025000000;0.4287500000;20.8750000000;0.7500000000;-46.8750000000
-1.5582000000;0.1372000000;9.3786000000;0.7350000000;0.3062500000;0.3062500000;20.8750000000;1.1875000000;-45.6875000000
-1.5288000000;0.0392000000;9.4178000000;-0.5512500000;0.4287500000;0.4900000000;20.8750000000;1.1875000000;-45.2500000000
-1.5386000000;0.1470000000;9.4374000000;0.4287500000;0.0000000000;0.0612500000;21.1875000000;1.5625000000;-47.2500000000
-1.5484000000;0.1666000000;9.3198000000;-0.6125000000;-0.1837500000;0.0612500000;20.8750000000;2.0000000000;-47.2500000000
-1.6072000000;0.0882000000;9.5256000000;-1.7762500000;1.1025000000;0.3675000000;20.8750000000;2.0000000000;-47.2500000000
-1.6072000000;0.1960000000;9.3296000000;0.1837500000;-0.5512500000;-0.1225000000;20.0625000000;2.0000000000;-45.6875000000
-1.6170000000;0.0294000000;9.4962000000;-2.7562500000;0.1837500000;-0.1837500000;20.8750000000;1.5625000000;-47.2500000000
-1.5876000000;0.0196000000;9.3884000000;0.3062500000;-0.7962500000;-1.0412500000;20.8750000000;2.0000000000;-46.0625000000
