time index;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z;quat_w;quat_x;quat_y;quat_z
17;0.2900000000;0.4700000000;9.8000000000;0.8750000000;-8.1875000000;0.5000000000;15.6875000000;-3.0000000000;-48.0625000000;0.6926270000;-0.0107420000;0.0250850000;-0.7207640000
18;0.3400000000;0.4400000000;10.1300000000;-0.9375000000;-7.1250000000;1.0000000000;15.2500000000;-2.1875000000;-47.2500000000;0.6926270000;-0.0090940000;0.0271000000;-0.7207640000
19;0.2300000000;0.5700000000;10.8200000000;-4.4375000000;-10.3750000000;1.0000000000;14.8750000000;-1.7500000000;-46.8750000000;0.6926270000;-0.0065310000;0.0282590000;-0.7207030000
20;0.3000000000;0.4600000000;10.7500000000;0.9375000000;-18.8750000000;0.8750000000;14.8750000000;-2.1875000000;-48.5000000000;0.6929320000;-0.0019530000;0.0316160000;-0.7202760000
21;0.2500000000;0.4200000000;11.9100000000;1.0000000000;-25.5000000000;-0.0625000000;14.8750000000;-2.1875000000;-48.5000000000;0.6926880000;0.0034180000;0.0369260000;-0.7202760000
22;0.0500000000;0.8000000000;12.9700000000;-23.1875000000;-52.6875000000;2.3750000000;13.8750000000;-2.1875000000;-48.5000000000;0.6922610000;0.0157470000;0.0440670000;-0.7200930000
23;0.7900000000;0.3100000000;11.8700000000;-27.5625000000;-81.5000000000;4.8125000000;12.7500000000;-1.0625000000;-49.2500000000;0.6914060000;0.0411380000;0.0534670000;-0.7192990000
24;1.4700000000;-0.3200000000;11.0600000000;-27.8750000000;-101.2500000000;1.5625000000;10.1875000000;-0.6875000000;-49.6875000000;0.6895140000;0.0706180000;0.0683590000;-0.7175900000
25;1.7100000000;-0.0400000000;11.8900000000;4.8125000000;-102.5000000000;-3.1250000000;6.0625000000;1.0625000000;-50.8750000000;0.6860350000;0.0961910000;0.0905150000;-0.7154540000
26;2.3700000000;0.6100000000;10.9600000000;-9.8125000000;-119.9375000000;-2.9375000000;6.0625000000;1.0625000000;-50.8750000000;0.6810910000;0.1240840000;0.1163330000;-0.7121580000
27;3.1500000000;0.0200000000;10.2200000000;-25.5625000000;-111.3750000000;6.7500000000;1.6875000000;1.5000000000;-50.0625000000;0.6759030000;0.1567990000;0.1378780000;-0.7067870000
28;3.4400000000;-1.0200000000;10.6000000000;-2.1250000000;-109.0000000000;-3.3125000000;-2.6875000000;1.8750000000;-51.0000000000;0.6691890000;0.1882930000;0.1578980000;-0.7012330000
29;3.6600000000;-0.1900000000;8.7800000000;-1.5000000000;-140.5625000000;-8.5625000000;-9.0625000000;3.6875000000;-50.0625000000;0.6587520000;0.2158200000;0.1873780000;-0.6959840000
30;4.3000000000;0.1300000000;6.6500000000;-11.1875000000;-147.6875000000;-8.6875000000;-12.5625000000;3.0000000000;-49.0000000000;0.6461180000;0.2510990000;0.2195430000;-0.6864620000
31;5.1200000000;-0.1400000000;6.7800000000;7.1875000000;-133.6250000000;-9.5000000000;-12.5625000000;3.0000000000;-49.0000000000;0.6322020000;0.2842410000;0.2490230000;-0.6763920000
