time index;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z;quat_w;quat_x;quat_y;quat_z
98;-6.9700000000;1.0100000000;-6.6900000000;5.6875000000;36.8125000000;7.6250000000;35.1875000000;-3.1875000000;18.0625000000;0.3026730000;0.6616210000;0.6391600000;-0.2492680000
99;-6.4500000000;0.5400000000;-6.5700000000;4.5625000000;46.2500000000;6.0000000000;34.0625000000;-3.1875000000;19.8750000000;0.2929690000;0.6676030000;0.6409300000;-0.2402340000
100;-6.7600000000;1.3200000000;-6.7000000000;-2.3125000000;50.1250000000;6.7500000000;34.0625000000;-3.1875000000;19.8750000000;0.2822880000;0.6731570000;0.6440430000;-0.2288820000
101;-5.9300000000;-0.0600000000;-6.6300000000;-0.9375000000;40.2500000000;0.6250000000;32.6875000000;-3.2500000000;21.5625000000;0.2750240000;0.6763920000;0.6480100000;-0.2167970000
102;-6.3500000000;1.2100000000;-6.6500000000;38.5000000000;38.0625000000;-3.1250000000;32.0000000000;-3.6875000000;22.2500000000;0.2595210000;0.6817020000;0.6496580000;-0.2142940000
103;-5.4300000000;0.5000000000;-6.3700000000;-7.3125000000;25.0000000000;-2.9375000000;30.8750000000;-3.6875000000;23.5625000000;0.2512210000;0.6840210000;0.6517330000;-0.2102660000
104;-5.1500000000;0.8300000000;-6.9000000000;7.0625000000;28.5000000000;-1.3125000000;30.1875000000;-3.6875000000;23.5000000000;0.2440190000;0.6865840000;0.6535030000;-0.2048340000
105;-5.5900000000;0.3700000000;-7.2700000000;4.9375000000;35.0625000000;3.0625000000;30.1875000000;-3.6875000000;23.5000000000;0.2352910000;0.6894530000;0.6558840000;-0.1976930000
106;-5.3300000000;0.7200000000;-7.1800000000;11.1875000000;19.0000000000;-0.2500000000;30.5625000000;-3.2500000000;23.1875000000;0.2271730000;0.6926880000;0.6563720000;-0.1944580000
107;-4.7200000000;0.8900000000;-8.0500000000;-0.6250000000;28.4375000000;3.5625000000;29.6875000000;-3.0000000000;26.0000000000;0.2219240000;0.6944580000;0.6578370000;-0.1890870000
108;-4.8800000000;0.5500000000;-7.9300000000;9.1250000000;32.3750000000;8.1250000000;29.0000000000;-3.0000000000;26.5000000000;0.2136230000;0.6987300000;0.6578370000;-0.1827390000
109;-4.6600000000;1.4300000000;-8.2000000000;0.3750000000;29.0000000000;8.9375000000;29.0000000000;-3.0000000000;26.5000000000;0.2070920000;0.7028810000;0.6574100000;-0.1757200000
110;-4.8000000000;-0.1100000000;-8.6400000000;-30.7500000000;33.5000000000;11.6250000000;27.5000000000;-3.0000000000;26.5000000000;0.2068480000;0.7055660000;0.6584470000;-0.1607060000
111;-4.5100000000;0.3100000000;-8.6600000000;10.6875000000;16.0625000000;4.9375000000;27.8750000000;-4.0625000000;28.3750000000;0.2014770000;0.7095340000;0.6566770000;-0.1572880000
112;-4.0800000000;0.3400000000;-8.2800000000;28.9375000000;24.4375000000;-2.0000000000;27.2500000000;-4.0625000000;29.1875000000;0.1899410000;0.7125850000;0.6566160000;-0.1580810000
113;-4.3300000000;0.9400000000;-8.0700000000;-6.4375000000;31.0625000000;3.4375000000;27.2500000000;-3.2500000000;29.6875000000;0.1827390000;0.7149660000;0.6568600000;-0.1546630000
114;-3.5900000000;0.4900000000;-7.9800000000;-4.7500000000;30.8750000000;4.8750000000;27.2500000000;-3.2500000000;29.6875000000;0.1779790000;0.7168580000;0.6583250000;-0.1451420000
115;-3.5700000000;0.9800000000;-8.2500000000;-8.8750000000;35.1250000000;5.9375000000;25.7500000000;-3.2500000000;30.3750000000;0.1699830000;0.7202760000;0.6591800000;-0.1334230000
116;-3.5500000000;0.5500000000;-8.1500000000;6.0000000000;23.8125000000;7.3750000000;23.5625000000;-3.6875000000;31.5000000000;0.1638790000;0.7234500000;0.6586300000;-0.1265870000
117;-3.4200000000;0.7900000000;-8.3400000000;-3.6250000000;21.0000000000;1.4375000000;24.2500000000;-4.5000000000;31.5625000000;0.1594850000;0.7257080000;0.6581420000;-0.1215210000
118;-2.4500000000;0.5200000000;-8.8000000000;3.6250000000;32.8750000000;0.6250000000;23.1875000000;-3.6875000000;32.3750000000;0.1548460000;0.7268070000;0.6589360000;-0.1166380000
119;-3.3000000000;0.7700000000;-8.0700000000;-4.6875000000;27.0625000000;3.0000000000;23.1875000000;-3.6875000000;32.3750000000;0.1470340000;0.7290040000;0.6596680000;-0.1084590000
120;-2.3600000000;0.2400000000;-8.5800000000;8.4375000000;26.2500000000;0.8750000000;22.5625000000;-3.6875000000;33.6875000000;0.1390380000;0.7306520000;0.6607060000;-0.1015010000
121;-2.6000000000;1.5100000000;-8.7600000000;12.3750000000;37.0000000000;7.0000000000;21.3750000000;-4.5000000000;33.1875000000;0.1280520000;0.7346800000;0.6593630000;-0.0953980000
122;-2.6200000000;0.0000000000;-8.5900000000;-5.6250000000;25.3125000000;9.8750000000;20.3750000000;-3.2500000000;34.3750000000;0.1233520000;0.7371830000;0.6586300000;-0.0871580000
123;-2.2800000000;1.0600000000;-8.7500000000;14.6250000000;15.8125000000;6.5000000000;19.1875000000;-4.0625000000;34.6875000000;0.1179810000;0.7398680000;0.6567380000;-0.0860600000
124;-2.3400000000;0.2400000000;-8.8000000000;1.4375000000;9.3750000000;0.9375000000;19.1875000000;-4.0625000000;34.6875000000;0.1150510000;0.7406010000;0.6567380000;-0.0832520000
125;-2.2200000000;0.7000000000;-8.6400000000;19.6875000000;2.7500000000;-0.1250000000;18.0625000000;-4.0625000000;35.5625000000;0.1089480000;0.7423100000;0.6555790000;-0.0858760000
126;-1.9600000000;0.7600000000;-9.0000000000;-5.0000000000;1.5625000000;1.3750000000;18.0625000000;-3.6875000000;35.5625000000;0.1088870000;0.7428590000;0.6549680000;-0.0853270000
127;-1.9600000000;0.2900000000;-9.0100000000;8.4375000000;5.5000000000;3.5625000000;18.5000000000;-3.6875000000;36.0000000000;0.1063230000;0.7448120000;0.6531980000;-0.0856320000
128;-2.5000000000;0.5000000000;-8.9000000000;4.1250000000;2.0000000000;2.4375000000;18.5000000000;-4.0625000000;35.5000000000;0.1040650000;0.7467040000;0.6513060000;-0.0859990000
129;-1.7600000000;0.4900000000;-9.2200000000;3.9375000000;-3.9375000000;2.3125000000;18.5000000000;-4.0625000000;35.5000000000;0.1041870000;0.7472530000;0.6504520000;-0.0875850000
130;-2.1100000000;0.2200000000;-8.9800000000;1.1250000000;10.2500000000;8.7500000000;17.6875000000;-4.0625000000;36.0000000000;0.1016240000;0.7507930000;0.6469730000;-0.0863040000
131;-2.4600000000;0.1100000000;-9.2500000000;-7.1875000000;9.1250000000;7.1250000000;19.0000000000;-4.0625000000;36.3750000000;0.1007690000;0.7534790000;0.6443480000;-0.0833130000
132;-1.7500000000;-0.1100000000;-9.0100000000;9.6875000000;1.1250000000;1.5000000000;17.5000000000;-3.2500000000;35.1875000000;0.1004030000;0.7546390000;0.6431270000;-0.0828250000
133;-1.9200000000;0.5700000000;-9.1300000000;13.1250000000;7.7500000000;-0.3125000000;17.5000000000;-4.0625000000;36.0000000000;0.0955200000;0.7561040000;0.6419680000;-0.0842290000
134;-1.9100000000;0.0400000000;-9.0400000000;-4.0625000000;7.0625000000;2.1250000000;17.5000000000;-4.0625000000;36.0000000000;0.0936280000;0.7565920000;0.6419070000;-0.0823360000
135;-1.8000000000;0.2800000000;-9.0900000000;3.5625000000;3.9375000000;-0.5000000000;17.7500000000;-3.2500000000;36.2500000000;0.0920410000;0.7574460000;0.6411740000;-0.0817870000
