time index;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z;quat_w;quat_x;quat_y;quat_z
37;-3.8400000000;0.6700000000;-8.2500000000;4.1875000000;44.6250000000;9.4375000000;28.0625000000;-0.7500000000;26.5625000000;0.1311040000;0.7175900000;0.6715090000;-0.1303710000
38;-3.0800000000;0.7400000000;-7.9900000000;-11.3750000000;54.3125000000;15.1250000000;26.5625000000;-0.7500000000;27.7500000000;0.1248780000;0.7204590000;0.6715090000;-0.1201170000
39;-3.5400000000;0.8800000000;-8.6200000000;-11.2500000000;47.8750000000;16.2500000000;26.5625000000;-0.7500000000;27.7500000000;0.1154170000;0.7254030000;0.6705320000;-0.1043700000
40;-3.1700000000;0.5300000000;-8.5100000000;3.5625000000;26.3125000000;21.1875000000;24.0625000000;-1.1875000000;29.5000000000;0.1079100000;0.7304080000;0.6677860000;-0.0946660000
41;-2.8100000000;0.4800000000;-8.6400000000;4.3125000000;7.5625000000;7.0625000000;23.3750000000;-1.1875000000;31.6875000000;0.1063840000;0.7325440000;0.6658940000;-0.0928960000
42;-2.7600000000;1.0400000000;-9.1100000000;-11.6250000000;7.4375000000;-2.2500000000;22.0000000000;-2.6875000000;31.1875000000;0.1055910000;0.7335820000;0.6657710000;-0.0865480000
43;-2.5900000000;0.5200000000;-9.3000000000;-23.5000000000;12.9375000000;21.9375000000;22.3750000000;-2.6875000000;32.0625000000;0.1090700000;0.7369380000;0.6623540000;-0.0795290000
44;-2.7100000000;1.3900000000;-9.0300000000;-24.2500000000;5.5000000000;10.6875000000;22.3750000000;-2.6875000000;32.0625000000;0.1095580000;0.7404170000;0.6590580000;-0.0732420000
45;-2.7100000000;0.2200000000;-9.2100000000;-18.3125000000;11.0625000000;20.7500000000;22.0625000000;-3.5000000000;31.7500000000;0.1152950000;0.7431030000;0.6561890000;-0.0626830000
46;-2.5800000000;1.2900000000;-9.6500000000;1.0625000000;17.0000000000;11.9375000000;22.3750000000;-4.5625000000;31.5000000000;0.1134030000;0.7462770000;0.6532590000;-0.0584720000
47;-1.8100000000;0.8900000000;-9.0900000000;-5.6875000000;17.1250000000;2.0000000000;21.2500000000;-5.7500000000;31.7500000000;0.1108400000;0.7494510000;0.6503910000;-0.0550540000
