acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z
-1.4994000000;0.0714000000;9.8022000000;1.5937500000;-0.1912500000;0.1912500000;20.5000000000;1.1875000000;-45.6875000000
-1.4688000000;0.0306000000;9.7206000000;-3.4425000000;-1.2112500000;0.5100000000;20.5000000000;1.1875000000;-45.6875000000
-1.7136000000;-0.1326000000;9.8430000000;0.8287500000;1.0837500000;-0.3187500000;20.0625000000;2.2500000000;-46.5000000000
-1.6320000000;0.0000000000;9.8736000000;3.7612500000;1.2112500000;-0.8287500000;20.0625000000;1.5625000000;-47.2500000000
-1.5912000000;0.1632000000;9.7002000000;0.7650000000;-2.4225000000;-1.1475000000;20.0625000000;2.0000000000;-46.5000000000
-1.5504000000;0.2040000000;9.8532000000;1.7212500000;0.2550000000;-0.1275000000;20.8750000000;1.5625000000;-45.6875000000
-1.5606000000;0.1224000000;9.7512000000;0.4462500000;0.5100000000;0.5100000000;20.8750000000;1.5625000000;-45.6875000000
-1.5402000000;-0.0918000000;9.8328000000;-2.9962500000;0.4462500000;0.7650000000;20.0625000000;2.0000000000;-45.6875000000
-1.6116000000;-0.1020000000;9.8328000000;-0.5100000000;0.3187500000;-0.4462500000;20.8750000000;2.0000000000;-46.5000000000
-1.6932000000;0.1122000000;9.8124000000;3.3150000000;-0.4462500000;-1.0200000000;20.5000000000;1.1875000000;-46.5000000000
-1.5912000000;0.1122000000;9.8022000000;-0.2550000000;1.2112500000;-0.1912500000;21.1875000000;2.0000000000;-46.5000000000
-1.5912000000;0.1836000000;9.7410000000;-1.0837500000;-0.3187500000;0.5100000000;21.1875000000;2.0000000000;-46.5000000000
-1.6524000000;0.0918000000;9.8736000000;-2.9325000000;0.4462500000;2.0400000000;20.0625000000;1.5625000000;-44.8750000000
-1.5402000000;-0.2652000000;9.8430000000;-1.2112500000;0.8925000000;1.8487500000;20.0625000000;1.5625000000;-45.6875000000
-1.5504000000;-0.0918000000;9.8022000000;0.4462500000;-0.3187500000;-0.1912500000;20.0625000000;2.0000000000;-45.6875000000
-1.6320000000;0.0204000000;9.8532000000;2.5500000000;0.1275000000;-0.5100000000;21.1875000000;1.5625000000;-46.0625000000
-1.6728000000;-0.0204000000;9.8124000000;2.6137500000;0.6375000000;-1.0200000000;21.1875000000;1.5625000000;-46.0625000000
-1.6626000000;0.1938000000;9.7716000000;1.4662500000;-0.1275000000;-0.4462500000;20.8750000000;1.5625000000;-45.6875000000
-1.5810000000;0.1020000000;9.7920000000;-3.6975000000;-0.9562500000;0.0000000000;20.8750000000;2.0000000000;-46.5000000000
-1.6014000000;-0.1734000000;9.8634000000;1.7212500000;-0.8287500000;-0.1912500000;20.5000000000;1.5625000000;-47.2500000000
-1.5300000000;0.1224000000;9.7818000000;2.8687500000;1.1475000000;-1.0200000000;20.5000000000;1.5625000000;-48.0625000000
-1.6626000000;0.0612000000;9.7512000000;1.2750000000;0.5737500000;-0.5100000000;20.5000000000;1.5625000000;-48.0625000000
-1.6830000000;0.1224000000;9.8838000000;1.4025000000;-0.0637500000;0.3187500000;20.8750000000;2.0000000000;-46.5000000000
-1.5606000000;0.1122000000;9.7716000000;1.4025000000;0.4462500000;0.0637500000;20.0625000000;0.7500000000;-46.5000000000
-1.5606000000;-0.0612000000;9.8532000000;0.2550000000;0.7012500000;-0.2550000000;20.5000000000;1.5625000000;-46.8750000000
-1.5912000000;0.2958000000;9.7206000000;4.7812500000;-0.2550000000;-0.7650000000;20.8750000000;0.7500000000;-46.8750000000
-1.7034000000;0.1326000000;9.8226000000;1.5937500000;1.1475000000;0.4462500000;20.8750000000;0.7500000000;-46.8750000000
-1.6218000000;0.1428000000;9.7614000000;0.7650000000;0.3187500000;0.3187500000;20.8750000000;1.1875000000;-45.6875000000
-1.5912000000;0.0408000000;9.8022000000;-0.5737500000;0.4462500000;0.5100000000;20.8750000000;1.1875000000;-45.2500000000
-1.6014000000;0.1530000000;9.8226000000;0.4462500000;0.0000000000;0.0637500000;21.1875000000;1.5625000000;-47.2500000000
-1.6116000000;0.1734000000;9.7002000000;-0.6375000000;-0.1912500000;0.0637500000;20.8750000000;2.0000000000;-47.2500000000
-1.6728000000;0.0918000000;9.9144000000;-1.8487500000;1.1475000000;0.3825000000;20.8750000000;2.0000000000;-47.2500000000
-1.6728000000;0.2040000000;9.7104000000;0.1912500000;-0.5737500000;-0.1275000000;20.0625000000;2.0000000000;-45.6875000000
-1.6830000000;0.0306000000;9.8838000000;-2.8687500000;0.1912500000;-0.1912500000;20.8750000000;1.5625000000;-47.2500000000
-1.6524000000;0.0204000000;9.7716000000;0.3187500000;-0.8287500000;-1.0837500000;20.8750000000;2.0000000000;-46.0625000000
-1.6014000000;0.1836000000;9.8124000000;1.7850000000;-0.8287500000;-0.8925000000;20.8750000000;2.0000000000;-46.0625000000
-1.6014000000;0.0816000000;9.7716000000;-3.5700000000;-0.8925000000;-0.1912500000;20.5000000000;1.1875000000;-46.5000000000
-1.6218000000;-0.0714000000;9.8124000000;-1.2750000000;0.1912500000;-0.2550000000;20.8750000000;0.7500000000;-46.5000000000
-1.6524000000;0.1020000000;9.8940000000;0.2550000000;0.3825000000;-1.9125000000;21.1875000000;2.0000000000;-47.2500000000
-1.5912000000;0.2040000000;9.7614000000;2.1675000000;-0.1275000000;-0.0637500000;20.5000000000;1.1875000000;-46.0625000000
-1.6626000000;0.2040000000;9.8226000000;3.0600000000;-0.5100000000;-0.0637500000;20.5000000000;1.1875000000;-46.0625000000
-1.6014000000;0.0714000000;9.7614000000;0.4462500000;0.0637500000;0.5737500000;20.5000000000;1.1875000000;-45.2500000000
-1.6014000000;0.0918000000;9.8328000000;1.3387500000;0.1275000000;0.3187500000;20.5000000000;1.5625000000;-44.5000000000
-1.5708000000;0.1326000000;9.7818000000;0.9562500000;0.5737500000;1.2750000000;20.8750000000;1.1875000000;-47.2500000000
-1.6728000000;0.1326000000;9.8124000000;0.6375000000;0.1275000000;0.3825000000;21.1875000000;0.7500000000;-47.2500000000
-1.7238000000;0.2142000000;9.8124000000;1.7850000000;0.7650000000;-0.2550000000;21.1875000000;0.7500000000;-47.2500000000
-1.7034000000;0.1938000000;9.8124000000;-0.5100000000;0.2550000000;-0.0637500000;20.5000000000;1.5625000000;-46.0625000000
-1.6014000000;0.1326000000;9.7716000000;0.2550000000;-0.8925000000;0.6375000000;20.5000000000;1.1875000000;-46.0625000000
-1.5096000000;0.1020000000;9.8226000000;-0.3187500000;0.3187500000;0.0637500000;20.0625000000;1.1875000000;-46.8750000000
-1.6728000000;0.0816000000;9.8022000000;0.8287500000;1.2112500000;-0.5100000000;20.8750000000;0.7500000000;-46.8750000000
