acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z
-0.0687547184;-0.1377626485;9.4495146336;-4.1630158652;-0.1269979755;-1.2439885751;-2.0625000000;-9.0000000000;-42.1875000000
-0.2314157081;-0.4020559736;9.8542354485;1.4485101712;0.1230389184;-0.6764952496;-2.0625000000;-9.3750000000;-43.6875000000
-0.0900068931;-0.4062222612;9.7894774891;3.5785575981;1.2590697189;0.5056618774;-1.7500000000;-9.0000000000;-43.7500000000
-0.1573230255;-0.2890726932;9.6974652307;-1.3220728588;-0.2489984547;0.8587586446;-1.7500000000;-9.0000000000;-43.7500000000
-0.1791352099;-0.0595212749;9.4724998118;-0.0635301191;-0.0615576443;-0.7477863457;-2.5000000000;-8.2500000000;-42.8750000000
-0.1786602672;-0.3334606926;9.6675249524;0.0000000000;0.0000000000;0.1243496106;-2.5000000000;-9.3750000000;-44.1875000000
-0.1110467821;-0.2315987616;9.6698984910;1.3350310505;0.2480152458;-0.1233147870;-1.3750000000;-7.8750000000;-43.2500000000
-0.1303474721;-0.1801646415;9.7795326746;4.4524853405;0.6753515549;-1.6667311234;-2.0625000000;-9.0000000000;-43.2500000000
-0.0099102911;-0.5056178144;10.0872780765;-3.6111141629;-0.3808208275;1.3292899798;-2.0625000000;-9.0000000000;-43.2500000000
-0.1509719723;-0.4068954100;9.8008871656;-0.4388250910;-0.3762325263;0.6347238665;-1.7500000000;-8.5625000000;-42.0625000000
-0.0802859083;-0.0898811969;9.7682315914;2.9176407361;-0.7618672867;-0.9458425223;-1.7500000000;-9.0000000000;-44.5000000000
-0.1084193023;-0.2136909407;9.7362158428;-1.6310129518;0.2526067085;-0.2524758491;-2.5000000000;-9.0000000000;-42.8750000000
-0.1309811050;-0.4514918914;9.9421263415;0.3167051718;-0.4457750995;-0.3796792510;-1.7500000000;-8.5625000000;-43.7500000000
-0.0998114985;-0.1510759107;9.7136246930;4.3127266734;-0.6264101012;0.3823029642;-1.7500000000;-8.5625000000;-43.7500000000
-0.1113778217;-0.1479291770;9.6694502644;-0.7564802064;-0.3683207560;0.0000000000;-1.7500000000;-9.0000000000;-42.5000000000
-0.0600710543;-0.3458715727;9.8859038628;1.2471644902;0.1225207410;0.3704643196;-1.7500000000;-8.5625000000;-44.1875000000
-0.1119551486;-0.1388318721;9.5504230953;1.9079061203;0.7639852745;-0.3731334565;-2.8750000000;-9.0000000000;-43.2500000000
