acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z
-8.5307328777;-0.7215204132;3.6838955037;2.9958349254;13.7826041882;6.3377734340;28.5000000000;-10.1875000000;-17.7500000000
-9.1932288046;-0.8630173567;3.7626565655;9.3929568371;11.3951492067;-1.3551388056;28.0625000000;-11.2500000000;-18.5625000000
-8.9804998580;-0.9473445912;3.6137829965;11.3284176823;7.5589501939;-4.1567938540;28.5000000000;-11.2500000000;-19.0000000000
-8.7213414739;-0.7959245875;3.3230385619;-2.3192215459;1.7620881160;2.2714476266;28.7500000000;-10.7500000000;-17.7500000000
-8.8135100758;-1.4350415171;3.6020238530;-17.6653423351;0.9227965463;2.6153902442;28.7500000000;-10.7500000000;-17.7500000000
-8.7776054109;-0.5701353880;3.7994219715;-3.6829497635;-6.8673740884;-3.0369351079;29.1875000000;-11.1875000000;-17.7500000000
-9.5840302619;-0.6150453770;3.8164937979;-1.5167337686;-2.8373816595;-4.7276129129;28.7500000000;-10.7500000000;-17.0000000000
-8.6179859120;0.5271765102;3.4256126300;-1.6754599862;-17.5542137606;-4.5478254258;29.1875000000;-10.5000000000;-17.7500000000
-9.0397245974;-0.3074630579;3.4528587831;-11.9424244147;-6.5323346131;-3.0706981972;28.0625000000;-11.2500000000;-18.5625000000
-9.3482286483;0.1512990024;3.4910540666;10.7479918426;-15.1721202874;-7.1196368077;28.0625000000;-11.2500000000;-18.5625000000
-9.5252699246;-0.1811690595;3.5318207495;4.3250171094;-5.2963799756;-9.5004233495;28.0625000000;-10.3750000000;-19.0000000000
-8.9996053767;-0.2419767472;3.2162387734;9.1091382974;-9.3960510075;-7.1622480197;28.5000000000;-9.6875000000;-19.7500000000
-9.2252101634;-1.0341677109;3.3649924844;3.7173451232;0.0624791177;-4.6230087854;28.5000000000;-9.7500000000;-19.7500000000
-9.2032501722;-1.8738929631;3.6973175958;8.8713245720;-0.2463311372;-17.4574489437;28.0625000000;-10.5000000000;-19.3750000000
-9.1334870303;-1.2556486568;3.8049506882;17.4283150511;1.6393809458;-13.9996649000;28.0625000000;-10.5000000000;-19.3750000000
-8.9456765159;-1.5849930716;4.0039287571;6.6084530989;-6.7548068371;-11.8753392218;28.7500000000;-10.1875000000;-19.3750000000
-8.0868047958;-1.1975054627;4.0220132494;4.4565716124;-12.2863111049;-5.6841500565;27.2500000000;-10.1875000000;-19.7500000000
-9.1838509303;-1.0724884673;4.3255389101;-13.3038913375;-7.1223163160;-0.3106900924;27.6875000000;-10.0625000000;-19.0000000000
-9.2284279354;-0.9176357527;3.9090640453;-16.9312581096;-9.0556475119;1.3860968434;28.5000000000;-10.0625000000;-17.7500000000
-8.5823424256;-0.9941698512;3.6509469953;-19.9892519372;-12.0818309847;4.3875020592;28.5000000000;-10.0625000000;-17.7500000000
-9.4438021322;-1.6607311995;3.3357057620;-35.0853562242;1.3593496490;9.9871530369;27.6875000000;-10.0625000000;-20.5625000000
-8.5656462315;-1.1799772558;3.4938401482;-24.7556449744;-7.8696401971;13.4074245705;28.5000000000;-8.8750000000;-19.3750000000
-8.6859876173;-0.9966584950;3.4910768830;-25.3766606217;3.5579160622;13.3459896476;28.5000000000;-8.8750000000;-21.2500000000
-9.2667787178;-1.0500360505;3.9533244769;-21.9859826777;0.8694975446;6.5343003352;27.2500000000;-9.0000000000;-19.7500000000
-9.1606573506;-0.4827821352;4.2115470222;-8.3848799685;0.8653232382;3.0940017903;27.2500000000;-9.0000000000;-19.7500000000
-8.7168127186;-0.6897756955;3.8473237455;-11.0582116065;0.8096687292;1.2447110600;28.5000000000;-8.5625000000;-21.0000000000
-9.0609076765;-0.1309777134;4.3477970496;0.0634347138;0.4314047565;2.5779410229;27.6875000000;-7.8750000000;-20.5625000000
-8.8127620025;-0.7897715255;4.0707786849;-19.8825087157;-6.6687630640;10.0940152089;27.2500000000;-8.2500000000;-20.5625000000
-8.5640269963;-0.6966647223;3.6791867485;-18.5783840080;-4.6870508387;14.5864002696;26.5625000000;-8.8750000000;-19.7500000000
-9.3838177580;-0.9936105756;3.4448433005;-14.6473931902;-4.5720540664;6.7185308946;26.5625000000;-8.8750000000;-19.7500000000
-8.8838436710;-1.2806861342;3.4600914848;-5.7007103089;1.8537015839;-0.5523010341;27.6875000000;-8.2500000000;-21.2500000000
-9.0195420932;-0.7199377845;3.7766986291;13.0938343094;12.3295747520;-3.3335891862;25.7500000000;-7.5000000000;-22.0625000000
-9.0507995111;-0.6505100653;3.7894169060;2.0258473006;5.2480713952;-1.1230894773;27.0000000000;-8.6875000000;-21.0000000000
-8.5900634182;-1.2260973276;3.9418283166;-1.4127297914;7.7966104284;-1.7139465009;27.0000000000;-8.6875000000;-21.0000000000
-9.1805728452;-0.7441268182;3.9778911677;7.9120522667;4.8707827343;-5.5116903095;27.6875000000;-8.0000000000;-21.0000000000
-8.9916890401;-1.0700529186;3.9087510192;-1.6552116569;3.2516803992;1.8331576646;27.2500000000;-8.0000000000;-21.3750000000
-8.9024487854;-1.2285513628;3.8298376487;-0.4412034283;-1.0524321061;1.0609814083;27.6875000000;-8.6875000000;-20.5625000000
-9.0666084143;-0.7768665223;4.0057939627;4.3863694110;-0.6828723586;-1.7130854680;27.6875000000;-8.6875000000;-20.5625000000
-8.9989581726;-1.1745730543;3.8479311551;-8.6618975118;-3.8051000518;-1.2692259035;27.6875000000;-8.6875000000;-20.5625000000
-9.1179866299;-0.7850133255;3.7670896926;1.6431428218;-2.1201731081;-1.3263824623;28.0625000000;-8.6875000000;-21.0000000000
-9.0296616796;-0.7194304105;3.7523215464;-3.0019288737;-3.8887358049;4.1479870197;27.6875000000;-8.6875000000;-21.2500000000
-9.0533259022;-1.1804805572;3.8501805718;-8.3206953573;-1.1132795808;3.4473494789;28.5000000000;-8.0000000000;-21.3750000000
-8.9112818089;-0.9844125754;3.6311517485;0.8907129452;2.6575098995;0.9978615086;27.2500000000;-8.6875000000;-21.3750000000
-9.1890786338;-1.0073094619;3.6483841149;-2.0871166159;1.5032417948;1.3386665856;27.2500000000;-8.6875000000;-21.3750000000
-8.8820974798;-0.8458044023;3.8029623928;6.1752596556;4.3194379239;-1.4500519069;27.6875000000;-8.3750000000;-21.2500000000
-8.9833106562;-0.9887715823;3.8598962828;2.1591265864;7.1943923596;-1.1375423772;27.2500000000;-8.0000000000;-21.3750000000
-8.5635623157;-0.9129389274;4.1906450157;5.7930344861;-3.1910630167;-3.6859929339;27.2500000000;-8.0000000000;-19.3750000000
-8.8545696525;-1.0761976401;4.1093399170;-1.9721301765;1.4274282465;-3.4283399738;28.0625000000;-8.0000000000;-21.0000000000
-8.9624047571;-0.8654416077;4.1719723083;4.1175153988;-7.4432857805;-8.5596816507;28.0625000000;-8.0000000000;-21.0000000000
-8.7207762921;-0.5684135151;3.6060107125;9.0878394204;-8.5586443445;-9.4734380497;27.0000000000;-8.3750000000;-19.3750000000
-8.8077538169;-0.7650322421;3.7780384312;-0.0634916400;-0.5605582380;-4.7953321912;27.2500000000;-8.6875000000;-19.7500000000
-9.3554733443;-1.0906838560;3.6440367977;-2.6400700584;-0.1228577494;-1.2082312826;28.0625000000;-7.5625000000;-20.5000000000
-8.4847826471;-1.1731525814;3.4669860612;7.2626257211;-2.8803221570;-1.7793134541;27.0000000000;-8.0000000000;-21.0000000000
