time index;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z;quat_w;quat_x;quat_y;quat_z
77;-1.4100000000;0.6000000000;-9.2800000000;8.6250000000;4.4375000000;-0.1875000000;14.8750000000;-19.8750000000;43.0000000000;0.0579220000;0.2168580000;-0.9740600000;0.0287480000
78;-1.3300000000;0.2900000000;-9.2700000000;1.0625000000;-6.3125000000;-1.9375000000;14.8750000000;-19.8750000000;43.0000000000;0.0590820000;0.2169190000;-0.9739990000;0.0281980000
79;-1.2200000000;0.4000000000;-9.5900000000;11.4375000000;-4.5000000000;-3.0000000000;14.1875000000;-19.8750000000;41.0000000000;0.0616460000;0.2179570000;-0.9736330000;0.0269170000
80;-1.7600000000;0.7400000000;-9.5100000000;-20.6875000000;-5.1250000000;5.1250000000;14.8750000000;-19.5625000000;42.1875000000;0.0627440000;0.2176510000;-0.9736330000;0.0278930000
81;-1.1900000000;-0.1300000000;-10.3300000000;-22.0625000000;2.1250000000;4.0625000000;14.5000000000;-19.5625000000;41.5000000000;0.0609740000;0.2166140000;-0.9736940000;0.0355830000
82;-1.5600000000;0.4900000000;-8.9900000000;8.3750000000;10.2500000000;1.2500000000;14.5000000000;-19.5625000000;41.5000000000;0.0581670000;0.2160640000;-0.9740600000;0.0332030000
83;-1.3200000000;0.3700000000;-9.4200000000;2.5000000000;-4.3750000000;-0.1250000000;14.8750000000;-20.5625000000;41.5000000000;0.0590820000;0.2160030000;-0.9740600000;0.0322270000
84;-1.5400000000;0.3200000000;-9.5700000000;10.6250000000;-2.7500000000;3.8125000000;14.5000000000;-19.8750000000;41.8750000000;0.0609740000;0.2150880000;-0.9742430000;0.0294190000
85;-1.1800000000;-0.0800000000;-9.7800000000;7.5625000000;-1.6250000000;1.2500000000;13.7500000000;-20.2500000000;42.5625000000;0.0622560000;0.2138670000;-0.9744870000;0.0273440000
86;-1.3900000000;0.9800000000;-9.3000000000;14.8750000000;2.8125000000;-3.2500000000;14.5000000000;-19.1875000000;41.8750000000;0.0624390000;0.2147830000;-0.9744260000;0.0225830000
87;-1.3900000000;0.0400000000;-9.7700000000;-12.5000000000;-3.8125000000;4.5625000000;14.5000000000;-19.1875000000;41.8750000000;0.0625610000;0.2137450000;-0.9745480000;0.0255130000
88;-1.3600000000;-0.0900000000;-9.4100000000;3.4375000000;-0.8750000000;-1.5000000000;14.1875000000;-19.1875000000;41.0625000000;0.0631100000;0.2138060000;-0.9744870000;0.0253910000
89;-1.5700000000;0.6300000000;-9.3100000000;8.5000000000;-2.0000000000;-3.2500000000;14.8750000000;-19.8750000000;41.7500000000;0.0643310000;0.2149050000;-0.9742430000;0.0226440000
90;-1.3700000000;0.0800000000;-9.7900000000;0.9375000000;-5.9375000000;0.5000000000;14.1875000000;-19.5625000000;41.7500000000;0.0661620000;0.2147220000;-0.9741820000;0.0224610000
91;-1.5800000000;0.2100000000;-9.7100000000;5.3750000000;1.8125000000;0.8750000000;14.5000000000;-18.7500000000;43.0000000000;0.0664670000;0.2146000000;-0.9742430000;0.0208130000
92;-1.3200000000;-0.1100000000;-9.5900000000;-2.0625000000;3.8750000000;0.3125000000;14.5000000000;-18.7500000000;43.0000000000;0.0653690000;0.2141720000;-0.9743650000;0.0208130000
93;-1.6000000000;0.2800000000;-9.1400000000;2.6875000000;0.3750000000;-1.6875000000;15.2500000000;-18.7500000000;42.5625000000;0.0648190000;0.2155150000;-0.9741210000;0.0203860000
94;-1.4800000000;0.0300000000;-9.8300000000;-2.3125000000;-5.8125000000;0.9375000000;14.8750000000;-18.5000000000;43.0625000000;0.0664670000;0.2155760000;-0.9739990000;0.0211790000
95;-1.3900000000;0.0600000000;-9.4800000000;-1.1250000000;1.1875000000;-0.1875000000;14.8750000000;-18.7500000000;43.0000000000;0.0664060000;0.2157590000;-0.9739380000;0.0221560000
96;-1.5300000000;0.2400000000;-9.4600000000;1.0000000000;-1.8125000000;-0.8125000000;14.5000000000;-19.1875000000;41.8750000000;0.0665890000;0.2160030000;-0.9738770000;0.0217900000
97;-1.4600000000;-0.0700000000;-9.7500000000;-3.2500000000;-3.6875000000;-0.5625000000;14.5000000000;-19.1875000000;41.8750000000;0.0677490000;0.2160030000;-0.9737550000;0.0226440000
98;-1.5900000000;0.2200000000;-9.3800000000;3.1250000000;1.3750000000;-3.7500000000;14.8750000000;-18.7500000000;42.1875000000;0.0678100000;0.2172240000;-0.9735110000;0.0220950000
99;-1.4200000000;0.1200000000;-9.9700000000;-5.1250000000;-3.5000000000;-0.5625000000;14.8750000000;-18.7500000000;42.5625000000;0.0682980000;0.2175290000;-0.9733890000;0.0234370000
100;-1.5400000000;0.0900000000;-9.3800000000;4.2500000000;3.0625000000;-1.5625000000;15.2500000000;-18.7500000000;41.0625000000;0.0678710000;0.2183840000;-0.9732670000;0.0223390000
101;-1.6000000000;0.2000000000;-9.4300000000;2.0625000000;-0.4375000000;-1.9375000000;14.5000000000;-19.1875000000;41.7500000000;0.0679930000;0.2187500000;-0.9732060000;0.0213620000
102;-1.5000000000;0.3300000000;-9.6200000000;-2.1875000000;-0.1250000000;0.0625000000;14.5000000000;-19.1875000000;41.7500000000;0.0682980000;0.2189940000;-0.9730830000;0.0220950000
103;-1.4900000000;0.0300000000;-9.4800000000;-1.5000000000;0.2500000000;0.1875000000;15.2500000000;-19.1875000000;42.2500000000;0.0682370000;0.2189330000;-0.9730830000;0.0228270000
104;-1.5100000000;0.1800000000;-9.2700000000;-2.3750000000;0.1875000000;-1.1250000000;14.8750000000;-18.5000000000;41.5000000000;0.0682370000;0.2192380000;-0.9730220000;0.0233150000
105;-1.5500000000;0.2800000000;-9.3300000000;0.3750000000;-4.5625000000;-1.5000000000;15.6875000000;-18.7500000000;42.5625000000;0.0690310000;0.2202150000;-0.9727170000;0.0235600000
106;-1.6400000000;0.2100000000;-9.9400000000;-7.1875000000;-4.0625000000;1.4375000000;15.6875000000;-19.1875000000;41.7500000000;0.0705570000;0.2204590000;-0.9725340000;0.0247800000
107;-1.5100000000;0.0000000000;-9.5600000000;-4.8750000000;3.7500000000;0.6250000000;15.6875000000;-19.1875000000;41.7500000000;0.0698850000;0.2201540000;-0.9725950000;0.0274660000
108;-1.6600000000;0.1500000000;-9.3100000000;0.1875000000;1.3750000000;-1.5000000000;15.2500000000;-18.5000000000;43.3750000000;0.0687260000;0.2205810000;-0.9725340000;0.0277100000
109;-1.5300000000;0.4300000000;-9.6300000000;5.5000000000;-2.1875000000;-1.2500000000;14.8750000000;-19.5625000000;41.8750000000;0.0696410000;0.2208250000;-0.9724730000;0.0263670000
110;-1.5700000000;0.0900000000;-9.6200000000;-3.2500000000;0.6250000000;0.9375000000;15.2500000000;-19.5625000000;41.5000000000;0.0698240000;0.2208250000;-0.9724120000;0.0266110000
111;-1.5600000000;0.1800000000;-9.1100000000;-0.3125000000;2.3750000000;-1.0000000000;15.6875000000;-19.8750000000;43.5000000000;0.0690310000;0.2210690000;-0.9724120000;0.0271610000
112;-1.4500000000;0.1700000000;-9.2200000000;-0.0625000000;-3.0000000000;-1.3750000000;15.6875000000;-19.8750000000;43.5000000000;0.0693970000;0.2216190000;-0.9722900000;0.0276490000
113;-1.5700000000;0.4000000000;-9.5100000000;0.7500000000;-4.8125000000;-0.4375000000;15.6875000000;-20.2500000000;42.5625000000;0.0709840000;0.2219240000;-0.9721070000;0.0275270000
114;-1.6200000000;0.1600000000;-9.6100000000;-4.0625000000;-2.6250000000;-0.4375000000;15.2500000000;-19.5625000000;41.7500000000;0.0718990000;0.2219850000;-0.9719850000;0.0291750000
115;-1.7000000000;0.4800000000;-9.7800000000;-3.5625000000;-1.1875000000;1.5000000000;15.2500000000;-19.1875000000;41.7500000000;0.0723880000;0.2219850000;-0.9719240000;0.0294800000
116;-1.6000000000;0.1600000000;-9.6300000000;-11.1875000000;2.5000000000;2.5625000000;16.0000000000;-19.5625000000;41.5000000000;0.0712280000;0.2215580000;-0.9719850000;0.0336300000
117;-1.7500000000;0.5300000000;-9.2000000000;0.2500000000;1.3125000000;-1.0625000000;16.0000000000;-19.5625000000;41.5000000000;0.0701900000;0.2216800000;-0.9719850000;0.0347290000
118;-1.5300000000;0.1500000000;-9.9900000000;-9.6250000000;-4.8125000000;2.8125000000;15.6875000000;-20.2500000000;41.0625000000;0.0706790000;0.2213130000;-0.9719240000;0.0369260000
119;-1.7500000000;0.0900000000;-9.5300000000;2.1875000000;1.8125000000;-2.0000000000;16.3750000000;-20.2500000000;41.5000000000;0.0704960000;0.2218020000;-0.9718020000;0.0381470000
120;-1.7000000000;0.6100000000;-9.3300000000;4.0625000000;0.5625000000;-3.2500000000;15.2500000000;-20.5625000000;41.7500000000;0.0706180000;0.2224730000;-0.9717410000;0.0358280000
121;-1.4100000000;0.3300000000;-9.3700000000;3.3125000000;-0.0625000000;-1.2500000000;16.0000000000;-19.5625000000;41.7500000000;0.0708620000;0.2233890000;-0.9714970000;0.0352170000
122;-1.7600000000;0.4000000000;-9.3900000000;0.0000000000;-2.3750000000;-0.4375000000;16.0000000000;-19.5625000000;41.7500000000;0.0715940000;0.2237550000;-0.9713750000;0.0346070000
123;-1.5400000000;0.3700000000;-9.3800000000;0.3125000000;-0.8125000000;-2.1875000000;16.3750000000;-19.5625000000;40.2500000000;0.0721440000;0.2251590000;-0.9710080000;0.0351560000
124;-1.6100000000;0.4400000000;-9.5200000000;3.8750000000;-5.4375000000;-1.2500000000;15.6875000000;-19.5625000000;41.5000000000;0.0733030000;0.2256470000;-0.9708250000;0.0342410000
125;-1.7200000000;0.4200000000;-9.8400000000;-1.4375000000;-3.9375000000;-0.6250000000;16.0000000000;-20.2500000000;41.7500000000;0.0750730000;0.2258300000;-0.9706420000;0.0343020000
126;-1.7900000000;0.3600000000;-9.4700000000;-0.4375000000;1.6875000000;0.2500000000;16.3750000000;-19.5625000000;41.5000000000;0.0747680000;0.2260740000;-0.9706420000;0.0345460000
127;-1.7600000000;0.3400000000;-9.7200000000;1.0000000000;-3.3125000000;-0.1250000000;16.3750000000;-19.5625000000;41.5000000000;0.0753780000;0.2260130000;-0.9705810000;0.0345460000
128;-1.7100000000;0.4200000000;-9.3700000000;4.3750000000;0.0625000000;-0.3750000000;15.6875000000;-19.1875000000;41.0000000000;0.0761110000;0.2258910000;-0.9705810000;0.0333860000
129;-1.8000000000;0.4700000000;-9.5600000000;2.5000000000;-3.6250000000;0.7500000000;16.0000000000;-19.5625000000;41.0625000000;0.0770870000;0.2257690000;-0.9705810000;0.0327760000
130;-1.7700000000;0.3000000000;-9.3400000000;-2.1250000000;-0.1875000000;2.8750000000;16.7500000000;-18.7500000000;43.0000000000;0.0776980000;0.2250370000;-0.9707030000;0.0327760000
131;-1.7100000000;-0.0300000000;-9.4400000000;1.9375000000;-2.4375000000;1.3125000000;16.0000000000;-19.8750000000;42.5625000000;0.0783080000;0.2244260000;-0.9707640000;0.0326540000
132;-1.8400000000;0.2400000000;-9.7400000000;1.3125000000;-0.6875000000;0.1875000000;16.0000000000;-19.8750000000;42.5625000000;0.0792850000;0.2244260000;-0.9707640000;0.0311890000
133;-1.7700000000;0.1900000000;-9.2700000000;-2.9375000000;3.9375000000;0.8750000000;16.7500000000;-19.5625000000;41.5000000000;0.0782470000;0.2240600000;-0.9708860000;0.0314940000
134;-1.8500000000;0.0200000000;-9.3400000000;3.5625000000;-4.5625000000;-0.5000000000;16.3750000000;-19.8750000000;40.2500000000;0.0787350000;0.2239990000;-0.9708860000;0.0313110000
135;-1.6700000000;0.3900000000;-9.9300000000;3.8125000000;-4.2500000000;-2.0625000000;16.0000000000;-19.1875000000;41.0000000000;0.0803830000;0.2243650000;-0.9707030000;0.0303340000
136;-1.6200000000;0.2200000000;-9.8800000000;-1.1875000000;3.3125000000;0.6875000000;16.3750000000;-19.1875000000;41.0625000000;0.0796510000;0.2241820000;-0.9708250000;0.0304570000
137;-1.8600000000;0.1400000000;-9.0200000000;-2.6250000000;1.8750000000;-0.5000000000;16.3750000000;-19.1875000000;41.0625000000;0.0781250000;0.2241820000;-0.9709470000;0.0310670000
138;-1.7900000000;0.0400000000;-9.8200000000;1.7500000000;-4.7500000000;-0.8125000000;16.7500000000;-19.8750000000;41.5000000000;0.0792240000;0.2244260000;-0.9707640000;0.0310060000
139;-1.9300000000;0.4700000000;-9.5600000000;3.6875000000;2.9375000000;-3.3750000000;16.0000000000;-18.7500000000;41.5000000000;0.0791020000;0.2252200000;-0.9706420000;0.0297850000
