time index;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z;quat_w;quat_x;quat_y;quat_z
84;0.2700000000;-1.8300000000;-9.5100000000;-3.3750000000;0.9375000000;-1.3125000000;5.0625000000;-5.0000000000;45.5625000000;0.0017700000;0.2525020000;-0.9602050000;-0.1192630000
85;0.4200000000;-2.3300000000;-9.3100000000;-6.6875000000;0.5625000000;0.5000000000;6.1875000000;-5.0000000000;45.1875000000;0.0009160000;0.2524410000;-0.9605100000;-0.1171880000
86;0.3300000000;-1.7300000000;-9.4300000000;4.5000000000;-2.2500000000;-1.9375000000;5.0625000000;-5.0000000000;45.1875000000;0.0010990000;0.2523190000;-0.9605100000;-0.1170650000
87;0.3600000000;-2.0900000000;-9.6900000000;1.3750000000;-1.1875000000;0.4375000000;5.5000000000;-5.3750000000;45.1875000000;0.0021970000;0.2521970000;-0.9604490000;-0.1179810000
88;0.2000000000;-1.8600000000;-9.1300000000;1.1250000000;4.2500000000;-0.2500000000;5.5000000000;-5.3750000000;45.1875000000;0.0015260000;0.2520750000;-0.9604490000;-0.1184690000
89;0.2600000000;-2.1400000000;-9.3900000000;-0.5625000000;-1.7500000000;0.5625000000;5.7500000000;-4.5625000000;45.8750000000;0.0011600000;0.2520140000;-0.9604490000;-0.1182860000
90;0.3300000000;-1.9500000000;-9.6900000000;0.3125000000;-3.0000000000;-1.3750000000;6.1875000000;-5.3750000000;45.0625000000;0.0025020000;0.2522580000;-0.9604490000;-0.1177980000
91;0.3300000000;-1.8800000000;-9.5700000000;1.3125000000;-0.8750000000;1.1875000000;5.7500000000;-5.3750000000;45.1875000000;0.0030520000;0.2521970000;-0.9604490000;-0.1179810000
92;0.3200000000;-2.3600000000;-9.7400000000;-1.8750000000;-0.8125000000;0.7500000000;5.7500000000;-4.5625000000;45.5625000000;0.0031130000;0.2515870000;-0.9606930000;-0.1170040000
93;0.3600000000;-1.9300000000;-9.4200000000;5.1875000000;2.8750000000;-1.6250000000;5.7500000000;-4.5625000000;45.5625000000;0.0029910000;0.2517700000;-0.9605710000;-0.1179810000
94;0.2000000000;-2.0800000000;-9.2900000000;-0.1875000000;1.5000000000;1.1250000000;5.7500000000;-4.5625000000;45.8750000000;0.0023190000;0.2515870000;-0.9605100000;-0.1188350000
95;0.4800000000;-2.2000000000;-9.4700000000;6.6875000000;0.8750000000;-0.3125000000;5.7500000000;-4.5625000000;46.2500000000;0.0025020000;0.2514650000;-0.9603880000;-0.1199950000
96;0.2500000000;-1.9900000000;-9.2200000000;0.0625000000;-0.0625000000;0.4375000000;6.5625000000;-5.3750000000;46.3750000000;0.0024410000;0.2515870000;-0.9602050000;-0.1210940000
97;0.3600000000;-2.0800000000;-9.2400000000;-0.6250000000;-1.7500000000;0.2500000000;5.7500000000;-4.5625000000;45.1875000000;0.0031130000;0.2515870000;-0.9602660000;-0.1207890000
98;0.2800000000;-2.1100000000;-9.5500000000;-2.4375000000;-4.0000000000;2.6875000000;5.7500000000;-4.5625000000;45.1875000000;0.0045170000;0.2510990000;-0.9605710000;-0.1195070000
99;0.3500000000;-2.3500000000;-9.5000000000;-2.3750000000;-0.2500000000;-0.6250000000;6.5625000000;-3.8750000000;46.3750000000;0.0048220000;0.2517090000;-0.9605710000;-0.1181640000
100;0.2300000000;-2.0500000000;-9.3700000000;3.8750000000;0.0625000000;-1.5625000000;5.3750000000;-4.5625000000;45.5625000000;0.0050660000;0.2516480000;-0.9604490000;-0.1188960000
101;0.2900000000;-2.1000000000;-9.5500000000;-0.6250000000;-0.1250000000;-0.1250000000;5.7500000000;-5.0000000000;45.1875000000;0.0054320000;0.2517700000;-0.9605100000;-0.1185300000
102;0.2900000000;-2.1200000000;-9.5400000000;2.6250000000;2.4375000000;-0.2500000000;6.1875000000;-5.0000000000;44.6875000000;0.0053710000;0.2516480000;-0.9605100000;-0.1186520000
103;0.2600000000;-2.1100000000;-9.4200000000;-1.6250000000;1.4375000000;-0.1875000000;6.1875000000;-5.0000000000;44.6875000000;0.0049440000;0.2515260000;-0.9605100000;-0.1188960000
104;0.2300000000;-1.9800000000;-9.3200000000;2.5000000000;-0.9375000000;-0.5625000000;6.5625000000;-4.1875000000;45.1875000000;0.0051270000;0.2521360000;-0.9603880000;-0.1187130000
105;0.3400000000;-2.1000000000;-9.5700000000;0.1250000000;-2.2500000000;0.9375000000;5.7500000000;-5.0000000000;44.6875000000;0.0063480000;0.2518310000;-0.9604490000;-0.1185300000
106;0.2300000000;-2.1900000000;-9.6400000000;1.6250000000;-0.1875000000;-0.2500000000;5.7500000000;-4.5625000000;45.5000000000;0.0068360000;0.2515870000;-0.9605710000;-0.1182250000
107;0.2500000000;-2.0000000000;-9.3600000000;2.2500000000;0.4375000000;-0.5000000000;5.5000000000;-3.8750000000;45.1875000000;0.0071410000;0.2514650000;-0.9605100000;-0.1187740000
108;0.3400000000;-2.1400000000;-9.5700000000;0.6875000000;1.4375000000;1.3750000000;5.5000000000;-3.8750000000;45.1875000000;0.0073240000;0.2509770000;-0.9606320000;-0.1188350000
109;0.2800000000;-2.2700000000;-9.2100000000;2.5000000000;1.8750000000;-0.4375000000;5.3750000000;-4.5625000000;45.8750000000;0.0065920000;0.2498780000;-0.9608760000;-0.1193240000
110;0.2600000000;-2.0700000000;-9.2300000000;1.3125000000;-1.0000000000;0.3125000000;5.7500000000;-4.1875000000;45.5625000000;0.0069580000;0.2498170000;-0.9608150000;-0.1201170000
111;0.2400000000;-2.0900000000;-9.3200000000;-0.4375000000;-0.9375000000;1.1250000000;5.3750000000;-4.1875000000;46.6875000000;0.0073240000;0.2491460000;-0.9609990000;-0.1199340000
112;0.2100000000;-2.2000000000;-9.4500000000;-1.5000000000;-0.5625000000;1.2500000000;5.7500000000;-3.8750000000;45.8750000000;0.0075680000;0.2487180000;-0.9611820000;-0.1192020000
113;0.2800000000;-2.3000000000;-9.3700000000;-0.7500000000;-2.5625000000;0.0625000000;5.7500000000;-3.8750000000;45.8750000000;0.0083620000;0.2486570000;-0.9612430000;-0.1186520000
114;0.3400000000;-1.9800000000;-9.5300000000;0.5625000000;-1.3125000000;0.5000000000;6.5625000000;-5.0000000000;45.8750000000;0.0090330000;0.2485960000;-0.9613040000;-0.1185300000
