time index;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z;quat_w;quat_x;quat_y;quat_z
27;-9.5700000000;-0.7800000000;-0.5000000000;-2.0625000000;-1.3750000000;0.0000000000;50.0000000000;-11.0625000000;-6.6875000000;0.6689450000;0.2299190000;-0.6870120000;0.1663210000
28;-9.6100000000;-0.7500000000;-0.4900000000;0.1250000000;-0.2500000000;-0.0625000000;49.5625000000;-9.5625000000;-7.0625000000;0.6690670000;0.2301030000;-0.6867070000;0.1666870000
29;-9.6000000000;-0.7000000000;-0.2000000000;3.6250000000;-0.1250000000;0.1250000000;49.5625000000;-9.5625000000;-7.0625000000;0.6693730000;0.2293090000;-0.6869510000;0.1658330000
30;-9.5900000000;-0.9000000000;-0.5300000000;-3.3750000000;-2.1250000000;0.7500000000;49.5625000000;-11.3750000000;-7.0625000000;0.6696170000;0.2293090000;-0.6865840000;0.1663210000
31;-9.5800000000;-0.7000000000;-0.5300000000;2.6250000000;-0.8125000000;-1.0000000000;50.2500000000;-10.6875000000;-7.0625000000;0.6699220000;0.2294920000;-0.6861570000;0.1664430000
32;-9.6400000000;-0.6300000000;-0.4500000000;0.4375000000;-0.6875000000;1.0625000000;49.5625000000;-9.5625000000;-6.6875000000;0.6701050000;0.2290040000;-0.6861570000;0.1661990000
33;-9.7900000000;-0.9100000000;-1.1400000000;-2.8125000000;1.0625000000;-0.0625000000;50.2500000000;-10.2500000000;-7.8750000000;0.6698610000;0.2296140000;-0.6859740000;0.1673580000
34;-9.8400000000;-0.3500000000;-1.5500000000;-0.8750000000;8.6875000000;-2.5000000000;50.2500000000;-10.2500000000;-7.8750000000;0.6685180000;0.2307130000;-0.6871340000;0.1665650000
35;-10.1100000000;-0.0600000000;-1.6900000000;-6.0625000000;4.0625000000;6.2500000000;50.2500000000;-11.6875000000;-5.8750000000;0.6665650000;0.2316890000;-0.6885380000;0.1672970000
36;-9.8800000000;-0.6400000000;-3.0900000000;14.8750000000;2.3125000000;11.6250000000;50.0000000000;-9.8750000000;-6.2500000000;0.6663210000;0.2276610000;-0.6896360000;0.1689450000
37;-10.1600000000;-0.3800000000;-2.7400000000;15.3125000000;26.2500000000;9.6250000000;50.6875000000;-10.6875000000;-6.6875000000;0.6631470000;0.2227780000;-0.6951290000;0.1655270000
38;-10.3100000000;-0.4000000000;-2.9900000000;8.6875000000;34.3125000000;10.3125000000;49.5625000000;-11.0625000000;-6.6875000000;0.6556400000;0.2195430000;-0.7039180000;0.1626590000
39;-10.4500000000;-0.4900000000;-3.5800000000;22.3750000000;45.6250000000;6.3750000000;49.5625000000;-11.0625000000;-6.6875000000;0.6445310000;0.2167970000;-0.7160640000;0.1577150000
40;-10.6800000000;0.1700000000;-3.1200000000;30.1875000000;54.3750000000;10.5000000000;50.0000000000;-13.1875000000;-4.6875000000;0.6334840000;0.2107540000;-0.7297360000;0.1477050000
41;-10.5700000000;-0.0800000000;-4.8500000000;16.5625000000;57.8750000000;17.5625000000;50.0000000000;-11.6875000000;-1.1875000000;0.6206670000;0.2042850000;-0.7436520000;0.1413570000
42;-11.1100000000;-0.2300000000;-5.3600000000;23.1875000000;74.9375000000;24.0000000000;50.0000000000;-13.5625000000;-0.7500000000;0.6033940000;0.1981810000;-0.7603760000;0.1359860000
43;-11.5300000000;-0.8500000000;-5.4000000000;26.1250000000;88.3750000000;25.6875000000;49.5000000000;-14.0000000000;2.7500000000;0.5823360000;0.1903690000;-0.7796630000;0.1294560000
44;-11.4300000000;-1.4400000000;-5.3500000000;18.5000000000;98.3125000000;16.2500000000;49.5000000000;-14.0000000000;2.7500000000;0.5576170000;0.1846310000;-0.8001710000;0.1211550000
45;-11.5600000000;-1.8500000000;-5.9800000000;22.1250000000;106.5625000000;1.0625000000;49.5000000000;-15.0625000000;6.6875000000;0.5302120000;0.1832280000;-0.8203740000;0.1111450000
46;-11.7700000000;-1.5900000000;-5.3500000000;58.2500000000;111.3125000000;-14.1250000000;48.6875000000;-15.3750000000;11.0000000000;0.5021970000;0.1816410000;-0.8406980000;0.0898440000
47;-10.8700000000;-0.6900000000;-5.0000000000;47.6875000000;105.1250000000;-26.1250000000;47.5625000000;-16.0625000000;14.8750000000;0.4750370000;0.1821900000;-0.8584590000;0.0642700000
48;-10.2400000000;-0.2700000000;-4.9200000000;59.9375000000;114.6875000000;-27.8125000000;47.0625000000;-14.2500000000;20.0000000000;0.4461060000;0.1837160000;-0.8751830000;0.0366820000
49;-9.1200000000;0.0400000000;-5.2000000000;38.1250000000;110.0000000000;-29.6250000000;47.0625000000;-14.2500000000;20.0000000000;0.4149780000;0.1867070000;-0.8903810000;0.0118410000
50;-9.0600000000;-0.2400000000;-5.2900000000;43.0625000000;112.5625000000;-11.4375000000;44.1875000000;-11.5625000000;23.3750000000;0.3840940000;0.1878050000;-0.9039310000;-0.0103760000
51;-7.8400000000;-1.1700000000;-4.6500000000;6.1250000000;102.1250000000;-11.3125000000;41.3750000000;-10.5000000000;28.1875000000;0.3522950000;0.1878050000;-0.9165040000;-0.0242920000
52;-7.2500000000;-1.0200000000;-5.9400000000;22.1250000000;94.9375000000;-10.6875000000;38.6875000000;-10.5000000000;32.0625000000;0.3233030000;0.1882320000;-0.9266360000;-0.0375370000
53;-6.5100000000;-1.8700000000;-5.9400000000;55.1250000000;93.5625000000;-6.5000000000;38.6875000000;-10.5000000000;32.0625000000;0.2971190000;0.1848750000;-0.9348750000;-0.0599370000
54;-6.4600000000;-1.2400000000;-6.0300000000;26.5625000000;84.3125000000;-8.8125000000;36.0000000000;-7.7500000000;34.8750000000;0.2714840000;0.1831050000;-0.9417720000;-0.0759890000
55;-5.1000000000;-3.0900000000;-6.6400000000;6.5625000000;90.0000000000;-11.6875000000;33.2500000000;-8.5000000000;37.2500000000;0.2436520000;0.1838380000;-0.9484860000;-0.0847780000
56;-5.1100000000;-1.3500000000;-6.1300000000;41.0625000000;81.6250000000;-23.8125000000;29.7500000000;-5.8750000000;38.8750000000;0.2178960000;0.1870120000;-0.9523320000;-0.1032100000
57;-3.9500000000;-2.2800000000;-6.7600000000;62.1875000000;86.6875000000;-6.0000000000;26.6875000000;-6.5000000000;41.5625000000;0.2009890000;0.1824340000;-0.9542850000;-0.1253050000
58;-3.6100000000;-2.0100000000;-7.9000000000;-4.4375000000;92.0625000000;-7.2500000000;26.6875000000;-6.5000000000;41.5625000000;0.1645510000;0.1798710000;-0.9601440000;-0.1369020000
59;-2.9300000000;-4.1600000000;-6.1700000000;35.5000000000;108.4375000000;-6.0000000000;23.5625000000;-3.1875000000;42.3750000000;0.1317140000;0.1747440000;-0.9636230000;-0.1533200000
60;-2.1800000000;-2.7500000000;-4.7000000000;64.0625000000;114.7500000000;-19.7500000000;19.7500000000;-3.0625000000;43.5625000000;0.0971680000;0.1723630000;-0.9635620000;-0.1798100000
61;-1.0000000000;-1.2600000000;-7.0200000000;-16.5625000000;107.4375000000;-12.1875000000;15.0625000000;-0.5625000000;45.6875000000;0.0614010000;0.1707150000;-0.9658200000;-0.1851810000
62;-0.5500000000;-2.9700000000;-5.9100000000;-48.6250000000;86.0000000000;0.5000000000;10.1875000000;2.0625000000;46.5000000000;0.0354610000;0.1669920000;-0.9693600000;-0.1766970000
63;0.2600000000;-2.9200000000;-5.6600000000;-18.8750000000;24.6875000000;-5.1250000000;10.1875000000;2.0625000000;46.5000000000;0.0167240000;0.1648560000;-0.9713130000;-0.1704710000
64;0.8000000000;-1.6100000000;-7.7100000000;-12.7500000000;6.6875000000;-22.0625000000;6.0625000000;-0.0625000000;45.8750000000;0.0120240000;0.1719970000;-0.9710080000;-0.1655270000
65;0.5400000000;-1.5300000000;-7.1200000000;-20.6875000000;8.0625000000;-20.5000000000;5.1875000000;-1.1875000000;46.6875000000;0.0070800000;0.1783450000;-0.9708860000;-0.1599730000
66;0.2500000000;-1.3700000000;-8.1000000000;-20.3125000000;-19.5625000000;-15.6875000000;3.6875000000;-1.1875000000;46.3750000000;0.0101320000;0.1841430000;-0.9709470000;-0.1525270000
67;0.9800000000;-1.0500000000;-10.1400000000;-12.5625000000;-23.5625000000;5.8750000000;4.6875000000;-2.5625000000;46.3750000000;0.0161130000;0.1847530000;-0.9713750000;-0.1484370000
68;0.3800000000;-1.4000000000;-9.3800000000;-38.3125000000;-9.9375000000;8.2500000000;4.6875000000;-2.5625000000;46.3750000000;0.0192260000;0.1830440000;-0.9731450000;-0.1384280000
69;-0.2000000000;-2.8100000000;-11.2500000000;-44.3125000000;-13.4375000000;8.6250000000;5.3750000000;-3.3750000000;47.6875000000;0.0212400000;0.1806030000;-0.9761350000;-0.1184690000
70;-0.2000000000;-3.1200000000;-10.4100000000;15.1250000000;2.8125000000;4.3750000000;6.8750000000;-4.5000000000;45.2500000000;0.0220950000;0.1793820000;-0.9760740000;-0.1207280000
71;-0.6600000000;-2.1400000000;-8.4900000000;-1.6875000000;14.6250000000;-12.5625000000;6.5000000000;-6.0625000000;46.8750000000;0.0173950000;0.1820070000;-0.9754640000;-0.1224370000
72;-0.4500000000;-2.3700000000;-8.6500000000;-6.0000000000;3.1250000000;-2.6875000000;6.0625000000;-5.6875000000;46.0625000000;0.0149540000;0.1837160000;-0.9755250000;-0.1199950000
73;-0.2300000000;-1.9000000000;-8.3700000000;13.0625000000;-4.0000000000;-2.8125000000;6.0625000000;-5.6875000000;46.0625000000;0.0161130000;0.1842040000;-0.9750370000;-0.1227420000
74;-0.3900000000;-1.6400000000;-8.9200000000;-9.0625000000;-10.7500000000;-5.3750000000;5.6875000000;-6.0625000000;45.2500000000;0.0192260000;0.1865230000;-0.9747310000;-0.1213380000
75;0.1900000000;-2.0400000000;-10.4400000000;3.8750000000;-11.7500000000;-1.5000000000;6.3750000000;-5.3750000000;46.1875000000;0.0222780000;0.1875000000;-0.9746090000;-0.1203610000
76;0.3000000000;-1.7600000000;-9.8200000000;-0.8750000000;0.3750000000;0.6250000000;6.3750000000;-5.3750000000;46.0625000000;0.0241700000;0.1875610000;-0.9743650000;-0.1219480000
77;-0.1800000000;-1.9100000000;-9.6500000000;-16.4375000000;1.9375000000;-1.8750000000;7.0625000000;-5.6875000000;45.0000000000;0.0225830000;0.1880490000;-0.9747920000;-0.1178590000
78;0.2400000000;-2.3700000000;-9.9500000000;-6.1875000000;-0.4375000000;-0.6875000000;7.0625000000;-5.6875000000;45.0000000000;0.0220340000;0.1883540000;-0.9752200000;-0.1141970000
79;0.0900000000;-1.4400000000;-9.2700000000;8.8750000000;5.9375000000;-1.4375000000;6.7500000000;-6.3750000000;45.6875000000;0.0206910000;0.1889650000;-0.9749150000;-0.1159670000
80;-0.1200000000;-2.3500000000;-8.8900000000;-3.1250000000;7.1250000000;6.1250000000;6.7500000000;-6.0625000000;44.8750000000;0.0188600000;0.1873170000;-0.9751590000;-0.1165160000
81;-0.3500000000;-2.6900000000;-8.8300000000;13.0625000000;2.3750000000;5.6875000000;7.0625000000;-5.6875000000;44.8750000000;0.0178220000;0.1859740000;-0.9752200000;-0.1186520000
82;-0.0100000000;-2.4400000000;-8.8500000000;19.7500000000;-3.8750000000;2.2500000000;6.0000000000;-6.0625000000;46.5000000000;0.0197140000;0.1847530000;-0.9745480000;-0.1252440000
83;0.1000000000;-2.0400000000;-8.9800000000;5.6250000000;0.5625000000;0.3750000000;6.0000000000;-6.0625000000;46.5000000000;0.0214840000;0.1845700000;-0.9741210000;-0.1287230000
84;0.1400000000;-2.4700000000;-8.8900000000;-12.6875000000;4.0000000000;-1.4375000000;6.0000000000;-5.0000000000;45.6875000000;0.0196530000;0.1848750000;-0.9744260000;-0.1262820000
85;0.0100000000;-2.0800000000;-9.0000000000;-4.8125000000;-2.4375000000;0.1250000000;6.3750000000;-5.0000000000;44.8750000000;0.0187380000;0.1850590000;-0.9747310000;-0.1237790000
86;-0.0100000000;-2.4500000000;-9.4300000000;-3.0000000000;-1.0000000000;3.7500000000;6.3750000000;-5.6875000000;45.2500000000;0.0193480000;0.1838990000;-0.9750370000;-0.1229250000
87;-0.1300000000;-2.7200000000;-9.3600000000;1.4375000000;-4.9375000000;2.5625000000;6.0000000000;-5.3750000000;46.0625000000;0.0201420000;0.1828610000;-0.9752200000;-0.1228640000
88;-0.0300000000;-2.3600000000;-9.2800000000;-0.2500000000;-0.7500000000;-2.5000000000;6.0000000000;-5.3750000000;46.0625000000;0.0209960000;0.1831670000;-0.9751590000;-0.1226810000
89;-0.3000000000;-2.1700000000;-9.1400000000;2.1250000000;-3.6250000000;1.6875000000;5.5625000000;-5.3750000000;46.8750000000;0.0217290000;0.1829220000;-0.9750980000;-0.1234740000
90;-0.2400000000;-2.4100000000;-9.1600000000;0.6250000000;-5.4375000000;-1.0625000000;7.0625000000;-5.6875000000;45.2500000000;0.0235600000;0.1835330000;-0.9749760000;-0.1233520000
91;-0.2600000000;-2.2000000000;-9.3300000000;1.9375000000;-3.3125000000;-1.6875000000;7.0625000000;-5.6875000000;46.0625000000;0.0258180000;0.1844480000;-0.9746700000;-0.1235350000
92;-0.3800000000;-2.2700000000;-9.4900000000;-10.5000000000;-12.6250000000;-4.3125000000;7.0625000000;-5.3750000000;44.8750000000;0.0279540000;0.1855470000;-0.9746090000;-0.1219480000
93;-0.3400000000;-2.1300000000;-9.6000000000;-9.6875000000;-14.9375000000;-7.1875000000;7.0625000000;-5.3750000000;44.8750000000;0.0304570000;0.1875000000;-0.9745480000;-0.1190190000
94;-0.2600000000;-1.7700000000;-9.9500000000;0.1875000000;1.6250000000;-7.8125000000;7.5000000000;-5.6875000000;45.6875000000;0.0325930000;0.1901860000;-0.9743040000;-0.1163940000
95;-0.3300000000;-2.2400000000;-9.4700000000;-6.8125000000;2.9375000000;-1.1250000000;8.1875000000;-5.3750000000;46.5000000000;0.0319210000;0.1922000000;-0.9741210000;-0.1145630000
96;-0.4100000000;-1.9800000000;-9.6300000000;-5.5625000000;-4.0000000000;-5.2500000000;7.8750000000;-5.3750000000;45.6875000000;0.0324100000;0.1940920000;-0.9739990000;-0.1123660000
97;-0.2900000000;-1.7200000000;-9.7200000000;-1.5000000000;-1.3125000000;-3.4375000000;7.0625000000;-6.0625000000;43.6875000000;0.0328980000;0.1953120000;-0.9738160000;-0.1113890000
98;-0.2000000000;-2.1200000000;-9.7000000000;-4.6875000000;3.7500000000;-3.2500000000;7.0625000000;-6.0625000000;43.6875000000;0.0319820000;0.1961060000;-0.9738770000;-0.1099850000
99;-0.2300000000;-2.1600000000;-9.5700000000;-0.1250000000;4.2500000000;-4.1250000000;7.8750000000;-5.6875000000;44.8750000000;0.0302730000;0.1972660000;-0.9737550000;-0.1094970000
100;-0.1600000000;-1.9300000000;-9.1900000000;4.9375000000;5.1875000000;-3.6250000000;7.5000000000;-6.0625000000;45.2500000000;0.0286870000;0.1981810000;-0.9733890000;-0.1112060000
101;-0.3700000000;-2.0200000000;-8.9500000000;-0.3125000000;0.7500000000;0.4375000000;7.5000000000;-6.3750000000;45.6875000000;0.0278930000;0.1985470000;-0.9732670000;-0.1118160000
102;-0.2700000000;-2.3000000000;-9.4600000000;1.3750000000;-0.3750000000;-2.8750000000;7.5000000000;-6.0625000000;45.6875000000;0.0278930000;0.1992190000;-0.9730830000;-0.1122440000
103;-0.1900000000;-2.0100000000;-9.2400000000;4.3125000000;5.6875000000;-3.8125000000;7.5000000000;-6.0625000000;45.6875000000;0.0269780000;0.2003780000;-0.9725950000;-0.1145630000
104;-0.2800000000;-2.1300000000;-8.8800000000;-1.4375000000;4.0000000000;-2.9375000000;7.5000000000;-6.7500000000;45.2500000000;0.0249630000;0.2012330000;-0.9724730000;-0.1147460000
105;0.1000000000;-2.5800000000;-9.4800000000;2.4375000000;2.7500000000;-2.1875000000;7.0625000000;-5.6875000000;45.6875000000;0.0242920000;0.2017210000;-0.9723510000;-0.1152340000
106;-0.2400000000;-2.3200000000;-9.2900000000;4.7500000000;6.1875000000;-3.1250000000;7.5000000000;-5.6875000000;46.0625000000;0.0225830000;0.2025760000;-0.9719850000;-0.1169430000
107;-0.0900000000;-2.2500000000;-8.7600000000;-0.4375000000;3.8750000000;-3.6875000000;7.0625000000;-5.3750000000;46.0625000000;0.0211180000;0.2034910000;-0.9718020000;-0.1174930000
108;0.0500000000;-2.2200000000;-9.1000000000;-0.5625000000;2.6875000000;-3.0625000000;7.0625000000;-5.3750000000;46.0625000000;0.0204470000;0.2042850000;-0.9716190000;-0.1173100000
109;0.0100000000;-2.3300000000;-9.2600000000;-0.5000000000;2.0000000000;-5.1875000000;7.5000000000;-5.3750000000;43.7500000000;0.0195920000;0.2065430000;-0.9711300000;-0.1174930000
110;0.0000000000;-2.0000000000;-9.2100000000;-3.5625000000;3.5000000000;-4.8750000000;6.0000000000;-5.6875000000;46.0625000000;0.0180660000;0.2075200000;-0.9710690000;-0.1165770000
111;-0.1100000000;-1.8300000000;-8.9300000000;-10.4375000000;1.5625000000;-4.4375000000;6.3750000000;-6.0625000000;46.5000000000;0.0167850000;0.2084350000;-0.9711910000;-0.1143800000
112;-0.0900000000;-2.0900000000;-9.3700000000;0.5625000000;-1.5625000000;-3.3750000000;6.3750000000;-6.0625000000;46.5000000000;0.0166020000;0.2095340000;-0.9711300000;-0.1126710000
113;0.1400000000;-1.6600000000;-9.1900000000;1.3125000000;-0.2500000000;-5.5625000000;6.7500000000;-5.6875000000;45.6875000000;0.0169070000;0.2116090000;-0.9705810000;-0.1134030000
114;0.1000000000;-1.6300000000;-9.2400000000;-11.8750000000;0.3750000000;-1.6250000000;6.3750000000;-6.3750000000;45.2500000000;0.0161130000;0.2124020000;-0.9708250000;-0.1102910000
115;0.0600000000;-1.8600000000;-9.2500000000;-7.1875000000;0.0000000000;-0.3750000000;6.7500000000;-6.3750000000;45.2500000000;0.0155030000;0.2125240000;-0.9711300000;-0.1074830000
116;-0.0400000000;-1.7200000000;-9.1100000000;2.4375000000;-1.1250000000;1.0000000000;6.3750000000;-6.0625000000;45.3750000000;0.0158080000;0.2124630000;-0.9710690000;-0.1080930000
117;-0.1800000000;-1.7600000000;-8.8500000000;-1.5000000000;-2.5000000000;-0.7500000000;6.3750000000;-6.0625000000;45.3750000000;0.0167240000;0.2124020000;-0.9711300000;-0.1074220000
118;-0.0400000000;-1.6400000000;-9.3500000000;-1.1250000000;-5.8750000000;0.5000000000;6.3750000000;-5.6875000000;46.0625000000;0.0191040000;0.2125240000;-0.9711910000;-0.1058350000
119;0.0800000000;-2.0600000000;-9.3800000000;-1.8750000000;-2.9375000000;1.1250000000;6.7500000000;-6.0625000000;45.6875000000;0.0201420000;0.2124020000;-0.9713130000;-0.1050420000
120;-0.1500000000;-1.7300000000;-9.2300000000;0.3125000000;-1.1875000000;-0.4375000000;7.0625000000;-6.7500000000;45.3750000000;0.0205080000;0.2124020000;-0.9713130000;-0.1048580000
121;-0.0500000000;-2.1200000000;-9.3700000000;-3.0625000000;-6.5625000000;2.8750000000;7.5000000000;-6.3750000000;45.6875000000;0.0217900000;0.2122190000;-0.9714360000;-0.1040040000
122;-0.0600000000;-2.1600000000;-9.7800000000;2.1875000000;-5.6875000000;1.1250000000;7.5000000000;-6.3750000000;45.6875000000;0.0239870000;0.2120360000;-0.9714970000;-0.1034550000
123;-0.2000000000;-2.0000000000;-9.5000000000;-2.9375000000;-0.1875000000;-2.6250000000;7.5000000000;-6.7500000000;45.6875000000;0.0245970000;0.2126460000;-0.9713750000;-0.1029050000
124;-0.3900000000;-1.9300000000;-9.6900000000;-8.6875000000;0.6875000000;-2.3750000000;7.8750000000;-6.3750000000;45.3750000000;0.0237430000;0.2137450000;-0.9714360000;-0.1003420000
125;-0.5000000000;-1.7900000000;-9.1900000000;0.5625000000;0.4375000000;-3.5000000000;8.1875000000;-6.3750000000;44.8750000000;0.0238040000;0.2152710000;-0.9711300000;-0.1000980000
126;-0.1700000000;-1.7200000000;-9.8000000000;-1.6250000000;-4.2500000000;-2.8125000000;8.2500000000;-7.1875000000;46.1875000000;0.0245360000;0.2162480000;-0.9708860000;-0.0999150000
127;-0.0500000000;-1.5800000000;-9.6800000000;2.0000000000;2.3750000000;-1.8750000000;8.2500000000;-7.1875000000;46.1875000000;0.0247190000;0.2171630000;-0.9707030000;-0.0998540000
128;-0.2500000000;-1.7000000000;-9.0700000000;-1.1875000000;3.8750000000;-2.2500000000;7.8750000000;-6.3750000000;46.0625000000;0.0230100000;0.2178960000;-0.9705200000;-0.1004030000
129;0.0000000000;-1.6000000000;-9.2700000000;6.0625000000;-3.8125000000;-0.1875000000;7.8750000000;-6.5000000000;46.1875000000;0.0236210000;0.2182620000;-0.9703370000;-0.1014400000
130;-0.0300000000;-1.5000000000;-9.2700000000;4.8125000000;0.5625000000;0.5625000000;7.5000000000;-6.3750000000;44.8750000000;0.0247800000;0.2183230000;-0.9700930000;-0.1029660000
131;-0.2000000000;-1.8000000000;-9.0400000000;-0.5000000000;1.0625000000;1.7500000000;7.5000000000;-6.7500000000;46.1875000000;0.0241700000;0.2175290000;-0.9702760000;-0.1032100000
132;-0.1300000000;-1.8600000000;-9.3000000000;1.3125000000;-2.5000000000;2.2500000000;7.5000000000;-6.7500000000;46.1875000000;0.0249630000;0.2169190000;-0.9703980000;-0.1030880000
133;-0.2800000000;-1.8700000000;-9.2900000000;2.5625000000;-0.0625000000;1.1875000000;8.2500000000;-6.0625000000;45.6875000000;0.0255740000;0.2170410000;-0.9703370000;-0.1035160000
134;-0.1200000000;-1.8500000000;-9.3000000000;0.0625000000;-0.9375000000;2.6250000000;7.8750000000;-6.7500000000;46.0625000000;0.0260620000;0.2163700000;-0.9704590000;-0.1035770000
135;-0.2300000000;-2.0900000000;-9.4000000000;-3.7500000000;-0.7500000000;2.0625000000;7.0625000000;-7.1875000000;45.2500000000;0.0262450000;0.2155760000;-0.9707640000;-0.1023560000
136;-0.1800000000;-2.0900000000;-9.6700000000;2.0000000000;-2.6250000000;1.8750000000;7.5000000000;-5.6875000000;45.2500000000;0.0269780000;0.2150880000;-0.9708250000;-0.1022340000
137;-0.1600000000;-2.0300000000;-9.5300000000;3.1875000000;-1.0000000000;0.9375000000;7.5000000000;-5.6875000000;45.2500000000;0.0280150000;0.2146610000;-0.9708250000;-0.1031490000
138;-0.2800000000;-1.9700000000;-9.5500000000;-2.8750000000;2.5000000000;0.6250000000;9.0000000000;-6.0625000000;45.6875000000;0.0276490000;0.2144780000;-0.9708860000;-0.1029660000
