acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z
0.3234000000;-1.0584000000;9.4472000000;0.4287500000;0.8575000000;-0.5512500000;-0.1875000000;-5.0000000000;-42.8750000000
0.4704000000;-1.0878000000;9.6922000000;2.0212500000;1.1637500000;-0.6125000000;0.1875000000;-5.2500000000;-42.8750000000
0.4410000000;-1.0976000000;9.3688000000;0.2450000000;-0.6125000000;-0.2450000000;-0.1875000000;-5.0000000000;-42.5000000000
0.4018000000;-1.0976000000;9.4766000000;0.4287500000;-0.4287500000;0.0000000000;-0.1875000000;-5.0000000000;-42.5000000000
0.3136000000;-0.8134000000;9.4178000000;0.5512500000;-0.7962500000;0.0000000000;0.1875000000;-5.0000000000;-42.8750000000
0.3234000000;-0.8624000000;9.4178000000;0.3675000000;-0.1225000000;-1.0412500000;0.1875000000;-5.0000000000;-40.8750000000
0.3626000000;-1.0682000000;9.6138000000;0.8575000000;-0.1837500000;-0.2450000000;-0.1875000000;-5.6875000000;-41.2500000000
0.4312000000;-1.0094000000;9.5550000000;1.5312500000;1.4087500000;0.1837500000;-0.1875000000;-5.2500000000;-41.6875000000
0.3822000000;-1.0388000000;9.4178000000;0.0612500000;-0.8575000000;0.2450000000;-0.1875000000;-5.2500000000;-41.6875000000
0.3430000000;-0.8918000000;9.4178000000;-2.9400000000;-0.0612500000;-0.0612500000;-0.1875000000;-5.6875000000;-41.2500000000
0.3038000000;-1.2838000000;9.5452000000;0.9800000000;0.6737500000;-0.2450000000;-0.8750000000;-5.2500000000;-41.2500000000
0.3528000000;-0.9016000000;9.4080000000;1.8987500000;-0.7350000000;-0.4900000000;-0.5000000000;-5.2500000000;-42.0625000000
0.3332000000;-1.0780000000;9.5452000000;-3.6137500000;-1.0412500000;0.5512500000;-0.1875000000;-5.2500000000;-42.0625000000
0.3724000000;-1.1466000000;9.5452000000;-0.3675000000;-1.1637500000;0.2450000000;-0.1875000000;-5.2500000000;-42.0625000000
0.2940000000;-0.8918000000;9.3100000000;-3.7362500000;-1.6537500000;0.6737500000;-0.5000000000;-4.5625000000;-41.2500000000
0.3724000000;-0.9506000000;9.3884000000;-2.7562500000;-2.0212500000;-0.1837500000;-0.1875000000;-4.1875000000;-40.8750000000
0.3920000000;-1.1074000000;9.3884000000;6.0637500000;-0.1225000000;-0.1225000000;-0.8750000000;-5.0000000000;-41.6875000000
0.3724000000;-0.7644000000;9.5060000000;2.0825000000;-0.2450000000;-0.9800000000;-0.1875000000;-5.6875000000;-42.0625000000
0.3626000000;-1.1270000000;9.4962000000;-5.0225000000;-0.1837500000;0.1837500000;-0.1875000000;-5.6875000000;-42.0625000000
0.3626000000;-1.1662000000;9.5158000000;2.3275000000;0.0000000000;-0.9187500000;-0.8750000000;-5.0000000000;-42.0625000000
