acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z
-9.7104000000;0.7242000000;1.9176000000;-0.8287500000;-0.2550000000;-1.0200000000;38.6875000000;-23.7500000000;-11.5000000000
-9.7308000000;0.6834000000;1.9074000000;-1.1475000000;0.4462500000;-0.7012500000;37.8750000000;-24.1875000000;-13.0625000000
-9.6900000000;0.7548000000;2.0502000000;-0.4462500000;1.2112500000;-0.8287500000;38.6875000000;-23.5000000000;-11.5000000000
-9.6798000000;0.7956000000;2.1216000000;0.0000000000;0.5737500000;-0.3187500000;39.0000000000;-24.1875000000;-13.0625000000
-9.6594000000;0.7344000000;2.0706000000;1.0200000000;-0.8287500000;0.6375000000;39.0000000000;-24.1875000000;-13.0625000000
-9.7512000000;0.6936000000;2.0502000000;0.3187500000;-0.8287500000;0.4462500000;39.0000000000;-23.7500000000;-11.8750000000
-9.6900000000;0.7242000000;1.8768000000;1.3387500000;-0.8287500000;0.7650000000;38.2500000000;-23.5000000000;-13.0625000000
-9.7512000000;0.6834000000;2.0094000000;1.2750000000;0.6375000000;1.4662500000;38.6875000000;-24.1875000000;-12.6875000000
-9.6798000000;0.5100000000;2.1012000000;0.4462500000;0.5737500000;0.7650000000;38.6875000000;-24.5625000000;-12.6875000000
-9.7002000000;0.6732000000;1.9890000000;0.1912500000;-0.3187500000;-0.8925000000;38.6875000000;-24.5625000000;-12.6875000000
-9.7410000000;0.7242000000;1.9482000000;-1.9125000000;-0.3187500000;-0.6375000000;38.6875000000;-24.1875000000;-13.0625000000
-9.6900000000;0.7752000000;1.9482000000;-0.7650000000;0.3825000000;-0.5737500000;38.6875000000;-23.7500000000;-13.5000000000
-9.6900000000;0.8466000000;2.0400000000;0.7650000000;0.7012500000;0.0637500000;38.2500000000;-24.5625000000;-11.0000000000
-9.7104000000;0.8364000000;2.0604000000;1.3387500000;0.1275000000;1.2750000000;38.6875000000;-23.7500000000;-12.5625000000
-9.6900000000;0.7038000000;2.0094000000;2.1675000000;0.0000000000;1.7850000000;38.6875000000;-23.7500000000;-12.5625000000
-9.7308000000;0.5508000000;2.0094000000;0.7012500000;-0.0637500000;1.2112500000;38.2500000000;-24.1875000000;-13.0000000000
-9.7614000000;0.5508000000;1.8972000000;0.5737500000;0.2550000000;-0.1275000000;37.8750000000;-24.1875000000;-11.0000000000
-9.7308000000;0.7140000000;1.8870000000;0.0637500000;1.3387500000;0.0000000000;37.8750000000;-22.0000000000;-11.7500000000
-9.7206000000;0.6528000000;2.0298000000;-1.2112500000;1.7850000000;0.0637500000;39.0000000000;-23.5000000000;-12.5625000000
-9.7002000000;0.7038000000;2.0196000000;0.1912500000;1.1475000000;-0.8925000000;39.0000000000;-23.5000000000;-12.5625000000
-9.6798000000;0.7956000000;2.0808000000;-0.5737500000;0.8925000000;-0.8925000000;39.0000000000;-22.6875000000;-11.7500000000
-9.6798000000;0.8466000000;1.9380000000;-0.1912500000;-0.1912500000;0.1912500000;38.6875000000;-24.1875000000;-12.5625000000
