acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z
-9.8430000000;1.2954000000;0.6834000000;-0.5100000000;-2.1037500000;-0.7012500000;37.0000000000;-23.1875000000;-16.6875000000
-9.8022000000;1.3872000000;0.7752000000;-2.8687500000;0.7650000000;-0.6375000000;37.5625000000;-22.7500000000;-17.0625000000
-9.7818000000;1.4790000000;0.7956000000;0.2550000000;0.7650000000;-0.1912500000;37.5625000000;-22.7500000000;-17.0625000000
-9.8124000000;1.2444000000;0.8568000000;-1.8487500000;1.3387500000;0.8925000000;36.5625000000;-21.2500000000;-17.3750000000
-9.8124000000;1.2138000000;1.0302000000;-0.9562500000;1.2112500000;-0.0637500000;37.0000000000;-22.0625000000;-17.5000000000
-9.7920000000;1.3974000000;0.8772000000;1.5300000000;-1.2750000000;-0.6375000000;37.2500000000;-22.7500000000;-17.3750000000
-9.7818000000;1.2342000000;0.8364000000;-2.4862500000;-0.7650000000;0.2550000000;37.2500000000;-21.6875000000;-17.0625000000
-9.8634000000;1.2750000000;0.7956000000;0.8925000000;-1.0200000000;-0.1912500000;37.2500000000;-21.6875000000;-17.0625000000
-9.8226000000;1.3158000000;0.7956000000;0.1275000000;-0.0637500000;0.1912500000;37.2500000000;-23.1875000000;-16.6875000000
-9.8022000000;1.1832000000;0.7752000000;-1.4662500000;0.3187500000;0.1275000000;37.2500000000;-22.7500000000;-17.3750000000
-9.7716000000;1.1934000000;0.7446000000;1.4662500000;0.5737500000;-0.5100000000;38.0000000000;-20.8750000000;-16.6875000000
-9.8634000000;1.2648000000;0.9894000000;-2.2950000000;-0.3187500000;-0.7650000000;36.1875000000;-21.2500000000;-17.3750000000
-9.7716000000;1.3872000000;0.8262000000;2.8687500000;-1.4025000000;-1.1475000000;36.1875000000;-21.2500000000;-17.3750000000
-9.8124000000;1.4892000000;0.7956000000;-0.3825000000;0.0637500000;0.4462500000;37.0000000000;-22.3750000000;-18.1875000000
-9.7818000000;1.3566000000;0.8466000000;1.9762500000;-0.3187500000;0.4462500000;37.0000000000;-22.3750000000;-18.1875000000
-9.8022000000;1.1934000000;0.8670000000;1.4025000000;-0.1275000000;0.8925000000;37.2500000000;-21.2500000000;-18.1875000000
