acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z
-9.3296000000;0.6958000000;1.8424000000;-0.7962500000;-0.2450000000;-0.9800000000;38.6875000000;-23.7500000000;-11.5000000000
-9.3492000000;0.6566000000;1.8326000000;-1.1025000000;0.4287500000;-0.6737500000;37.8750000000;-24.1875000000;-13.0625000000
-9.3100000000;0.7252000000;1.9698000000;-0.4287500000;1.1637500000;-0.7962500000;38.6875000000;-23.5000000000;-11.5000000000
-9.3002000000;0.7644000000;2.0384000000;0.0000000000;0.5512500000;-0.3062500000;39.0000000000;-24.1875000000;-13.0625000000
-9.2806000000;0.7056000000;1.9894000000;0.9800000000;-0.7962500000;0.6125000000;39.0000000000;-24.1875000000;-13.0625000000
-9.3688000000;0.6664000000;1.9698000000;0.3062500000;-0.7962500000;0.4287500000;39.0000000000;-23.7500000000;-11.8750000000
-9.3100000000;0.6958000000;1.8032000000;1.2862500000;-0.7962500000;0.7350000000;38.2500000000;-23.5000000000;-13.0625000000
-9.3688000000;0.6566000000;1.9306000000;1.2250000000;0.6125000000;1.4087500000;38.6875000000;-24.1875000000;-12.6875000000
-9.3002000000;0.4900000000;2.0188000000;0.4287500000;0.5512500000;0.7350000000;38.6875000000;-24.5625000000;-12.6875000000
-9.3198000000;0.6468000000;1.9110000000;0.1837500000;-0.3062500000;-0.8575000000;38.6875000000;-24.5625000000;-12.6875000000
-9.3590000000;0.6958000000;1.8718000000;-1.8375000000;-0.3062500000;-0.6125000000;38.6875000000;-24.1875000000;-13.0625000000
-9.3100000000;0.7448000000;1.8718000000;-0.7350000000;0.3675000000;-0.5512500000;38.6875000000;-23.7500000000;-13.5000000000
-9.3100000000;0.8134000000;1.9600000000;0.7350000000;0.6737500000;0.0612500000;38.2500000000;-24.5625000000;-11.0000000000
-9.3296000000;0.8036000000;1.9796000000;1.2862500000;0.1225000000;1.2250000000;38.6875000000;-23.7500000000;-12.5625000000
-9.3100000000;0.6762000000;1.9306000000;2.0825000000;0.0000000000;1.7150000000;38.6875000000;-23.7500000000;-12.5625000000
-9.3492000000;0.5292000000;1.9306000000;0.6737500000;-0.0612500000;1.1637500000;38.2500000000;-24.1875000000;-13.0000000000
-9.3786000000;0.5292000000;1.8228000000;0.5512500000;0.2450000000;-0.1225000000;37.8750000000;-24.1875000000;-11.0000000000
-9.3492000000;0.6860000000;1.8130000000;0.0612500000;1.2862500000;0.0000000000;37.8750000000;-22.0000000000;-11.7500000000
-9.3394000000;0.6272000000;1.9502000000;-1.1637500000;1.7150000000;0.0612500000;39.0000000000;-23.5000000000;-12.5625000000
-9.3198000000;0.6762000000;1.9404000000;0.1837500000;1.1025000000;-0.8575000000;39.0000000000;-23.5000000000;-12.5625000000
-9.3002000000;0.7644000000;1.9992000000;-0.5512500000;0.8575000000;-0.8575000000;39.0000000000;-22.6875000000;-11.7500000000
-9.3002000000;0.8134000000;1.8620000000;-0.1837500000;-0.1837500000;0.1837500000;38.6875000000;-24.1875000000;-12.5625000000
-9.3590000000;0.7056000000;2.0090000000;0.9187500000;0.3675000000;0.6737500000;39.0000000000;-23.7500000000;-11.3750000000
-9.3100000000;0.7056000000;1.9012000000;0.8575000000;0.0000000000;0.7962500000;38.2500000000;-23.7500000000;-12.5625000000
-9.4080000000;0.6860000000;1.8228000000;0.4900000000;-0.2450000000;0.7962500000;38.2500000000;-23.7500000000;-12.5625000000
-9.4080000000;0.7056000000;1.4896000000;1.7762500000;1.4700000000;0.9187500000;38.2500000000;-24.5625000000;-12.1875000000
-9.6334000000;0.2548000000;1.0192000000;-1.8987500000;7.7787500000;-2.3887500000;38.2500000000;-22.3750000000;-11.7500000000
-9.8294000000;0.6370000000;0.1666000000;-3.1237500000;20.4575000000;-3.3075000000;38.6875000000;-22.6875000000;-12.1875000000
-10.4370000000;-0.1862000000;-1.0878000000;-20.7637500000;29.5837500000;-6.3700000000;39.0000000000;-23.5000000000;-11.0000000000
-10.5154000000;0.0098000000;-2.8322000000;30.5637500000;58.2487500000;-16.8437500000;39.0000000000;-23.5000000000;-11.0000000000
-12.3284000000;-1.1466000000;-4.0376000000;-20.2737500000;93.8962500000;-10.1675000000;38.6875000000;-23.5000000000;-9.3750000000
-12.3872000000;-2.2442000000;-5.0862000000;18.1912500000;128.3187500000;-41.4050000000;40.0625000000;-21.2500000000;-8.5625000000
-13.7102000000;-0.2548000000;-6.4974000000;24.1937500000;169.9687500000;-45.9375000000;41.5625000000;-20.5000000000;-3.0625000000
-14.6706000000;-2.1952000000;-5.7036000000;-38.3425000000;221.6637500000;-42.0175000000;44.6875000000;-19.0000000000;1.1875000000
-13.7690000000;0.3234000000;-5.9486000000;74.6637500000;253.1462500000;-60.3312500000;44.6875000000;-19.0000000000;1.1875000000
-14.0630000000;1.1172000000;-5.4880000000;30.2575000000;309.5575000000;-49.1225000000;44.6875000000;-15.0000000000;8.5625000000
-13.0340000000;-0.1666000000;-4.6354000000;14.7000000000;304.4125000000;-43.9775000000;43.1875000000;-10.8750000000;18.0000000000
-10.2998000000;2.1658000000;-5.7134000000;97.0812500000;292.4687500000;-44.7737500000;38.7500000000;-8.0625000000;28.8750000000
-8.4378000000;1.2936000000;-3.6750000000;55.4925000000;304.8412500000;-24.0100000000;38.7500000000;-8.0625000000;28.8750000000
-5.5076000000;0.9702000000;-2.1266000000;33.1975000000;205.2487500000;-21.0700000000;30.8750000000;-5.8750000000;35.6875000000
-2.7538000000;0.1274000000;-2.2246000000;102.4100000000;142.8962500000;22.0500000000;20.2500000000;-3.6875000000;43.7500000000
-0.7350000000;0.1666000000;-1.1368000000;49.1837500000;98.8575000000;21.3150000000;13.2500000000;0.0000000000;45.1875000000
-1.1564000000;-3.7632000000;-3.5476000000;-22.2337500000;42.3850000000;45.6925000000;8.0000000000;4.0000000000;45.7500000000
-0.9800000000;-6.0564000000;-6.3602000000;-14.2100000000;-1.4087500000;41.0375000000;8.0000000000;4.0000000000;45.7500000000
-0.0098000000;-6.3504000000;-9.6530000000;-51.3887500000;-26.8275000000;10.3512500000;6.5000000000;3.6875000000;46.7500000000
-0.7448000000;-4.3022000000;-9.8784000000;-11.2087500000;-10.0450000000;-10.8412500000;6.5000000000;1.7500000000;46.1875000000
-0.5390000000;-2.9106000000;-8.0556000000;-8.1462500000;-4.1037500000;-11.0250000000;6.0000000000;0.2500000000;45.5000000000
-0.7742000000;-2.6754000000;-8.3300000000;1.7762500000;-13.1075000000;-7.3500000000;6.6875000000;0.2500000000;46.6875000000
-0.6174000000;-2.0286000000;-8.7122000000;-6.3700000000;-10.2900000000;-7.4725000000;6.6875000000;0.2500000000;46.6875000000
-0.5684000000;-2.8322000000;-9.3100000000;-19.8450000000;-15.9862500000;-1.7150000000;7.8750000000;0.0000000000;46.2500000000
-0.4802000000;-2.8028000000;-9.9862000000;5.6350000000;-10.4737500000;-1.6537500000;7.8750000000;-0.3750000000;47.3750000000
-0.6272000000;-2.5676000000;-9.2120000000;-23.0912500000;-2.7562500000;-7.6562500000;9.0000000000;0.0000000000;46.6875000000
-0.5096000000;-2.3912000000;-9.6040000000;-8.6362500000;-4.0425000000;-5.4512500000;9.2500000000;-0.3750000000;45.8750000000
-0.8036000000;-2.1266000000;-8.9768000000;-6.1862500000;1.6537500000;-1.6537500000;9.2500000000;-0.3750000000;45.8750000000
-0.7448000000;-2.4402000000;-8.8396000000;0.3062500000;-1.8987500000;3.8587500000;8.5625000000;-0.7500000000;45.5000000000
-0.4998000000;-2.4794000000;-9.3394000000;2.6950000000;-1.6537500000;1.0412500000;8.8750000000;-0.7500000000;45.7500000000
-0.7546000000;-2.6362000000;-9.0258000000;-0.6737500000;4.2262500000;4.3487500000;9.2500000000;-2.5625000000;46.2500000000
-0.8820000000;-2.6362000000;-9.0160000000;3.1850000000;2.1437500000;3.2462500000;9.0000000000;-2.5625000000;44.6875000000
-0.7252000000;-2.4990000000;-8.9670000000;-1.1025000000;2.6337500000;2.0825000000;9.0000000000;-2.5625000000;44.6875000000
-0.6468000000;-3.0184000000;-8.9376000000;1.4087500000;2.6950000000;3.6137500000;9.0000000000;-1.5000000000;45.7500000000
-0.7448000000;-2.6558000000;-8.9572000000;2.7562500000;0.4287500000;0.3675000000;9.2500000000;-1.7500000000;46.6875000000
-0.6860000000;-2.3520000000;-8.4476000000;-4.1650000000;-0.8575000000;1.2862500000;7.8750000000;-2.1875000000;46.6875000000
-0.8134000000;-2.5382000000;-8.7220000000;0.4287500000;-5.3287500000;2.2662500000;8.5625000000;-1.7500000000;45.7500000000
-0.8820000000;-2.5872000000;-8.8984000000;-12.3725000000;-2.5112500000;0.4900000000;8.5625000000;-1.7500000000;45.7500000000
-0.6468000000;-2.6754000000;-9.3296000000;-8.2075000000;-6.4925000000;0.4287500000;9.0000000000;-1.1875000000;46.2500000000
-0.8036000000;-2.4598000000;-9.3198000000;-8.3912500000;-2.4500000000;0.3062500000;9.2500000000;-2.1875000000;45.8750000000
-0.8918000000;-2.2442000000;-9.0944000000;-1.3475000000;-4.3487500000;1.5925000000;8.8750000000;-2.5625000000;45.0000000000
-0.8330000000;-2.2540000000;-8.9768000000;0.2450000000;-3.3075000000;3.5525000000;9.2500000000;-3.0000000000;46.1875000000
-0.8036000000;-2.4892000000;-9.0454000000;-6.5537500000;-1.8987500000;2.5725000000;9.2500000000;-3.0000000000;46.1875000000
-0.9114000000;-2.6558000000;-9.0356000000;2.1437500000;-4.5325000000;2.2662500000;9.0000000000;-2.5625000000;45.0625000000
-0.7448000000;-2.0286000000;-9.3394000000;-5.8800000000;-3.4912500000;-0.1225000000;10.0625000000;-3.6875000000;46.1875000000
-1.0878000000;-2.3716000000;-8.7710000000;-3.7975000000;1.7150000000;2.3887500000;10.0625000000;-3.0000000000;45.8750000000
-0.9212000000;-2.3716000000;-8.8690000000;-1.3475000000;-3.1237500000;1.6537500000;9.6875000000;-3.6875000000;46.1875000000
-0.8526000000;-2.2442000000;-9.0258000000;-4.5325000000;-1.3475000000;2.7562500000;9.6875000000;-3.6875000000;46.1875000000
-1.3622000000;-2.7930000000;-8.7220000000;-8.5137500000;0.4287500000;1.7762500000;10.3750000000;-3.2500000000;45.0000000000
-0.7840000000;-2.2736000000;-9.3198000000;-1.0412500000;-5.8800000000;-0.2450000000;10.0625000000;-3.6875000000;45.0000000000
-1.0584000000;-2.0286000000;-8.8102000000;-0.5512500000;-1.8375000000;-0.9187500000;10.3750000000;-3.6875000000;46.2500000000
-1.1172000000;-2.2246000000;-8.9670000000;-3.1850000000;-5.2062500000;-1.2250000000;10.3750000000;-3.2500000000;44.6875000000
-0.9800000000;-2.1070000000;-9.0846000000;-3.4912500000;-4.7162500000;-1.1025000000;10.3750000000;-3.2500000000;44.6875000000
-1.1760000000;-2.1266000000;-9.1140000000;-4.8387500000;-4.1650000000;0.8575000000;10.7500000000;-4.0625000000;45.5000000000
-1.1858000000;-2.2344000000;-9.2610000000;-2.9400000000;-6.3700000000;0.6125000000;10.7500000000;-4.0625000000;45.5000000000
-1.0976000000;-2.0090000000;-9.3884000000;-2.6950000000;-5.0225000000;0.9187500000;11.1875000000;-4.5000000000;45.5000000000
-1.0682000000;-1.9992000000;-9.2806000000;-6.7375000000;-1.1025000000;-0.3675000000;11.1875000000;-4.0625000000;45.5000000000
-1.4014000000;-2.1756000000;-9.1728000000;0.7962500000;-2.4500000000;2.5112500000;11.1875000000;-4.0625000000;45.5000000000
-1.0780000000;-1.9600000000;-9.0846000000;-4.2262500000;-2.2050000000;-0.3675000000;11.8750000000;-4.7500000000;45.0000000000
-1.3132000000;-2.0776000000;-9.0650000000;0.3675000000;-2.3887500000;0.6125000000;11.5625000000;-4.7500000000;44.6875000000
-1.2740000000;-2.0874000000;-8.9572000000;-2.6337500000;-2.1437500000;-1.3475000000;11.1875000000;-4.5000000000;44.6875000000
-1.1466000000;-1.6660000000;-9.0846000000;-4.4712500000;-4.9612500000;-0.7962500000;11.8750000000;-5.1875000000;45.5000000000
-1.3916000000;-1.8816000000;-8.9572000000;-1.7150000000;-2.2050000000;0.6737500000;11.8750000000;-5.1875000000;45.5000000000
-1.3034000000;-1.8914000000;-9.2512000000;-1.5312500000;-3.7362500000;0.1225000000;11.1875000000;-5.1875000000;45.0000000000
-1.3132000000;-1.9992000000;-9.4668000000;-4.7775000000;-2.2050000000;1.1025000000;11.8750000000;-5.5625000000;45.0625000000
-1.2936000000;-1.9502000000;-9.3002000000;-1.8987500000;-1.0412500000;0.5512500000;11.5625000000;-5.8750000000;45.5000000000
-1.2740000000;-1.9404000000;-9.3688000000;-0.2450000000;-0.0612500000;0.9187500000;11.5625000000;-5.8750000000;45.5000000000
-1.3622000000;-1.8816000000;-8.7514000000;-1.6537500000;2.5112500000;0.4287500000;11.8750000000;-5.8750000000;45.0000000000
-1.3622000000;-1.7052000000;-8.7808000000;0.7350000000;-3.9200000000;0.5512500000;11.5625000000;-5.5625000000;44.6875000000
-1.2642000000;-2.0286000000;-8.9768000000;-4.7162500000;-3.7362500000;0.4900000000;12.2500000000;-5.1875000000;44.6875000000
-1.5190000000;-2.0286000000;-9.1630000000;-4.3487500000;-4.7775000000;-1.0412500000;12.2500000000;-5.5625000000;45.5000000000
-1.4014000000;-2.0580000000;-9.6334000000;-2.2662500000;-6.9212500000;-0.1225000000;12.2500000000;-5.5625000000;45.5000000000
-1.3132000000;-1.7346000000;-9.4276000000;-6.0025000000;-0.5512500000;-1.8375000000;11.5625000000;-6.6875000000;45.5000000000
-1.6758000000;-1.7248000000;-9.2316000000;3.0625000000;-0.7350000000;-0.6125000000;11.5625000000;-6.0000000000;44.2500000000
-1.3916000000;-1.6464000000;-9.0944000000;0.7962500000;-0.4287500000;1.0412500000;12.2500000000;-6.0000000000;44.2500000000
-1.3034000000;-1.7150000000;-9.1826000000;-0.4287500000;-1.2862500000;2.0212500000;12.2500000000;-6.2500000000;44.6875000000
