acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z
-9.8009350828;1.2555773544;0.6591689201;-0.4955525118;-2.0410254500;-0.6745918945;37.0000000000;-23.1875000000;-16.6875000000
-9.5573543593;1.3518968809;0.7701443886;-2.7887286902;0.7354289459;-0.6305311646;37.5625000000;-22.7500000000;-17.0625000000
-9.5373090464;1.4476473036;0.7719568663;0.2477428988;0.7421521981;-0.1910487688;37.5625000000;-22.7500000000;-17.0625000000
-9.5777182234;1.2387121484;0.8281710373;-1.8278192987;1.3188900278;0.8770051070;36.5625000000;-21.2500000000;-17.3750000000
-9.7403668869;1.1838360063;1.0111214483;-0.9259795586;1.1731455255;-0.0632626682;37.0000000000;-22.0625000000;-17.5000000000
-9.7634140476;1.3820656275;0.8624306415;1.4764397955;-1.2574119807;-0.6126356148;37.2500000000;-22.7500000000;-17.3750000000
-9.7811943331;1.2091293562;0.8070421031;-2.4032551285;-0.7591652608;0.2493508601;37.2500000000;-21.6875000000;-17.0625000000
-9.6779825818;1.2326144889;0.7836551274;0.8652268122;-1.0194282010;-0.1859476570;37.2500000000;-21.6875000000;-17.0625000000
-9.7499720176;1.2900007416;0.7800791340;0.1248421624;-0.0624883077;0.1863676770;37.2500000000;-23.1875000000;-16.6875000000
-9.6622310608;1.1504588172;0.7594371011;-1.4621637748;0.3073027642;0.1232978446;37.2500000000;-22.7500000000;-17.3750000000
-9.4396507413;1.1668213826;0.7375833428;1.4226468287;0.5547664561;-0.4980977761;38.0000000000;-20.8750000000;-16.6875000000
-9.4930283455;1.2571158142;0.9589601478;-2.2050206012;-0.3080028148;-0.7626533142;36.1875000000;-21.2500000000;-17.3750000000
-9.7230712641;1.3465763350;0.8107202232;2.7958168343;-1.3641665278;-1.1207803313;36.1875000000;-21.2500000000;-17.3750000000
-9.7235770674;1.4867896190;0.7939354994;-0.3817937610;0.0615731297;0.4316670338;37.0000000000;-22.3750000000;-18.1875000000
-9.7613110983;1.3078560506;0.8274170818;1.9325618857;-0.3108288608;0.4392434700;37.0000000000;-22.3750000000;-18.1875000000
-9.5990350452;1.1754792749;0.8657299591;1.3538122881;-0.1268564649;0.8598214036;37.2500000000;-21.2500000000;-18.1875000000
-9.4232091811;1.0887099181;0.8758772176;-1.4341730755;-0.2477381790;-0.1881853526;37.5625000000;-22.7500000000;-18.1875000000
-9.5285391787;1.0732095182;0.7961407254;-0.8687197661;-0.9910820476;-1.9149996134;37.5625000000;-22.7500000000;-18.1875000000
-9.8122789501;1.4146828652;0.7052261122;1.7069343995;0.1864616728;-1.1871075569;38.0000000000;-23.1875000000;-16.1875000000
-9.7016828504;1.3529714129;0.8087425192;-1.4357114711;1.3560102412;1.0470549584;37.5625000000;-20.8750000000;-17.3750000000
-9.5109115259;1.1916428655;0.8863501556;2.3267459115;1.0589800495;-0.5072620360;37.2500000000;-22.3750000000;-19.0625000000
-9.4371631288;1.4575990786;0.9678497680;-0.3078536977;-0.3713295610;0.4348889187;36.5625000000;-21.6875000000;-18.1875000000
-9.7949104983;1.0357492184;0.8066557120;-1.5651906809;-0.8580047522;-0.1268056707;36.5625000000;-21.6875000000;-18.1875000000
-9.7548319505;1.3561824092;0.7851630911;1.9689616455;-0.3731938652;-0.9218037577;37.2500000000;-22.7500000000;-17.3750000000
-9.7020754996;1.3139350166;0.8254151040;-2.0345394579;-0.0635860835;0.3176464704;37.2500000000;-22.0625000000;-18.1875000000
-9.6835992808;1.2153415497;0.8934978215;-0.1848576202;-1.1780815633;-0.3771768827;37.5625000000;-22.3750000000;-16.6875000000
-9.5304168878;1.2602548136;0.6418158714;0.5060617332;-0.4941756677;0.1877618813;37.0000000000;-22.3750000000;-16.6875000000
-9.7459057026;1.2256995190;0.7160623563;-0.5587829383;0.8658931249;-0.1910760249;37.0000000000;-22.3750000000;-16.6875000000
-9.6218440978;1.3243141646;0.8074482024;0.6985457615;0.3748702514;-0.1235255242;37.2500000000;-23.1875000000;-18.1875000000
-9.6996453982;1.2776506352;0.8573151908;0.3103723896;0.9483229907;-0.3708313034;37.0000000000;-22.3750000000;-18.1875000000
-9.4874211824;1.3077134605;0.9731357319;1.4292392707;-0.1227314256;-0.6975514529;37.2500000000;-22.7500000000;-18.1875000000
-9.6348879281;1.4003426232;0.8888748605;-0.8193615568;-0.6877309993;1.1663780703;37.2500000000;-22.7500000000;-18.1875000000
-9.6463399252;1.1975325115;0.7850962462;-0.1889130295;-0.3107388152;0.8115772152;37.5625000000;-21.6875000000;-18.1875000000
-9.8136069476;1.1883599446;0.8946800268;1.8915487568;-0.5660703370;0.1264415019;36.5625000000;-22.3750000000;-17.8750000000
-9.7020776402;1.0821943635;0.7936911512;-1.4973494120;-0.3704318131;-0.6264242939;37.0000000000;-22.3750000000;-17.3750000000
-9.4819106188;1.3506128509;0.8758755299;0.7464757724;-0.6164112427;-1.2696841870;37.2500000000;-22.3750000000;-17.8750000000
-9.5317941644;1.2259240432;0.7742364704;-0.4435724575;-0.0626225966;-0.1231810959;37.2500000000;-22.3750000000;-17.8750000000
-9.6964807195;1.2710467744;0.8661368535;1.4580421967;-0.0626774503;-1.1273753841;37.0000000000;-20.8750000000;-17.0625000000
-9.5186768786;1.2338895489;0.8644408303;-1.4875362048;0.2531003941;-0.1856058124;37.2500000000;-22.3750000000;-17.0625000000
-9.7862020410;1.2256247275;0.7401058623;1.4383921954;-1.1231772411;-0.9918228992;37.2500000000;-21.6875000000;-17.8750000000
-9.5122769816;1.4842685378;0.7365647741;1.8591102997;0.8281967543;-0.3702980945;38.0000000000;-23.1875000000;-17.3750000000
-9.5183864569;1.1317156706;0.9050655743;-0.0615320735;0.8680565334;1.0684765434;38.0000000000;-23.1875000000;-17.3750000000
-9.5019108286;1.0324273172;1.0108200234;3.0861652881;-0.6199624494;-0.6820633863;37.2500000000;-22.7500000000;-18.5625000000
-9.5264635310;1.0824648563;1.0648957600;-1.5145254989;-1.5827045259;-1.4159180037;37.2500000000;-22.3750000000;-17.8750000000
-9.7731160430;1.3827530296;0.6944513422;3.2127539100;-4.0736677543;-2.0479650831;38.3750000000;-23.1875000000;-17.3750000000
-9.7255267018;1.4564111836;0.5392743531;2.0799310855;0.0627959376;0.0629826451;37.2500000000;-22.7500000000;-17.3750000000
-9.7212293094;1.4137888428;0.6438951647;5.3413959630;1.5954907709;0.8782647869;37.2500000000;-22.7500000000;-17.3750000000
-9.5933493143;1.7627350396;0.1674465913;9.6404480569;2.1157061007;2.7324886603;37.6875000000;-21.2500000000;-17.3750000000
-10.0572411581;1.2261613962;-0.8994955889;11.2704993976;12.2832985934;2.6659347473;37.0000000000;-20.5625000000;-17.8750000000
-10.5632573789;2.3483187747;-1.7056161621;32.4839919632;24.3376795245;-4.5148685694;37.2500000000;-23.1875000000;-17.0625000000
-10.6045655670;2.6529515092;-4.8631267567;17.3436418740;40.7385544956;11.3571936772;38.0000000000;-23.8750000000;-16.1875000000
-10.8827896300;2.6196842982;-5.1155146450;73.3625309912;81.9130440888;7.6260175679;38.0000000000;-23.8750000000;-16.1875000000
-11.6767976958;5.4590640690;-6.3731098305;64.3068199800;113.7067923684;18.7859906599;38.7500000000;-23.1875000000;-13.5000000000
-12.5160454569;3.0125504343;-6.9252966519;15.3740217952;161.0034462004;44.2214402191;40.3750000000;-23.8750000000;-9.5625000000
-14.0638886771;3.6201428534;-4.4665330109;92.8709383643;208.5428946732;41.9425876858;40.3750000000;-25.0625000000;-4.0000000000
-12.8461831842;2.7959991158;-5.1921807238;45.7812116637;212.4662425413;44.9442771744;40.3750000000;-23.8750000000;2.6875000000
-13.0132531217;2.7351107463;-6.3529169987;81.5484758026;247.3807176113;50.2414249390;40.3750000000;-23.8750000000;2.6875000000
-11.3160058444;2.5637038009;-3.5985053284;96.3858958591;254.8502447499;39.2751606922;38.5000000000;-23.8750000000;11.7500000000
-8.7779476713;2.6892315379;-6.0382428192;44.7844835282;243.6419816923;52.1691827968;34.3750000000;-25.3750000000;20.5000000000
-8.3467741449;-1.8578357560;-5.0658746984;32.6470676348;218.2344940726;39.6925071511;29.2500000000;-24.6875000000;29.0625000000
-5.5220882550;1.6049007423;-5.1032758380;158.5492061908;161.9052731061;13.9578384352;22.8750000000;-24.5625000000;34.5625000000
-1.7994575151;0.7727090255;-4.1925617083;87.6949286618;145.5128934394;-3.0790573472;22.8750000000;-24.5625000000;34.5625000000
0.0101809884;3.5493530827;0.2621317678;153.4835439300;106.3979367884;8.3484163235;15.7500000000;-20.5000000000;39.5000000000
-1.4466198029;0.4969394980;-0.7319568479;21.8210576130;65.7164658721;35.3531489811;10.5625000000;-15.2500000000;42.1875000000
-0.9687258195;-2.7166641021;-6.4019653514;-61.0817265658;2.8328246069;13.2690806819;6.5000000000;-10.0625000000;45.0000000000
-0.3840420456;-1.9412675970;-10.4993664749;-78.0109406482;-26.0599047590;-5.8725022544;5.0000000000;-12.0000000000;43.5000000000
-0.7909872074;-0.9632362827;-10.6592042469;15.0214303973;-26.6390365550;3.5646554429;5.0000000000;-12.0000000000;43.5000000000
-0.9413771976;0.2847656361;-10.5161334770;-19.5503358367;-26.6012807614;-6.3188639645;5.6875000000;-14.1875000000;42.7500000000
-0.6770543508;0.4426393852;-10.3578635576;-5.6389318793;-9.9810591565;-8.1891181518;6.7500000000;-14.1875000000;42.7500000000
-1.0294748441;0.4667755331;-9.4685243767;3.0809188988;-7.0099422054;3.6182188567;8.2500000000;-15.2500000000;42.3750000000
-0.9776261176;-0.2564189046;-9.1360672642;9.0776170700;-15.7735794496;4.0049095873;7.7500000000;-15.0000000000;42.0625000000
-0.8448370158;0.0706319982;-10.0147036119;-11.3717661471;-3.4162130569;5.3586621606;7.7500000000;-15.0000000000;42.0625000000
-1.3611071081;-0.3375437986;-9.2622206964;-12.3788804136;-2.5485151182;-1.1826212069;9.2500000000;-14.5625000000;43.1875000000
-1.1911421391;-0.0882952745;-9.7250248312;-3.0094585055;-12.5872245367;-1.1744945770;8.1875000000;-14.8750000000;42.3750000000
-0.9180688629;-0.0690007518;-10.4623850909;-12.1434766545;0.8632894525;-4.1265104250;8.8750000000;-15.6875000000;43.1875000000
-1.1828123895;0.3483535344;-9.0487357961;-3.0160309616;3.0873159723;-2.8440043201;10.0000000000;-15.6875000000;41.1875000000
-1.1689561629;0.0704387958;-9.7569703226;0.1903331001;-1.7786776372;2.2851547582;10.0000000000;-15.6875000000;41.1875000000
-0.8612062671;0.3637608092;-9.4641443815;1.7434961054;4.6024259034;-0.7351808340;9.6875000000;-15.6875000000;42.0000000000
-1.2962433218;0.1720237205;-9.1899866013;-3.1191762726;-2.4821459639;-0.1881255680;8.5000000000;-16.0625000000;42.0625000000
-1.1316577648;0.4744661335;-9.2424176771;0.8213939924;-5.0554326406;1.5801730025;8.8750000000;-15.6875000000;42.0625000000
-1.1497043548;-0.0098762535;-9.3851065874;-10.6067931318;-8.4188602536;4.0925936677;8.8750000000;-15.6875000000;42.0625000000
-1.3070791008;0.1835412296;-10.0456825564;-0.4917257898;-7.1881755811;-0.9358811330;9.2500000000;-15.2500000000;40.8750000000
-1.2565910781;0.1765487756;-9.6585933031;-11.1254208127;1.0702824771;-1.1357232428;10.0000000000;-15.6875000000;40.8750000000
-1.2438967032;0.2296324056;-9.4590595486;-0.3066216104;-5.0257511293;-0.9298110913;10.0000000000;-16.7500000000;41.1875000000
-1.2767478650;0.5431155818;-9.5550538720;-2.6808661452;-6.0520724283;-1.0527984699;10.0000000000;-16.7500000000;42.0000000000
-1.3352242042;0.1625623857;-9.8529397780;-2.9279092515;-0.2469908341;1.6294801806;10.0000000000;-16.7500000000;42.0000000000
-1.4078204591;0.5393906181;-9.5551831352;8.0659221678;-2.4715534045;0.5680456353;9.6875000000;-16.5000000000;40.8750000000
-1.3082977531;0.3671413806;-9.3053187000;-5.1756766980;-0.1885489302;1.1961602412;9.6875000000;-16.5000000000;41.6875000000
-1.4760384935;0.0604440838;-9.4639110473;-4.0661871635;-3.3609960486;1.0474064619;10.3750000000;-16.0625000000;41.6875000000
-1.3157224572;0.1919232621;-9.8653019972;-1.5540026906;-3.0314120115;-1.2505938733;10.3750000000;-16.5000000000;41.5625000000
-1.4648418040;0.1975257573;-9.6903239058;-3.1125149485;-0.8902250746;-1.4362347698;10.3750000000;-16.5000000000;41.5625000000
-1.2326215832;0.4364010840;-9.5537220476;2.2869142053;-1.2104443887;-2.0855734251;10.0000000000;-17.0625000000;40.7500000000
-1.5694334132;0.7589444484;-9.4699620900;-0.3800285167;1.3351155468;-1.9872629238;10.7500000000;-16.7500000000;41.1875000000
-1.3255029608;0.4379860578;-9.3982672251;-3.1842446597;-0.4309567234;2.1502015769;10.3750000000;-17.0625000000;41.1875000000
-1.4159099251;0.4779070103;-9.3601389113;1.7161246490;-2.3512241637;2.1475818397;10.3750000000;-17.0625000000;40.3750000000
-1.3992386579;0.1669196023;-9.5178664864;-8.1072904654;-5.6382834043;1.9740938215;10.3750000000;-17.0625000000;40.3750000000
-1.5534593930;0.2200765711;-9.8084322004;5.0955570573;-2.7557088668;0.0000000000;10.0000000000;-17.0625000000;41.1875000000
-1.3202372394;0.3479684298;-9.7169622872;-7.2167375551;0.4403664745;-2.2463209552;10.7500000000;-16.7500000000;40.7500000000
-1.6070337265;0.4985459335;-9.5838480488;5.4964830451;-1.8379256905;-0.8161742505;10.7500000000;-17.0625000000;40.8750000000
-1.5290326033;0.6474383316;-9.3005477087;-0.6741610040;0.3694804741;-1.3693425343;10.7500000000;-17.0625000000;42.0000000000
-1.3184399751;0.4772938132;-9.5017287771;-5.5953506573;-0.1910020479;0.6153306070;10.7500000000;-17.0625000000;42.0000000000
-1.5847433843;0.3552502073;-9.3811454461;-0.8729987118;-1.5650392134;1.3293976936;10.0000000000;-16.7500000000;41.1875000000
-1.4625166917;0.3945401728;-9.6097700051;-4.3144210945;0.2507558569;-1.9718267488;10.7500000000;-17.5000000000;41.1875000000
-1.4796876595;0.4350621102;-9.1192483142;-1.3745020191;-0.8088737457;-0.3094502597;11.1875000000;-17.8750000000;40.3750000000
-1.6316235865;0.1409180654;-9.5848251036;-1.0801070663;-3.1514955977;-1.1148378151;10.3750000000;-17.8750000000;41.1875000000
-1.2638287637;0.6129030960;-9.7313474292;-3.4051535044;-1.8547061484;-3.3805306510;10.3750000000;-17.8750000000;41.1875000000
