acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z
-8.9376000000;-0.2940000000;1.4700000000;-1.8987500000;-0.1225000000;1.1025000000;29.2500000000;7.0000000000;-13.6875000000
-9.4276000000;-0.4704000000;1.1662000000;2.6337500000;7.7175000000;-0.5512500000;30.0625000000;7.6875000000;-14.0625000000
-9.1532000000;-0.4116000000;1.2054000000;11.3925000000;2.5725000000;-2.8787500000;30.0625000000;7.0000000000;-14.0000000000
-9.4864000000;0.0392000000;1.1564000000;2.2662500000;1.8987500000;-1.3475000000;29.2500000000;6.6875000000;-13.7500000000
-9.4668000000;-0.4998000000;1.2152000000;-1.7762500000;-0.3675000000;-0.8575000000;29.0000000000;7.3750000000;-13.2500000000
-9.0944000000;-0.2940000000;1.1074000000;4.0425000000;0.6737500000;-1.4700000000;29.0000000000;7.3750000000;-13.2500000000
-9.3786000000;-0.1274000000;0.9996000000;-1.5925000000;3.0012500000;2.1437500000;29.0000000000;6.6875000000;-13.2500000000
-9.1532000000;-0.8036000000;1.0780000000;-0.2450000000;8.4525000000;0.2450000000;28.5625000000;7.3750000000;-14.0625000000
-9.6432000000;-0.1960000000;1.3328000000;9.9225000000;8.0237500000;0.1837500000;28.2500000000;7.0000000000;-13.2500000000
-8.9376000000;-0.5782000000;0.9310000000;0.4287500000;4.5325000000;-3.5525000000;27.8750000000;7.3750000000;-14.0625000000
-9.4864000000;-0.1960000000;1.0094000000;9.7387500000;7.9625000000;1.8375000000;27.8750000000;7.3750000000;-14.0625000000
-9.3100000000;-0.4802000000;1.0290000000;-1.0412500000;-0.8575000000;0.4900000000;27.5000000000;7.0000000000;-12.5000000000
-9.0944000000;-0.4410000000;0.8134000000;3.4912500000;0.4287500000;0.4900000000;28.2500000000;7.3750000000;-13.2500000000
-9.3296000000;-0.5194000000;0.9604000000;4.0425000000;4.9612500000;1.5925000000;29.0000000000;6.6875000000;-13.0000000000
-9.3002000000;-0.5096000000;0.9604000000;4.4712500000;1.5312500000;-0.9187500000;28.2500000000;7.0000000000;-12.5000000000
-9.1434000000;-0.4018000000;0.9310000000;5.1450000000;1.9600000000;0.1837500000;28.2500000000;7.0000000000;-12.5000000000
-9.2022000000;-0.5586000000;1.0682000000;0.1225000000;-1.5925000000;-0.1225000000;27.8750000000;5.8750000000;-14.5000000000
-9.1434000000;-0.5586000000;0.9702000000;2.8787500000;0.6125000000;2.3887500000;28.5625000000;7.3750000000;-12.0625000000
-9.1434000000;-0.5096000000;0.9800000000;6.3087500000;-0.9800000000;-2.3275000000;29.0000000000;6.6875000000;-13.2500000000
-8.9376000000;-0.4508000000;0.9996000000;3.8587500000;-0.6125000000;-0.6737500000;28.5625000000;7.0000000000;-13.2500000000
-9.0944000000;-0.4998000000;1.0290000000;8.1462500000;2.8175000000;1.1637500000;28.5625000000;7.0000000000;-13.2500000000
-9.5256000000;-0.3528000000;1.3230000000;5.6962500000;0.3062500000;-2.0212500000;28.5625000000;7.0000000000;-12.5000000000
-8.7416000000;0.0000000000;1.3524000000;9.1262500000;0.6737500000;-2.2662500000;29.0000000000;6.2500000000;-14.5000000000
-9.2904000000;0.3136000000;1.1074000000;4.9612500000;-2.8175000000;2.4500000000;29.0000000000;6.2500000000;-13.7500000000
-9.2806000000;-0.6958000000;0.9898000000;4.2262500000;-1.7150000000;8.4525000000;28.2500000000;5.8750000000;-13.0000000000
-9.5158000000;-0.5390000000;0.8624000000;3.1237500000;1.0412500000;3.6137500000;28.2500000000;5.8750000000;-13.0000000000
-9.3590000000;-0.6076000000;0.7644000000;8.8200000000;-0.7350000000;2.1437500000;28.5625000000;6.2500000000;-12.1875000000
-9.2708000000;-0.3136000000;0.8918000000;10.0450000000;4.1037500000;3.2462500000;29.0000000000;5.5000000000;-13.0000000000
-9.3590000000;-0.4312000000;0.9310000000;2.3887500000;2.2050000000;0.1225000000;28.5625000000;5.8750000000;-12.5000000000
-9.0944000000;-0.4900000000;0.9408000000;9.9225000000;0.6737500000;-0.1837500000;29.2500000000;5.8750000000;-14.5000000000
-9.1238000000;-0.1176000000;1.0094000000;13.4750000000;4.1037500000;2.1437500000;29.2500000000;5.8750000000;-14.5000000000
-9.1042000000;-0.2744000000;1.2544000000;5.8187500000;-0.0612500000;2.4500000000;29.6875000000;5.8750000000;-13.6875000000
-9.0748000000;-0.3822000000;1.0486000000;7.4725000000;0.8575000000;1.0412500000;29.2500000000;5.1875000000;-12.0625000000
-9.2316000000;-0.2156000000;0.9310000000;5.0837500000;2.1437500000;3.0012500000;29.6875000000;5.1875000000;-12.5000000000
-9.2120000000;-0.0686000000;0.8330000000;4.9000000000;-2.1437500000;4.2875000000;30.0625000000;4.7500000000;-13.0000000000
-9.0748000000;-0.3136000000;0.5978000000;0.0000000000;-3.0012500000;5.2675000000;30.0625000000;4.7500000000;-13.0000000000
-9.2512000000;-0.0882000000;0.7056000000;6.4312500000;6.3700000000;3.4300000000;29.2500000000;5.1875000000;-13.0000000000
-9.3296000000;-0.2058000000;0.9212000000;3.0625000000;3.4300000000;1.9600000000;29.0000000000;4.3750000000;-12.8750000000
-9.2512000000;-0.1568000000;0.6958000000;4.4100000000;3.7362500000;0.6737500000;29.2500000000;4.3750000000;-13.2500000000
-9.0846000000;-0.1078000000;0.8036000000;1.6537500000;3.5525000000;-1.8987500000;29.6875000000;3.6875000000;-13.6875000000
-9.3590000000;0.2450000000;0.9702000000;4.9000000000;4.7775000000;0.3062500000;29.6875000000;3.6875000000;-13.6875000000
-8.9180000000;-0.2744000000;0.7350000000;-4.0425000000;-0.1225000000;-2.9400000000;29.0000000000;3.6875000000;-13.7500000000
-9.1826000000;0.0000000000;0.7644000000;6.4925000000;6.9212500000;0.3062500000;29.6875000000;4.7500000000;-13.2500000000
-9.3982000000;0.1176000000;0.9114000000;-2.2662500000;4.0425000000;-0.7962500000;29.2500000000;3.6875000000;-12.8750000000
-9.1728000000;-0.3528000000;0.7056000000;-1.1025000000;0.3062500000;-1.4087500000;29.2500000000;4.0000000000;-12.5000000000
-9.0552000000;0.0000000000;0.5880000000;2.6950000000;7.1050000000;3.0012500000;29.2500000000;4.0000000000;-12.5000000000
-9.4570000000;-0.1372000000;0.8036000000;-0.8575000000;6.5537500000;1.2862500000;29.6875000000;4.0000000000;-13.2500000000
-9.3982000000;-0.1666000000;0.7448000000;0.2450000000;-3.6750000000;-1.7150000000;29.6875000000;4.0000000000;-12.0625000000
-8.9474000000;-0.3626000000;0.5292000000;0.3062500000;4.4712500000;1.5312500000;29.6875000000;4.3750000000;-12.1875000000
-9.5060000000;0.0196000000;0.6958000000;4.4100000000;4.6550000000;0.9187500000;30.0625000000;4.0000000000;-12.0625000000
-9.1728000000;-0.2156000000;0.5292000000;1.6537500000;-2.5112500000;-0.8575000000;30.0625000000;4.0000000000;-12.0625000000
-9.2218000000;-0.0294000000;0.5488000000;12.0050000000;5.3287500000;3.0625000000;29.2500000000;4.7500000000;-11.6875000000
-9.3688000000;0.0588000000;0.6468000000;4.1037500000;5.3900000000;0.0612500000;29.0000000000;4.0000000000;-12.5000000000
-9.3492000000;-0.0784000000;0.2940000000;9.9837500000;4.6550000000;-2.2050000000;28.2500000000;3.6875000000;-12.5000000000
-9.2316000000;0.5194000000;0.5292000000;24.7450000000;11.5150000000;2.4500000000;28.2500000000;3.6875000000;-12.5000000000
-9.7706000000;0.4998000000;0.5782000000;20.0287500000;17.2112500000;2.4500000000;28.2500000000;3.6875000000;-13.2500000000
-9.6726000000;0.3626000000;0.6664000000;22.1112500000;12.0050000000;5.5737500000;28.5625000000;4.0000000000;-10.8750000000
-8.9964000000;0.0000000000;0.6958000000;22.8462500000;7.8400000000;2.5725000000;30.0625000000;3.2500000000;-12.0625000000
-9.0258000000;0.3234000000;0.6860000000;12.7400000000;5.4512500000;1.1637500000;30.5000000000;2.1875000000;-11.6875000000
-9.3100000000;-0.4312000000;0.4312000000;-0.3675000000;3.0012500000;3.6750000000;30.5000000000;2.1875000000;-11.6875000000
-9.2512000000;-0.0294000000;0.6566000000;5.0837500000;-10.1062500000;3.3687500000;30.5000000000;2.5625000000;-10.8750000000
-9.4080000000;0.1372000000;-0.3332000000;14.1487500000;2.6337500000;3.4912500000;30.5000000000;3.0000000000;-11.0000000000
-9.4374000000;-0.2058000000;-0.1960000000;12.9237500000;3.0625000000;4.5325000000;31.5625000000;3.0000000000;-10.1875000000
-9.6628000000;0.2842000000;-0.4802000000;25.2350000000;8.6975000000;2.8787500000;32.0000000000;2.5625000000;-12.1875000000
-9.5844000000;0.5194000000;-0.4116000000;21.8662500000;12.4950000000;9.8000000000;32.0000000000;2.5625000000;-12.1875000000
-9.7118000000;-0.2744000000;-0.0392000000;11.4537500000;15.5575000000;5.0225000000;31.5625000000;1.7500000000;-11.0000000000
-9.4472000000;0.3234000000;0.0392000000;26.1537500000;13.1687500000;-1.7150000000;32.0000000000;1.0625000000;-10.1875000000
-9.1140000000;0.6468000000;0.0588000000;21.2537500000;13.3525000000;1.7150000000;33.3750000000;1.0625000000;-10.8750000000
-9.3100000000;0.1176000000;-0.2842000000;-1.7150000000;13.4750000000;2.2662500000;34.0625000000;1.1875000000;-10.5625000000
-9.0356000000;-0.2744000000;-0.4116000000;13.4137500000;12.1275000000;1.6537500000;34.0625000000;1.1875000000;-10.5625000000
-9.4276000000;0.3234000000;-0.2058000000;19.7225000000;11.2087500000;0.4900000000;34.0625000000;-0.2500000000;-10.5625000000
-8.9964000000;-0.4214000000;-0.4214000000;-3.7362500000;3.5525000000;-1.1025000000;35.5625000000;0.3750000000;-9.8750000000
-9.1630000000;-0.3430000000;-0.2548000000;13.7200000000;9.0650000000;-0.7962500000;35.5625000000;0.7500000000;-9.3750000000
-9.3688000000;-0.0588000000;-0.5292000000;2.6337500000;4.2875000000;0.7350000000;36.0000000000;0.0625000000;-9.0625000000
-9.3296000000;0.0392000000;-1.9110000000;-20.2125000000;1.8375000000;-1.0412500000;36.0000000000;0.0625000000;-9.0625000000
-9.5354000000;0.2156000000;-2.3422000000;1.9600000000;13.0462500000;4.6550000000;36.0000000000;1.1875000000;-9.0000000000
-9.7314000000;0.3038000000;-2.1364000000;2.6950000000;13.2912500000;2.5725000000;36.7500000000;0.7500000000;-9.0000000000
-9.6628000000;-0.0196000000;-2.7146000000;-2.3887500000;24.1937500000;3.1237500000;36.3750000000;0.3750000000;-8.2500000000
-10.0548000000;0.8036000000;-2.5284000000;16.2925000000;33.5037500000;7.4725000000;37.5000000000;0.0625000000;-7.0625000000
