acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z
-9.7434082699;-0.9543854817;-0.9599101653;0.4301038233;2.0037385352;-2.6048841857;52.5000000000;-10.0000000000;-3.3750000000
-9.7149214349;-1.2029331639;-0.9250241808;-6.1214552890;-1.6957209632;1.6349591272;53.1875000000;-9.1875000000;-4.5625000000
-9.2494594229;-1.3904809899;-1.2267916008;-2.8031166889;-4.4351644449;0.5627087655;53.1875000000;-9.1875000000;-2.1875000000
-9.6246678289;-1.1188388060;-1.1372251490;0.9949856147;-0.1234176656;-0.1854284576;53.1875000000;-9.1875000000;-2.1875000000
-9.6867089840;-1.5746584914;-1.0565980463;-12.4904278516;0.6141354952;1.7150609854;53.1875000000;-8.0625000000;-3.7500000000
-9.5332937058;-1.5527093631;-1.1938358983;-2.2638354667;1.9989177801;-0.8187383492;53.1875000000;-7.7500000000;-4.1875000000
-9.7418713693;-0.9369364343;-0.9848214523;12.5445545768;3.7876577254;-1.9027036184;52.7500000000;-9.1875000000;-3.0000000000
-9.5173266585;-1.5860738227;-1.1196988942;3.0991337529;3.3022826450;4.7463364086;52.5000000000;-9.5625000000;-3.3750000000
-9.8079094461;-1.9288668584;-1.2162094991;-1.2397142360;4.3024161477;-0.4305991197;52.5000000000;-9.5625000000;-3.3750000000
-9.7411108729;-1.1393905777;-1.5993104137;4.9059500449;8.3457905980;-5.8123918540;52.5000000000;-7.7500000000;-2.1875000000
-9.4213679035;-1.3506490729;-1.6448778859;5.1887108341;8.9277973397;-1.1367651451;53.1875000000;-7.3750000000;-3.3750000000
-9.8032474306;-1.2721080950;-1.2722006250;10.4711820082;10.5181959602;1.2990764132;52.7500000000;-8.8750000000;-3.0000000000
-9.4898944785;-1.2015095679;-1.6355319723;6.3850757851;7.2550494255;0.2480497713;52.5000000000;-8.0625000000;-2.1875000000
-9.6035728121;-1.3183259549;-1.2523543289;2.0846663378;11.5096667610;2.2925991595;52.5000000000;-8.0625000000;-2.1875000000
-9.5315801780;-1.5797271947;-1.2607848652;5.4252641121;10.3926868814;1.4922353977;52.7500000000;-9.5625000000;-1.7500000000
-9.5603916389;-0.8793495975;-1.4687833733;13.7750148207;10.4100145697;-0.3129349174;52.7500000000;-8.0625000000;-1.0000000000
-9.5661909688;-1.0641779349;-2.5654708157;-2.0002206972;7.1585672378;1.9713903804;53.5000000000;-8.0625000000;-0.2500000000
-9.4237461348;-0.5235148514;-6.1854264188;34.0370153405;14.4766476838;0.6304953040;52.7500000000;-8.0625000000;-0.2500000000
-10.4852553728;-0.6401738075;-5.9358043119;43.9757026157;63.7298403702;13.2524883314;52.7500000000;-8.0625000000;-0.2500000000
-10.1308171937;-0.8281459828;-5.5236226568;9.9701116973;68.7827684104;18.9361037503;53.1875000000;-8.8750000000;0.1875000000
