time index;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z;quat_w;quat_x;quat_y;quat_z
51;1.7300000000;-0.8800000000;11.7100000000;0.9375000000;-77.2500000000;2.3750000000;-5.2500000000;-7.5000000000;-40.5000000000;-0.0942380000;-0.1044920000;0.0416870000;-0.9891970000
52;2.2200000000;-1.0300000000;10.6400000000;1.3125000000;-91.5625000000;-4.7500000000;-7.1875000000;-7.8750000000;-39.6875000000;-0.0919800000;-0.1333620000;0.0437010000;-0.9858400000
53;2.7800000000;-0.8600000000;9.8300000000;0.2500000000;-97.5000000000;-3.3750000000;-7.1875000000;-7.8750000000;-39.6875000000;-0.0918580000;-0.1647950000;0.0458980000;-0.9809570000
54;3.0300000000;-0.8300000000;9.2700000000;-9.3750000000;-94.0625000000;-7.8125000000;-10.0625000000;-7.5000000000;-40.0625000000;-0.0917970000;-0.1968990000;0.0501710000;-0.9747920000
55;3.4400000000;-0.0600000000;8.6000000000;4.3125000000;-92.2500000000;-5.3125000000;-14.5000000000;-9.0000000000;-37.0000000000;-0.0884400000;-0.2269900000;0.0507810000;-0.9685670000
56;4.2600000000;-0.2000000000;7.6600000000;-7.4375000000;-95.0000000000;-2.9375000000;-17.5000000000;-9.0000000000;-37.3750000000;-0.0853880000;-0.2577510000;0.0543820000;-0.9608760000
57;4.7000000000;-0.1300000000;7.2500000000;-5.1875000000;-87.8125000000;-3.8125000000;-20.5000000000;-9.2500000000;-34.0000000000;-0.0811770000;-0.2877200000;0.0578000000;-0.9525150000
58;5.0600000000;0.0500000000;6.8100000000;9.9375000000;-82.5000000000;-3.8125000000;-20.5000000000;-9.2500000000;-34.0000000000;-0.0805660000;-0.3150020000;0.0592650000;-0.9437870000
59;5.8400000000;-0.1100000000;6.0700000000;-1.5000000000;-78.2500000000;-0.1250000000;-23.7500000000;-8.2500000000;-33.8750000000;-0.0751340000;-0.3409420000;0.0584720000;-0.9352420000
60;6.0500000000;-0.5000000000;5.7100000000;-10.3125000000;-67.1250000000;-1.0000000000;-26.3750000000;-9.0000000000;-32.3750000000;-0.0718380000;-0.3632200000;0.0618290000;-0.9268800000
61;6.2300000000;-0.5000000000;5.5200000000;-2.5000000000;-58.7500000000;0.0625000000;-27.8750000000;-9.0000000000;-29.7500000000;-0.0671390000;-0.3829350000;0.0627440000;-0.9191890000
62;6.6000000000;-0.4700000000;5.9600000000;16.0625000000;-51.9375000000;-4.9375000000;-30.0000000000;-9.2500000000;-28.8750000000;-0.0619510000;-0.4000240000;0.0590820000;-0.9124760000
63;6.9900000000;-0.3100000000;5.7600000000;0.8125000000;-58.2500000000;-1.3750000000;-30.0000000000;-9.2500000000;-28.8750000000;-0.0607910000;-0.4177250000;0.0582890000;-0.9046630000
64;7.5800000000;-0.4500000000;5.9700000000;19.3125000000;-55.0625000000;-8.9375000000;-32.2500000000;-9.0000000000;-28.1875000000;-0.0569460000;-0.4352420000;0.0537720000;-0.8969120000
65;7.7700000000;0.0800000000;5.8500000000;12.6875000000;-48.6875000000;-10.8125000000;-33.6875000000;-9.2500000000;-25.0000000000;-0.0512700000;-0.4511720000;0.0447390000;-0.8898320000
66;7.9200000000;-0.3000000000;6.3400000000;2.1875000000;-50.5000000000;-6.6250000000;-34.5000000000;-10.0625000000;-24.3750000000;-0.0488890000;-0.4666750000;0.0418090000;-0.8820800000
67;7.9300000000;0.1200000000;5.3600000000;8.7500000000;-59.2500000000;-3.3750000000;-35.5625000000;-11.1875000000;-23.5000000000;-0.0448000000;-0.4840090000;0.0381470000;-0.8731080000
68;8.5900000000;-0.5700000000;5.3600000000;1.6875000000;-50.5000000000;0.6875000000;-35.5625000000;-11.1875000000;-23.5000000000;-0.0440670000;-0.5015870000;0.0395510000;-0.8630370000
69;8.2400000000;-0.1600000000;4.4700000000;-1.5625000000;-55.0625000000;-1.5000000000;-37.0000000000;-10.5000000000;-21.1875000000;-0.0401000000;-0.5161130000;0.0377200000;-0.8547360000
70;8.5500000000;-0.2100000000;3.6700000000;4.2500000000;-59.9375000000;-1.3750000000;-37.7500000000;-11.5625000000;-21.1875000000;-0.0373540000;-0.5336910000;0.0363770000;-0.8440550000
71;8.4900000000;-0.0600000000;3.1500000000;-5.9375000000;-44.4375000000;-2.9375000000;-39.5625000000;-10.5000000000;-19.0000000000;-0.0361330000;-0.5474240000;0.0361330000;-0.8353270000
72;8.9000000000;-0.4700000000;3.0400000000;0.8125000000;-41.2500000000;-1.4375000000;-39.5625000000;-10.5000000000;-19.0000000000;-0.0350950000;-0.5587770000;0.0359500000;-0.8278200000
73;8.8600000000;0.2700000000;3.1300000000;8.5000000000;-35.6250000000;-5.3125000000;-39.8750000000;-9.6875000000;-17.7500000000;-0.0344240000;-0.5692750000;0.0330200000;-0.8207400000
74;9.0700000000;-0.1800000000;3.2200000000;-7.0000000000;-38.8750000000;-3.3750000000;-40.5000000000;-10.0625000000;-16.8750000000;-0.0356450000;-0.5796510000;0.0336910000;-0.8134160000
75;9.2200000000;0.1800000000;2.8000000000;9.2500000000;-44.1250000000;-5.6250000000;-40.8750000000;-10.5000000000;-15.0000000000;-0.0343630000;-0.5916750000;0.0308230000;-0.8048710000
76;9.1100000000;0.0800000000;2.5000000000;3.8125000000;-38.1875000000;0.1250000000;-42.0000000000;-12.6875000000;-13.0000000000;-0.0311890000;-0.6027220000;0.0282590000;-0.7968750000
77;9.4800000000;0.0500000000;1.9700000000;-0.6250000000;-47.5000000000;-4.1875000000;-42.0000000000;-12.6875000000;-13.0000000000;-0.0314330000;-0.6117550000;0.0285640000;-0.7899170000
78;9.3900000000;0.0400000000;1.9300000000;0.7500000000;-30.3125000000;-5.6875000000;-42.3750000000;-10.5000000000;-12.5625000000;-0.0324100000;-0.6236570000;0.0271000000;-0.7805790000
79;9.3400000000;0.1900000000;1.6600000000;7.7500000000;-25.6875000000;-3.1250000000;-42.7500000000;-10.5000000000;-11.5625000000;-0.0316770000;-0.6307980000;0.0249020000;-0.7749020000
80;9.5600000000;0.2700000000;1.1400000000;-2.3750000000;-31.2500000000;-1.8750000000;-43.0625000000;-11.0625000000;-9.5625000000;-0.0313110000;-0.6385500000;0.0245360000;-0.7685550000
81;9.8000000000;-0.1900000000;1.5900000000;8.5625000000;-6.0000000000;-7.0625000000;-43.7500000000;-11.5000000000;-8.0000000000;-0.0299070000;-0.6407470000;0.0217900000;-0.7668460000
82;9.4600000000;0.3100000000;1.3500000000;2.9375000000;-14.4375000000;-10.1250000000;-43.7500000000;-11.5000000000;-8.0000000000;-0.0309450000;-0.6434330000;0.0181270000;-0.7646480000
83;9.6500000000;0.5300000000;1.1400000000;-2.5625000000;-10.9375000000;0.6875000000;-44.0625000000;-11.8750000000;-6.8750000000;-0.0299680000;-0.6474610000;0.0161130000;-0.7613530000
84;9.7000000000;0.0000000000;1.6300000000;-3.8125000000;2.2500000000;3.8750000000;-42.6875000000;-12.1875000000;-8.0000000000;-0.0300290000;-0.6474000000;0.0178220000;-0.7613530000
85;9.6100000000;0.4100000000;1.4700000000;7.3125000000;-3.6875000000;-0.7500000000;-43.7500000000;-13.0000000000;-7.5625000000;-0.0287480000;-0.6478880000;0.0160520000;-0.7609860000
86;9.7800000000;0.1700000000;1.5500000000;-2.5000000000;-0.5625000000;4.1250000000;-44.0625000000;-10.6875000000;-7.5625000000;-0.0283810000;-0.6483760000;0.0167240000;-0.7606200000
87;9.6300000000;-0.1800000000;1.5500000000;-2.7500000000;1.1250000000;1.6875000000;-44.0625000000;-10.6875000000;-7.5625000000;-0.0280150000;-0.6480100000;0.0180660000;-0.7608640000
88;9.6900000000;0.1600000000;1.5500000000;2.9375000000;-0.5625000000;-3.9375000000;-43.0625000000;-11.5000000000;-8.3750000000;-0.0292970000;-0.6480710000;0.0175170000;-0.7608030000
89;9.6900000000;0.3200000000;1.5600000000;-2.0000000000;-1.4375000000;1.7500000000;-43.7500000000;-10.6875000000;-6.7500000000;-0.0281370000;-0.6480100000;0.0167850000;-0.7609250000
90;9.6900000000;0.1800000000;1.5300000000;-5.3125000000;1.0000000000;0.4375000000;-43.3750000000;-11.0625000000;-7.6875000000;-0.0289310000;-0.6480100000;0.0180050000;-0.7608640000
91;9.6100000000;0.2000000000;1.7500000000;1.7500000000;3.5000000000;0.9375000000;-43.3750000000;-11.5000000000;-8.3750000000;-0.0297240000;-0.6470950000;0.0186770000;-0.7615970000
92;9.6200000000;-0.1100000000;1.8400000000;0.8125000000;0.5625000000;-2.8125000000;-43.3750000000;-11.5000000000;-8.3750000000;-0.0300290000;-0.6466060000;0.0187990000;-0.7620240000
93;9.6500000000;0.3600000000;1.4400000000;-4.7500000000;-1.5625000000;-0.8750000000;-43.3750000000;-13.2500000000;-8.7500000000;-0.0313110000;-0.6470340000;0.0188600000;-0.7615970000
94;9.7800000000;-0.0300000000;1.4500000000;-6.0625000000;6.3750000000;-1.1875000000;-43.3750000000;-11.5000000000;-7.1875000000;-0.0322880000;-0.6461180000;0.0202640000;-0.7622680000
95;9.3700000000;0.3200000000;1.5700000000;1.2500000000;3.3750000000;-5.7500000000;-43.7500000000;-11.5000000000;-6.8750000000;-0.0322880000;-0.6445310000;0.0181270000;-0.7636720000
96;9.6900000000;0.1000000000;1.1000000000;-6.8750000000;3.8750000000;-1.4375000000;-44.0625000000;-11.8750000000;-7.5625000000;-0.0328370000;-0.6442870000;0.0178830000;-0.7638550000
97;9.4300000000;0.4000000000;1.3900000000;-4.7500000000;17.0625000000;-1.8750000000;-44.0625000000;-11.8750000000;-7.5625000000;-0.0346070000;-0.6411130000;0.0186770000;-0.7664180000
98;9.6500000000;0.0600000000;2.3000000000;-5.1250000000;16.3750000000;-1.5625000000;-42.2500000000;-12.1875000000;-8.0000000000;-0.0364380000;-0.6370240000;0.0198360000;-0.7697750000
99;9.6400000000;0.5000000000;2.5700000000;4.9375000000;8.4375000000;-5.2500000000;-43.3750000000;-11.8750000000;-9.1875000000;-0.0377200000;-0.6341550000;0.0187380000;-0.7720340000
100;9.7300000000;0.3500000000;2.6700000000;-1.7500000000;0.8125000000;-0.3125000000;-43.0625000000;-13.0000000000;-10.0000000000;-0.0382690000;-0.6329350000;0.0180660000;-0.7730100000
101;9.7400000000;0.3700000000;2.3400000000;-4.0000000000;0.1875000000;0.0625000000;-43.3750000000;-11.8750000000;-10.0000000000;-0.0393070000;-0.6326900000;0.0191650000;-0.7731930000
102;9.5900000000;0.3700000000;2.0100000000;-0.8750000000;-5.4375000000;1.3750000000;-43.3750000000;-11.8750000000;-10.0000000000;-0.0394290000;-0.6332400000;0.0193480000;-0.7727050000
103;9.6500000000;0.1000000000;1.8500000000;2.6875000000;-0.6250000000;0.4375000000;-42.2500000000;-11.5000000000;-8.7500000000;-0.0383300000;-0.6340940000;0.0191040000;-0.7720340000
104;9.5500000000;0.3600000000;1.9100000000;0.1875000000;-0.6875000000;0.1875000000;-43.0625000000;-12.1875000000;-9.1875000000;-0.0380860000;-0.6342770000;0.0184940000;-0.7719730000
105;9.7100000000;0.2000000000;1.8900000000;-2.6250000000;-0.5625000000;0.6875000000;-43.3750000000;-11.8750000000;-9.5625000000;-0.0381470000;-0.6342770000;0.0190430000;-0.7719730000
106;9.5000000000;0.5000000000;1.7400000000;2.2500000000;-0.8125000000;0.6250000000;-42.2500000000;-11.5000000000;-8.7500000000;-0.0377200000;-0.6343990000;0.0184940000;-0.7718510000
107;9.5600000000;0.3800000000;1.9600000000;4.0625000000;-0.3125000000;-0.1875000000;-42.2500000000;-11.5000000000;-8.7500000000;-0.0373540000;-0.6340940000;0.0180050000;-0.7721560000
108;9.6700000000;0.0800000000;2.2800000000;-3.7500000000;3.5000000000;1.1875000000;-43.0625000000;-11.8750000000;-9.5625000000;-0.0372310000;-0.6340330000;0.0185550000;-0.7721560000
109;9.7500000000;0.3100000000;1.9900000000;1.3125000000;0.6250000000;2.2500000000;-43.3750000000;-11.8750000000;-9.5625000000;-0.0366820000;-0.6334840000;0.0185550000;-0.7726440000
110;9.4900000000;0.1300000000;2.1900000000;-1.8125000000;-3.6875000000;2.6250000000;-43.0625000000;-11.0625000000;-10.0000000000;-0.0369260000;-0.6332400000;0.0197140000;-0.7728270000
111;9.3900000000;0.2000000000;1.8700000000;0.1250000000;-0.6875000000;0.8125000000;-42.6875000000;-14.0625000000;-10.3750000000;-0.0372920000;-0.6337280000;0.0203860000;-0.7724000000
112;9.6000000000;0.0800000000;1.7900000000;2.2500000000;-2.1875000000;-1.0625000000;-42.6875000000;-14.0625000000;-10.3750000000;-0.0371700000;-0.6343380000;0.0206300000;-0.7719120000
113;9.5300000000;0.3100000000;1.9200000000;0.4375000000;0.1875000000;-1.4375000000;-43.6875000000;-11.0625000000;-10.0625000000;-0.0374150000;-0.6344600000;0.0198360000;-0.7717900000
114;9.6000000000;0.1400000000;1.9300000000;0.4375000000;-0.2500000000;0.1875000000;-42.6875000000;-11.5000000000;-9.1875000000;-0.0377810000;-0.6345830000;0.0203250000;-0.7716670000
115;9.5300000000;0.3400000000;1.6600000000;-4.1250000000;1.2500000000;1.3125000000;-42.6875000000;-12.5625000000;-8.7500000000;-0.0374760000;-0.6346440000;0.0203250000;-0.7716670000
116;9.5600000000;0.1800000000;2.2000000000;2.9375000000;2.3125000000;-2.0000000000;-43.3750000000;-11.8750000000;-9.5625000000;-0.0374760000;-0.6336060000;0.0196530000;-0.7725220000
117;9.7400000000;0.0800000000;2.0200000000;-0.9375000000;-0.2500000000;-0.3750000000;-43.3750000000;-11.8750000000;-9.5625000000;-0.0377810000;-0.6337280000;0.0199580000;-0.7724000000
118;9.5400000000;0.4400000000;1.9800000000;-2.6250000000;-2.2500000000;0.8125000000;-42.6875000000;-12.1875000000;-10.0000000000;-0.0382080000;-0.6335450000;0.0197750000;-0.7724610000
119;9.6300000000;0.1100000000;1.9200000000;2.7500000000;-0.4375000000;0.7500000000;-43.0625000000;-11.0625000000;-9.5625000000;-0.0381470000;-0.6337890000;0.0203250000;-0.7723390000
120;9.6200000000;0.2100000000;1.8600000000;-2.9375000000;-1.0000000000;-2.1250000000;-42.6875000000;-11.8750000000;-10.0000000000;-0.0386960000;-0.6338500000;0.0201420000;-0.7722170000
121;9.5700000000;0.0500000000;2.0800000000;0.0000000000;2.2500000000;-0.4375000000;-43.6875000000;-11.8750000000;-11.1875000000;-0.0407100000;-0.6334230000;0.0215450000;-0.7724000000
122;9.6500000000;0.3400000000;1.6600000000;-7.8125000000;-1.7500000000;1.6875000000;-43.6875000000;-11.8750000000;-11.1875000000;-0.0412600000;-0.6340940000;0.0223390000;-0.7718510000
123;9.3800000000;0.3500000000;1.8600000000;-1.1250000000;3.4375000000;0.1875000000;-43.6875000000;-11.5000000000;-9.1875000000;-0.0413210000;-0.6329960000;0.0225830000;-0.7727050000
124;9.7000000000;0.0200000000;2.4500000000;5.8125000000;3.2500000000;-1.7500000000;-43.3750000000;-11.5000000000;-9.5625000000;-0.0414430000;-0.6321410000;0.0222170000;-0.7734370000
125;9.7500000000;0.3000000000;2.1500000000;-0.6875000000;-3.5625000000;1.5625000000;-43.0625000000;-12.1875000000;-9.5625000000;-0.0409550000;-0.6327510000;0.0219120000;-0.7729490000
126;9.7100000000;0.0100000000;2.2400000000;-1.0625000000;1.3750000000;0.8125000000;-43.0625000000;-12.1875000000;-9.5625000000;-0.0416260000;-0.6323240000;0.0231320000;-0.7732540000
127;9.5700000000;0.2100000000;1.9900000000;3.5625000000;-4.1875000000;-1.8125000000;-43.3750000000;-10.6875000000;-10.3750000000;-0.0410770000;-0.6331180000;0.0219120000;-0.7726440000
128;9.5300000000;0.1800000000;1.6700000000;-1.2500000000;-1.3750000000;-1.5000000000;-42.6875000000;-11.5000000000;-9.1875000000;-0.0412600000;-0.6337280000;0.0215450000;-0.7721560000
129;9.4700000000;0.3900000000;1.7500000000;-0.3750000000;0.1875000000;-1.8750000000;-42.6875000000;-11.0625000000;-9.1875000000;-0.0420530000;-0.6338500000;0.0213010000;-0.7720340000
130;9.5600000000;0.2600000000;1.9200000000;2.7500000000;0.8125000000;0.0000000000;-42.6875000000;-11.8750000000;-9.1875000000;-0.0418700000;-0.6339110000;0.0208740000;-0.7719730000
131;9.5400000000;0.2800000000;2.0000000000;-0.6250000000;3.2500000000;0.5625000000;-42.6875000000;-11.8750000000;-9.1875000000;-0.0413820000;-0.6335450000;0.0200810000;-0.7723390000
132;9.5900000000;0.2700000000;1.9900000000;-0.6875000000;-1.1875000000;0.5000000000;-42.6875000000;-11.5000000000;-8.7500000000;-0.0410160000;-0.6331790000;0.0197140000;-0.7726440000
133;9.5200000000;0.1700000000;2.0200000000;-4.0000000000;1.1250000000;0.8750000000;-42.6875000000;-11.8750000000;-9.1875000000;-0.0414430000;-0.6328120000;0.0206300000;-0.7728880000
134;9.4700000000;0.3600000000;1.9800000000;5.7500000000;1.3125000000;-1.3750000000;-43.3750000000;-11.5000000000;-9.1875000000;-0.0408940000;-0.6326290000;0.0197140000;-0.7731320000
135;9.7000000000;-0.0100000000;1.9300000000;-5.8750000000;-0.9375000000;2.0000000000;-43.0625000000;-11.0625000000;-9.5625000000;-0.0410160000;-0.6329350000;0.0206910000;-0.7728880000
136;9.5500000000;0.2100000000;1.8500000000;0.6250000000;-0.8750000000;-1.8125000000;-43.0625000000;-11.0625000000;-9.5625000000;-0.0414430000;-0.6329960000;0.0205690000;-0.7727660000
